date,open,high,low,close,vol,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 1991/09/18,187.26,188.59,187.18,187.63,15822,187.99,187.76,181.81,156.66,           ,0,15822,22343.4,17437.4,8.17,8.95,-1.56
 1991/09/19,187.65,189.21,186.49,186.88,23439,188.12,187.9,182.74,157.51,           ,0,23439,23091.4,19629.9,7.68,8.69,-2.03
 1991/09/20,185.77,187.21,185.66,185.92,12075,187.75,187.75,183.55,158.31,           ,0,12075,18019.6,20560.9,7.14,8.38,-2.49
 1991/09/23,185,185.92,184.71,185,4034,186.82,187.33,184.22,159.12,           ,0,4034,16839.8,20609.1,6.55,8.02,-2.93
 1991/09/24,183.96,185.04,183.69,184.08,1426,185.9,186.91,184.77,159.92,           ,0,1426,11359.2,17408.3,5.95,7.6,-3.31
 1991/09/25,182.8,184.08,182.8,183.19,1389,185.01,186.5,185.18,160.72,           ,0,1389,8472.6,15408,5.34,7.15,-3.63
 1991/09/26,182.21,183.19,181.93,182.33,6541,184.1,186.11,185.47,161.48,           ,0,6541,5093,14092.2,4.73,6.67,-3.88
 1991/09/27,183.12,183.89,181.19,181.82,33728,183.28,185.52,185.64,162.24,           ,0,33728,9423.6,13721.6,4.15,6.16,-4.02
 1991/09/30,180.28,181.95,180.27,180.92,25594,182.47,184.64,185.67,163,           ,0,25594,13735.6,15287.7,3.59,5.65,-4.12
 1991/10/03,181.55,182.48,179.8,182.48,18741,182.15,184.02,185.7,163.8,           ,0,18741,17198.6,14278.9,3.23,5.16,-3.87
 1991/10/04,184.29,184.29,183.59,184.29,7360,182.37,183.69,185.73,164.64,           ,0,7360,18392.8,13432.7,3.05,4.74,-3.38
 1991/10/07,185.95,186,185.41,186,11369,183.1,183.6,185.75,165.52,           ,0,11369,19358.4,12225.7,3.02,4.4,-2.76
 1991/10/08,187.59,187.61,186,187.49,23745,184.24,183.76,185.76,166.43,           ,0,23745,17361.8,13392.7,3.07,4.13,-2.12
 1991/10/09,188.49,189.12,186.31,189.12,20989,185.88,184.17,185.75,167.36,           ,0,20989,16440.8,15088.2,3.21,3.95,-1.47
 1991/10/10,190.71,191.01,189.12,191.01,6638,187.58,184.86,185.88,168.3,           ,0,6638,14020.2,15609.4,3.44,3.85,-0.82
 1991/10/11,192.84,192.88,191.01,192.85,10981,189.29,185.83,186.17,169.25,           ,0,10981,14744.4,16568.6,3.72,3.82,-0.2
 1991/10/14,194.06,194.69,192.32,194.67,21493,191.03,187.07,186.59,170.21,           ,0,21493,16769.2,18063.8,4.04,3.86,0.36
 1991/10/15,196.58,196.61,194.67,196.61,11002,192.85,188.54,187.03,171.21,           ,0,11002,14220.6,15791.2,4.41,3.97,0.87
 1991/10/16,198.51,198.57,196.61,198.57,9562,194.74,190.31,187.48,172.22,           ,0,9562,11935.2,14188,4.8,4.14,1.32
 1991/10/17,200.5,200.51,198.57,200.51,6077,196.64,192.11,188.07,173.24,           ,0,6077,11823,12921.6,5.2,4.35,1.7
 1991/10/18,202.5,202.51,200.51,202.51,2968,198.57,193.93,188.81,174.27,           ,0,2968,10220.4,12482.4,5.62,4.6,2.03
 1991/10/21,204.53,204.53,202.51,204.53,3537,200.55,195.79,189.69,175.34,           ,0,3537,6629.2,11699.2,6.04,4.89,2.31
 1991/10/22,206.06,206.53,204.53,206.53,2128,202.53,197.69,190.73,176.44,           ,0,2128,4854.4,9537.5,6.47,5.21,2.52
 1991/10/23,208.06,208.25,206.53,208.25,2623,204.47,199.6,191.89,177.55,           ,0,2623,3466.6,7700.9,6.86,5.54,2.65
 1991/10/24,210.2,210.2,208.25,210.07,19357,206.38,201.51,193.19,178.68,           ,0,19357,6122.6,8972.8,7.24,5.88,2.72
 1991/10/25,210.34,211.97,209.71,211.86,32650,208.25,203.41,194.62,179.81,           ,0,32650,12059,11139.7,7.6,6.22,2.75
 1991/10/28,213.5,213.98,211.86,213.98,3217,210.14,205.34,196.2,180.96,           ,0,3217,11995,9312.1,7.96,6.57,2.77
 1991/10/29,215.63,215.78,213.98,215.78,2697,211.99,207.26,197.9,182.11,           ,0,2697,12108.8,8481.6,8.29,6.91,2.76
 1991/10/30,216.37,216.43,215.78,216.43,2380,213.62,209.04,199.68,183.25,           ,0,2380,12060.2,7763.4,8.51,7.23,2.56
 1991/10/31,218.59,218.6,216.43,218.6,3929,215.33,210.85,201.48,184.4,           ,0,3929,8974.6,7548.6,8.76,7.54,2.44
 1991/11/01,220.71,220.72,218.6,220.72,5906,217.1,212.68,203.3,185.56,           ,0,5906,3625.8,7842.4,9.03,7.84,2.38
 1991/11/04,222.77,222.77,220.79,222.77,4474,218.86,214.5,205.14,186.73,           ,0,4474,3877.2,7936.1,9.29,8.13,2.33
 1991/11/05,224.44,224.65,222.77,224.65,2805,220.63,216.31,207,187.9,           ,0,2805,3898.8,8003.8,9.55,8.41,2.27
 1991/11/06,226.83,226.88,224.65,226.88,2848,222.72,218.17,208.89,189.09,           ,0,2848,3992.4,8026.3,9.81,8.69,2.25
 1991/11/07,228.93,228.93,226.88,228.93,4833,224.79,220.06,210.79,190.29,           ,0,4833,4173.2,6573.9,10.08,8.97,2.21
 1991/11/08,230.99,231.22,228.93,231.22,14406,226.89,222,212.7,191.5,           ,0,14406,5873.2,4749.5,10.35,9.25,2.21
 1991/11/11,233.48,233.55,231.22,233.55,2474,229.05,223.95,214.65,192.72,           ,0,2474,5473.2,4675.2,10.63,9.52,2.22
 1991/11/12,235.75,235.8,233.55,235.8,895,231.28,225.96,216.61,193.96,           ,0,895,5091.2,4495,10.91,9.8,2.22
 1991/11/13,236.51,236.67,235.8,236.67,799,233.23,227.98,218.51,195.18,           ,0,799,4681.4,4336.9,11.07,10.05,2.04
 1991/11/14,237.39,237.45,236.67,237.45,862,234.94,229.86,220.36,196.39,           ,0,862,3887.2,4030.2,11.14,10.27,1.73
 1991/11/15,238.25,238.25,237.45,238.25,2058,236.34,231.62,222.15,197.59,           ,0,2058,1417.6,3645.4,11.13,10.44,1.37
 1991/11/18,240.04,240.62,238.25,240.62,1885,237.76,233.4,223.95,198.8,           ,0,1885,1299.8,3386.5,11.18,10.59,1.18
 1991/11/19,242.24,242.24,240.62,242.24,2310,239.05,235.16,225.74,200,           ,0,2310,1582.8,3337,11.22,10.72,1.01
 1991/11/20,244.5,244.5,242.24,244.5,2325,240.61,236.92,227.55,201.22,           ,0,2325,1888,3284.7,11.31,10.83,0.95
 1991/11/21,246.26,246.31,244.5,246.31,2155,242.38,238.66,229.36,202.44,           ,0,2155,2146.6,3016.9,11.39,10.94,0.89
 1991/11/22,248.24,248.53,246.31,248.53,2133,244.44,240.39,231.19,203.67,           ,0,2133,2161.6,1789.6,11.5,11.06,0.89
 1991/11/25,250.84,250.85,248.53,250.85,2331,246.49,242.12,233.04,204.9,           ,0,2331,2250.8,1775.3,11.64,11.17,0.94
 1991/11/26,252.9,252.97,250.85,252.97,2454,248.63,243.84,234.9,206.14,           ,0,2454,2279.6,1931.2,11.79,11.3,0.99
 1991/11/27,255.27,255.45,252.97,255.45,2120,250.82,245.72,236.85,207.4,           ,0,2120,2238.6,2063.3,11.97,11.43,1.08
 1991/11/28,257.28,257.35,255.45,257.35,2502,253.03,247.71,238.79,208.65,           ,0,2502,2308,2227.3,12.13,11.57,1.11
 1991/11/29,259.68,259.85,257.35,259.6,33695,255.24,249.84,240.73,209.92,           ,0,33695,8620.4,5391,12.29,11.71,1.15
 1991/12/02,261.78,262.19,259.67,262.19,19128,257.51,252,242.7,211.2,           ,0,19128,11979.8,7115.3,12.48,11.87,1.23
 1991/12/03,264.64,264.81,262.19,264.81,1101,259.88,254.26,244.71,212.49,           ,0,1101,11709.2,6994.4,12.7,12.03,1.33
 1991/12/04,265.53,265.77,264.81,265.77,742,261.94,256.38,246.65,213.76,           ,0,742,11433.6,6836.1,12.81,12.19,1.23
 1991/12/05,266.48,266.66,265.77,266.66,2050,263.81,258.42,248.54,215.07,           ,0,2050,11343.2,6825.6,12.81,12.31,1
 1991/12/06,269.34,269.35,266.66,269.35,1613,265.76,260.5,250.45,216.44,           ,0,1613,4926.8,6773.6,12.89,12.43,0.91
 1991/12/09,270.27,270.27,269.35,270.27,1631,267.37,262.44,252.28,217.84,           ,0,1631,1427.4,6703.6,12.87,12.52,0.71
 1991/12/10,270.27,272.91,270.27,272.91,516,268.99,264.44,254.14,219.26,           ,0,516,1310.4,6509.8,12.92,12.6,0.65
 1991/12/11,273.53,273.71,272.91,273.71,669,270.58,266.26,255.99,220.66,           ,0,669,1295.8,6364.7,12.88,12.65,0.45
 1991/12/12,274.41,274.41,273.71,274.41,1577,272.13,267.97,257.84,222.09,           ,0,1577,1201.2,6272.2,12.75,12.67,0.16
 1991/12/13,276.81,277,274.41,277,746,273.66,269.71,259.77,223.58,           ,0,746,1027.8,2977.3,12.72,12.68,0.07
 1991/12/16,277.53,277.85,277,277.85,580,275.18,271.27,261.64,225.09,           ,0,580,817.6,1122.5,12.61,12.67,-0.11
 1991/12/17,278.67,278.68,277.85,278.68,493,276.33,272.66,263.46,226.64,           ,0,493,813,1061.7,12.45,12.62,-0.35
 1991/12/18,279.32,279.51,278.68,279.51,760,277.49,274.04,265.21,228.22,           ,0,760,831.2,1063.5,12.25,12.55,-0.6
 1991/12/19,279.98,280.17,279.51,280.17,1094,278.64,275.39,266.9,229.82,           ,0,1094,734.6,967.9,12,12.44,-0.87
 1991/12/20,282.83,282.83,280.63,282.83,4393,279.81,276.73,268.62,231.48,           ,0,4393,1464,1245.9,11.89,12.33,-0.88
 1991/12/23,285.65,285.65,282.83,285.65,1046,281.37,278.27,270.36,233.2,           ,0,1046,1557.2,1187.4,11.89,12.24,-0.71
 1991/12/24,285.74,286.22,285.65,286.22,486,282.88,279.6,272.02,234.94,           ,0,486,1555.8,1184.4,11.8,12.15,-0.71
 1991/12/25,287.09,287.15,286.22,287.15,573,284.4,280.95,273.6,236.71,           ,0,573,1518.4,1174.8,11.66,12.05,-0.78
 1991/12/26,288.03,288.03,287.15,288.03,1168,285.98,282.31,275.14,238.47,           ,0,1168,1533.2,1133.9,11.5,11.94,-0.89
 1991/12/27,290.65,290.85,288.03,290.85,1551,287.58,283.69,276.7,240.24,           ,0,1551,964.8,1214.4,11.46,11.85,-0.77
 1991/12/30,291.71,291.71,290.85,291.71,1165,288.79,285.08,278.18,242.01,           ,0,1165,988.6,1272.9,11.37,11.75,-0.76
 1991/12/31,292.48,292.75,291.71,292.75,584,290.1,286.49,279.57,243.76,           ,0,584,1008.2,1282,11.25,11.65,-0.8
 1992/01/02,293.74,293.75,292.76,293.75,928,291.42,287.91,280.97,245.51,           ,0,928,1079.2,1298.8,11.11,11.54,-0.86
 1992/01/03,296.24,296.52,293.75,296.52,1436,293.12,289.55,282.47,247.26,           ,0,1436,1132.8,1333,11.1,11.46,-0.71
 1992/01/06,297.68,297.68,296.52,297.68,3400,294.48,291.03,283.88,249.01,           ,0,3400,1502.6,1233.7,11.05,11.37,-0.65
 1992/01/07,298.54,298.77,297.68,298.77,892,295.89,292.34,285.31,250.75,           ,0,892,1448,1218.3,10.98,11.29,-0.64
 1992/01/08,299.65,299.66,298.77,299.66,659,297.28,293.69,286.64,252.46,           ,0,659,1463,1235.6,10.86,11.21,-0.69
 1992/01/09,300.61,300.62,299.66,300.62,943,298.65,295.03,287.99,254.16,           ,0,943,1466,1272.6,10.73,11.11,-0.77
 1992/01/10,301.82,301.83,300.62,301.83,1605,299.71,296.41,289.36,255.85,           ,0,1605,1499.8,1316.3,10.6,11.01,-0.83
 1992/01/13,302.83,303.06,302,303.06,725,300.79,297.64,290.66,257.53,           ,0,725,964.8,1233.7,10.47,10.9,-0.86
 1992/01/14,304.77,305.74,303.06,305.74,632,302.18,299.04,292.06,259.22,           ,0,632,912.8,1180.4,10.47,10.81,-0.7
 1992/01/15,306.62,306.63,305.74,306.63,259,303.58,300.43,293.46,260.88,           ,0,259,832.8,1147.9,10.41,10.73,-0.64
 1992/01/16,306.85,306.85,306.63,306.85,378,304.82,301.74,294.82,262.53,           ,0,378,719.8,1092.9,10.27,10.64,-0.74
 1992/01/17,307.37,307.38,306.85,307.38,250,305.93,302.82,296.18,264.15,           ,0,250,448.8,974.3,10.09,10.53,-0.89
 1992/01/20,307.38,307.39,307.38,307.39,445,306.8,303.79,297.41,265.74,           ,0,445,392.8,678.8,9.83,10.39,-1.13
 1992/01/21,307.87,307.87,307.39,307.87,534,307.22,304.7,298.52,267.31,           ,0,534,373.2,643,9.55,10.22,-1.34
 1992/01/22,307.95,307.95,307.87,307.95,312,307.49,305.53,299.61,268.84,           ,0,312,383.8,608.3,9.23,10.02,-1.59
 1992/01/23,308.53,308.53,307.95,308.53,413,307.82,306.32,300.68,270.38,           ,0,413,390.8,555.3,8.92,9.8,-1.76
 1992/01/24,309.05,309.05,308.53,309.05,722,308.16,307.05,301.73,271.88,           ,0,722,485.2,467,8.62,9.57,-1.9
 1992/01/27,311.6,311.61,309.05,311.61,562,309,307.9,302.77,273.4,           ,0,562,508.6,450.7,8.49,9.35,-1.73
 1992/01/28,311.67,311.84,311.61,311.84,664,309.8,308.51,303.77,274.88,           ,0,664,534.6,453.9,8.31,9.14,-1.67
 1992/01/29,312.41,312.58,311.84,312.42,401,310.69,309.09,304.76,276.35,           ,0,401,552.4,468.1,8.12,8.94,-1.64
 1992/01/30,312.73,312.73,312.42,312.73,391,311.53,309.68,305.71,277.78,           ,0,391,548,469.4,7.9,8.73,-1.66
 1992/01/31,313.24,313.24,312.73,313.24,354,312.37,310.26,306.54,279.18,           ,0,354,474.4,479.8,7.68,8.52,-1.68
 1992/02/03,314.18,314.18,313.24,314.18,305,312.88,310.94,307.37,280.57,           ,0,305,423,465.8,7.5,8.31,-1.64
 1992/02/07,314.72,314.72,314.18,314.72,327,313.46,311.63,308.17,281.92,           ,0,327,355.6,445.1,7.31,8.11,-1.61
 1992/02/10,315.55,315.56,314.72,315.56,354,314.09,312.39,308.96,283.25,           ,0,354,346.2,449.3,7.15,7.92,-1.55
 1992/02/11,316.12,316.43,315.56,316.43,296,314.83,313.18,309.75,284.58,           ,0,296,327.2,437.6,7.01,7.74,-1.46
 1992/02/12,316.43,316.44,316.43,316.44,270,315.47,313.92,310.48,285.89,           ,0,270,310.4,392.4,6.82,7.55,-1.47
 1992/02/13,317.24,317.57,317.06,317.04,1020,316.04,314.46,311.18,287.21,           ,0,1020,453.4,438.2,6.64,7.37,-1.46
 1992/02/14,319.45,319.68,317.04,319.68,457,317.03,315.24,311.88,288.52,           ,0,457,479.4,417.5,6.64,7.22,-1.17
 1992/02/17,319.77,319.77,319.68,319.77,6369,317.87,315.98,312.53,289.82,           ,0,6369,1682.4,1014.3,6.57,7.09,-1.05
 1992/02/18,338.98,339.16,319.77,337.11,7407,322.01,318.42,314.05,291.36,           ,0,7407,3104.6,1715.9,7.82,7.24,1.16
 1992/02/19,340.5,342.41,337.11,342.41,9401,327.2,321.33,315.8,292.96,           ,0,9401,4930.8,2620.6,9.13,7.62,3.03
 1992/02/20,345.22,348.01,342.41,347.99,10341,333.39,324.71,317.83,294.62,           ,0,10341,6795,3624.2,10.5,8.19,4.62
 1992/02/21,358.91,359.93,347.99,359.59,11582,341.37,329.2,320.41,296.43,           ,0,11582,9020,4749.7,12.38,9.03,6.7
 1992/02/24,361.11,361.62,359.59,360.5,30157,349.52,333.7,323.04,298.22,           ,0,30157,13777.6,7730,13.79,9.98,7.61
 1992/02/25,359.66,361.29,357.07,360.37,4862,354.17,338.09,325.63,299.97,           ,0,4862,13268.6,8186.6,14.72,10.93,7.58
 1992/02/26,359.85,360.76,359.27,360.1,5753,357.71,342.46,328.19,301.68,           ,0,5753,12539,8734.9,15.26,11.8,6.93
 1992/02/27,361,363.03,360.1,362.45,9524,360.6,347,330.73,303.4,           ,0,9524,12375.6,9585.3,15.7,12.58,6.25
 1992/02/28,364.15,364.67,362.45,364.66,9862,361.62,351.5,333.37,305.11,           ,0,9862,12031.6,10525.8,16.04,13.27,5.54
 1992/03/02,365.15,365.39,364.66,365.39,3405,362.59,356.06,336.02,306.78,           ,0,3405,6681.2,10229.4,16.18,13.85,4.66
 1992/03/03,366.79,367.25,365.39,367,2989,363.92,359.05,338.73,308.47,           ,0,2989,6306.6,9787.6,16.24,14.33,3.82
 1992/03/04,367.56,368.28,366.95,368.32,5614,365.56,361.64,341.49,310.16,           ,0,5614,6278.8,9408.9,16.2,14.7,2.99
 1992/03/05,369.31,369.88,368.11,369.76,8360,367.03,363.81,344.26,311.84,           ,0,8360,6046,9210.8,16.1,14.98,2.24
 1992/03/06,370.79,371.76,369.76,371.76,5237,368.45,365.03,347.12,313.53,           ,0,5237,5121,8576.3,16,15.19,1.63
 1992/03/09,372.26,374.06,371.88,373.53,20968,370.07,366.33,350.02,315.21,           ,0,20968,8633.6,7657.4,15.88,15.33,1.11
 1992/03/10,374.48,375.23,373.53,375.23,5011,371.72,367.82,352.96,316.9,           ,0,5011,9038,7672.3,15.74,15.41,0.67
 1992/03/11,375.87,376.25,374.98,376.14,4001,373.28,369.42,355.94,318.59,           ,0,4001,8715.4,7497.1,15.53,15.43,0.19
 1992/03/12,377.55,377.57,376.14,376.92,10326,374.72,370.87,358.93,320.26,           ,0,10326,9108.6,7577.3,15.24,15.4,-0.31
 1992/03/13,376.58,377.19,376.38,376.38,2527,375.64,372.04,361.77,321.9,           ,0,2527,8566.6,6843.8,14.8,15.28,-0.95
 1992/03/16,377,377.42,376.38,377.05,2646,376.34,373.21,364.63,323.54,           ,0,2646,4902.2,6767.9,14.34,15.09,-1.49
 1992/03/17,377.5,377.84,377.03,377.49,890,376.8,374.26,366.65,325.17,           ,0,890,4078,6558,13.86,14.84,-1.98
 1992/03/18,377.94,378.32,377.49,377.66,4028,377.1,375.19,368.41,326.8,           ,0,4028,4083.4,6399.4,13.33,14.54,-2.42
 1992/03/19,377.26,377.96,376.21,377.31,13628,377.18,375.95,369.88,328.37,           ,0,13628,4743.8,6926.2,12.74,14.18,-2.89
 1992/03/20,377.91,378.03,377.31,377.99,3160,377.5,376.57,370.8,329.91,           ,0,3160,4870.4,6718.5,12.18,13.78,-3.2
 1992/03/23,378.61,379.04,377.45,378.89,10290,377.87,377.11,371.72,331.46,           ,0,10290,6399.2,5650.7,11.68,13.36,-3.36
 1992/03/24,378.53,379.5,378.05,378.69,4378,378.11,377.45,372.64,332.98,           ,0,4378,7096.8,5587.4,11.14,12.91,-3.56
 1992/03/25,378.33,379.02,378.12,378.12,11820,378.2,377.65,373.54,334.48,           ,0,11820,8655.2,6369.3,10.54,12.44,-3.8
 1992/03/26,379.29,379.34,377.64,379.13,10225,378.56,377.87,374.37,335.96,           ,0,10225,7974.6,6359.2,10.03,11.96,-3.85
 1992/03/27,379.65,380.79,379.13,380.77,1892,379.12,378.31,375.18,337.44,           ,0,1892,7721,6295.7,9.65,11.5,-3.69
 1992/03/30,381.54,381.56,380.76,381.44,12655,379.63,378.75,375.98,338.92,           ,0,12655,8194,7296.6,9.3,11.06,-3.52
 1992/03/31,381.87,382.06,381.24,381.24,17391,380.14,379.12,376.69,340.38,           ,0,17391,10796.6,8946.7,8.89,10.62,-3.46
 1992/04/01,381.55,381.85,381.01,381.01,4065,380.72,379.46,377.33,341.78,           ,0,4065,9245.6,8950.4,8.46,10.19,-3.46
 1992/04/02,381.47,381.58,381.01,381.12,1673,381.12,379.84,377.89,343.18,           ,0,1673,7535.2,7754.9,8.03,9.76,-3.45
 1992/04/03,381.44,381.57,381.12,381.33,1700,381.23,380.17,378.37,344.55,           ,0,1700,7496.8,7608.9,7.63,9.33,-3.42
 1992/04/06,381.97,382.08,381.33,381.47,5298,381.23,380.43,378.77,345.91,           ,0,5298,6025.4,7109.7,7.23,8.91,-3.37
 1992/04/07,381.95,382.1,381.47,381.93,10613,381.37,380.76,379.1,347.27,           ,0,10613,4669.8,7733.2,6.87,8.5,-3.26
 1992/04/08,382.53,382.59,381.92,382.43,1866,381.66,381.19,379.42,348.61,           ,0,1866,4230,6737.8,6.55,8.11,-3.12
 1992/04/09,381.93,382.88,381.65,381.65,3168,381.76,381.44,379.66,349.92,           ,0,3168,4529,6032.1,6.17,7.73,-3.11
 1992/04/10,381.52,382.04,381.2,382.03,7066,381.9,381.56,379.94,351.19,           ,0,7066,5602.2,6549.5,5.83,7.35,-3.04
 1992/04/13,387.27,392.28,382.03,391.11,20593,383.83,382.53,380.64,352.6,           ,0,20593,8661.2,7343.3,6.22,7.12,-1.81
 1992/04/14,393.1,400.61,391.1,400.61,9415,387.57,384.47,381.8,354.17,           ,0,9415,8421.6,6545.7,7.21,7.14,0.14
 1992/04/15,400.35,406.72,398.23,406.72,10566,392.42,387.04,383.25,355.82,           ,0,10566,10161.6,7195.8,8.39,7.39,2.01
 1992/04/16,404.07,410.61,403.52,410.55,39211,398.2,389.98,384.91,357.54,           ,0,39211,17370.2,10949.6,9.53,7.82,3.42
 1992/04/17,408.56,414.42,406.19,414.42,15678,404.68,393.29,386.73,359.32,           ,0,15678,19092.6,12347.4,10.62,8.38,4.48
 1992/04/20,417.19,420.99,413.64,413.85,10170,409.23,396.53,388.48,361.08,           ,0,10170,17008,12834.6,11.31,8.96,4.69
 1992/04/21,417.99,421.55,402.89,410.06,51257,411.12,399.34,390.05,362.77,           ,0,51257,25376.4,16899,11.41,9.45,3.92
 1992/04/22,400.12,410.06,399.87,399.88,50596,409.75,401.09,391.14,364.29,           ,0,50596,33382.4,21772,10.56,9.67,1.77
 1992/04/23,407.13,408.86,394.6,407.25,54718,409.09,403.65,392.54,365.88,           ,0,54718,36483.8,26927,10.35,9.81,1.09
 1992/04/24,405.88,415.05,397.74,414.4,34706,409.09,406.89,394.23,367.59,           ,0,34706,40289.4,29691,10.65,9.98,1.34
 1992/04/27,422.45,424.92,413.47,424.58,37257,411.23,410.23,396.38,369.46,           ,0,37257,45706.8,31357.4,11.56,10.29,2.54
 1992/04/28,434.9,436.31,424.58,436.09,42392,416.44,413.78,399.12,371.52,           ,0,42392,43933.8,34655.1,13.07,10.85,4.44
 1992/04/29,445.25,446.12,436.09,444.16,52899,425.3,417.52,402.28,373.7,           ,0,52899,44394.4,38888.4,14.75,11.63,6.24
 1992/04/30,435.73,448.94,433.66,445.38,45704,432.92,421.01,405.49,375.88,           ,0,45704,42591.6,39537.7,15.99,12.5,6.98
 1992/05/04,454.86,456.24,445.38,453.62,64362,440.77,424.93,409.11,378.2,           ,0,64362,48522.8,44406.1,17.44,13.49,7.9
 1992/05/05,447.42,455.36,439.96,449.21,49359,445.69,428.46,412.5,380.43,           ,0,49359,50943.2,48325,18.02,14.4,7.25
 1992/05/06,449.78,454.08,446.39,449.96,33687,448.47,432.45,415.9,382.65,           ,0,33687,49202.2,46568,18.33,15.18,6.3
 1992/05/07,452.86,457.05,449.55,454.65,34414,450.56,437.93,419.51,384.96,           ,0,34414,45505.2,44949.8,18.74,15.89,5.7
 1992/05/08,461.05,468.42,454.65,468.11,48634,455.11,444.02,423.83,387.47,           ,0,48634,46091.2,44341.4,19.92,16.7,6.45
 1992/05/11,483.29,490.19,468.11,491.5,30950,462.69,451.73,429.31,390.34,           ,0,30950,39408.8,43965.8,22.49,17.86,9.26
 1992/05/12,502.8,506.68,491.5,506.53,33278,474.15,459.92,435.08,393.45,           ,0,33278,36192.6,43567.9,25.44,19.37,12.13
 1992/05/13,505.27,517.86,499.4,514.04,33897,486.97,467.72,440.75,396.4,           ,0,33897,36234.6,42718.4,28.06,21.11,13.9
 1992/05/14,514.48,523.5,511.91,523.36,33010,500.71,475.64,446.58,399.41,           ,0,33010,35953.8,40729.5,30.54,23,15.08
 1992/05/15,529.39,544.56,523.36,544.35,63283,515.96,485.53,453.27,402.69,           ,0,63283,38883.6,42487.4,33.81,25.16,17.3
 1992/05/18,560.09,571.85,544.35,571.82,29992,532.02,497.35,461.14,406.22,           ,0,29992,38692,39050.4,38.17,27.76,20.82
 1992/05/19,590.41,598.11,571.82,598.11,47790,550.34,512.24,470.35,410.18,           ,0,47790,41594.4,38893.5,43.26,30.86,24.79
 1992/05/20,617.28,623.88,598.11,616.99,65646,570.93,528.95,480.7,414.46,           ,0,65646,47944.2,42089.4,48.25,34.34,27.83
 1992/05/21,1260.32,1334.98,604.01,1266.49,89657,719.55,610.13,524.03,429.57,           ,0,89657,59273.6,47613.7,103.43,48.16,110.54
 1992/05/22,1306.37,1349.71,1262.44,1339.99,93725,878.68,697.32,570.67,445.86,           ,0,93725,65362,52122.8,151.34,68.79,165.1
 1992/05/25,1411.98,1428.79,1339.99,1421.57,88969,1048.63,790.33,621.03,463.48,           ,0,88969,77157.4,57924.7,193.66,93.77,199.79
 1992/05/26,1332.39,1429.01,1291,1301.35,68128,1189.28,869.81,664.86,479.08,           ,0,68128,81225,61409.7,215.03,118.02,194.01
 1992/05/27,1250.56,1285.61,823.36,1193.17,64528,1304.51,937.72,702.72,492.84,           ,0,64528,81001.4,64472.8,220.68,138.55,164.26
 1992/05/28,1123.04,1184.18,1114.94,1160.17,48389,1283.25,1001.4,738.52,506.04,           ,0,48389,72747.8,66010.7,219.96,154.83,130.26
 1992/05/29,1243.65,1253.37,1154.01,1234.71,51615,1262.2,1070.44,777.99,520.46,           ,0,51615,64325.8,64843.9,222.84,168.44,108.81
 1992/06/01,1175.69,1249.58,1129.28,1183.24,39394,1214.53,1131.58,814.47,533.98,           ,0,39394,54410.8,65784.1,218.45,178.44,80.03
