,close,high,low,ma10,ma20,ma5,ma5-ma20,ma60,open,vol
2014-01-13,1362.79,1374.15,1349.25,1347.52,1307.12,1370.72,4.86565885305,1281.8,1352.01,12307289.0
2014-01-14,1400.92,1400.92,1364.8,1356.82,1313.17,1380.45,5.12347982363,1281.8,1364.8,15252891.0
2014-01-15,1415.32,1417.42,1397.95,1367.9,1320.55,1382.51,4.69198440044,1282.88,1399.67,16945264.0
2014-01-16,1395.16,1423.12,1392.01,1374.12,1327.51,1385.5,4.36832867549,1284.28,1415.57,17455992.0
2014-01-17,1395.51,1411.55,1391.62,1378.39,1334.48,1393.94,4.45566812541,1285.94,1395.03,15810389.0
2014-01-20,1372.74,1400.94,1362.45,1383.33,1340.43,1395.94,4.14120841819,1287.67,1393.88,16202711.0
2014-01-21,1407.15,1407.45,1370.69,1388.81,1348.65,1397.18,3.59841322804,1289.8,1370.69,17582378.0
2014-01-22,1431.74,1432.0,1407.46,1391.49,1357.3,1400.46,3.17984233405,1292.64,1407.46,20805984.0
2014-01-23,1461.53,1472.34,1433.17,1399.61,1365.96,1413.72,3.49644206273,1295.78,1433.7,22799104.0
2014-01-24,1484.43,1493.64,1455.95,1412.72,1376.7,1431.51,3.98125953367,1299.92,1458.21,22093328.0
2014-01-27,1477.67,1500.46,1465.14,1424.22,1385.87,1452.5,4.80781025637,1304.19,1477.46,20450628.0
2014-01-28,1471.34,1486.42,1448.47,1431.26,1394.04,1465.34,5.11463085708,1308.33,1476.59,16541491.0
2014-01-29,1496.53,1497.72,1469.58,1439.38,1403.64,1478.3,5.31902767091,1312.28,1472.54,16506821.0
2014-01-30,1495.98,1507.87,1486.82,1449.46,1411.79,1485.2,5.19978183724,1316.51,1494.12,14843349.0
2014-02-07,1532.69,1532.82,1483.69,1463.18,1420.78,1494.85,5.21333352102,1321.66,1489.05,15892295.0
2014-02-10,1553.42,1557.03,1525.94,1481.24,1432.29,1509.99,5.42487903986,1327.36,1536.99,21682496.0
2014-02-11,1527.15,1559.77,1506.04,1493.25,1441.03,1521.16,5.56060595546,1332.6,1550.62,22927988.0
2014-02-12,1539.97,1540.33,1513.91,1504.07,1447.78,1529.84,5.66798823026,1337.8,1527.1,21319228.0
2014-02-13,1485.13,1539.66,1484.42,1506.43,1453.02,1527.66,5.13688731057,1342.35,1537.26,22065732.0
2014-02-14,1515.78,1516.43,1475.95,1509.57,1461.15,1524.29,4.32125380693,1346.78,1484.56,17613824.0
2014-02-17,1558.62,1559.12,1521.17,1517.66,1470.94,1525.34,3.69831536297,1351.61,1521.17,21744952.0
2014-02-18,1545.34,1561.77,1539.21,1525.06,1478.16,1528.96,3.43670509282,1355.84,1558.74,22319416.0
2014-02-19,1544.4,1551.88,1524.39,1529.85,1484.62,1529.86,3.04724441271,1359.95,1544.64,20648878.0
2014-02-20,1515.16,1545.51,1504.17,1531.76,1490.61,1535.86,3.03566996062,1363.55,1545.26,18896408.0
2014-02-21,1519.67,1526.03,1503.81,1530.46,1496.82,1536.64,2.66030651648,1367.22,1512.17,14334863.0
2014-02-24,1540.03,1542.31,1510.46,1529.13,1505.18,1532.91,1.84230457487,1371.31,1517.97,16353711.0
2014-02-25,1472.69,1571.4,1460.41,1523.68,1508.46,1518.39,0.658287259854,1374.29,1543.97,25248336.0
2014-02-26,1465.99,1468.0,1415.25,1516.28,1510.18,1502.7,-0.495305195407,1377.19,1452.06,16707338.0
2014-02-27,1414.66,1496.62,1410.97,1509.24,1507.83,1482.61,-1.67260234907,1378.61,1467.27,17271362.0
2014-02-28,1434.89,1436.88,1393.0,1501.14,1505.36,1465.65,-2.63790721156,1380.25,1410.4,13321363.0
2014-03-03,1465.14,1466.23,1431.14,1491.79,1504.73,1450.68,-3.59200653938,1381.89,1433.9,13234945.0
2014-03-04,1460.45,1475.5,1446.27,1483.31,1504.19,1448.24,-3.71960988971,1385.33,1462.26,13269342.0
2014-03-05,1464.58,1471.04,1454.94,1475.32,1502.59,1447.95,-3.636387837,1388.82,1467.06,12673360.0
2014-03-06,1462.53,1464.41,1427.0,1470.06,1500.91,1457.51,-2.89157910867,1392.52,1461.12,13201713.0
2014-03-07,1460.61,1477.96,1453.63,1464.16,1497.31,1462.66,-2.31415004241,1396.83,1463.93,13195195.0
2014-03-10,1407.07,1446.06,1404.59,1450.86,1489.99,1451.05,-2.61344035866,1400.17,1446.06,13398525.0
2014-03-11,1395.81,1410.38,1380.97,1443.18,1483.43,1438.11,-3.05508180366,1402.74,1399.9,11194251.0
2014-03-12,1399.27,1418.61,1378.89,1436.5,1476.39,1425.05,-3.47740095774,1405.53,1390.86,11410842.0
2014-03-13,1436.86,1437.15,1401.43,1438.72,1473.98,1419.93,-3.66694256367,1408.73,1401.55,9633420.0
2014-03-14,1434.02,1450.38,1424.01,1438.64,1469.89,1414.61,-3.76082564001,1411.31,1433.46,9565163.0
2014-03-17,1477.42,1477.68,1435.32,1439.86,1465.83,1428.68,-2.53440030563,1414.63,1436.11,11510241.0
2014-03-18,1485.64,1493.39,1478.72,1442.38,1462.84,1446.64,-1.10743485275,1418.06,1479.38,13605173.0
2014-03-19,1466.22,1482.3,1456.9,1442.54,1458.93,1460.04,0.0760831568341,1421.37,1481.49,12309232.0
2014-03-20,1417.66,1466.42,1417.17,1438.06,1454.06,1456.2,0.147174119362,1424.06,1463.07,13673304.0
2014-03-21,1419.84,1427.92,1379.74,1433.98,1449.07,1453.35,0.295361852775,1426.79,1405.9,12203934.0
2014-03-24,1397.29,1416.86,1392.51,1433.01,1441.93,1437.34,-0.318323358277,1429.18,1411.78,11350111.0
2014-03-25,1394.82,1410.48,1385.0,1432.91,1438.04,1419.18,-1.31150732942,1431.72,1392.14,9708193.0
2014-03-26,1417.61,1424.25,1396.91,1434.74,1435.62,1409.45,-1.82290578287,1434.36,1396.91,10503642.0
2014-03-27,1367.96,1417.36,1367.96,1427.85,1433.28,1399.5,-2.35683188212,1435.69,1415.55,11704150.0
2014-03-28,1330.5,1364.26,1317.41,1417.49,1428.07,1381.64,-3.25124118566,1436.71,1363.87,12565198.0
2014-03-31,1327.8,1340.47,1315.49,1402.54,1421.2,1367.74,-3.76160990712,1437.27,1327.23,8067195.0
2014-04-01,1355.05,1355.74,1326.25,1389.47,1415.93,1359.78,-3.96559151935,1438.05,1327.18,8320095.0
2014-04-02,1327.98,1360.88,1316.9,1375.65,1409.1,1341.85,-4.77254985452,1438.44,1356.68,8936018.0
2014-04-03,1326.18,1344.32,1318.82,1366.5,1402.28,1333.5,-4.904869213,1438.33,1326.81,8771988.0
2014-04-04,1346.74,1347.05,1316.95,1359.19,1396.59,1336.75,-4.28472207305,1438.23,1323.41,8297504.0
2014-04-08,1351.18,1351.83,1327.8,1354.58,1393.79,1341.43,-3.75666348589,1438.69,1335.39,9691708.0
2014-04-09,1370.46,1376.69,1355.37,1352.14,1392.53,1344.51,-3.44839967541,1438.99,1355.37,11938833.0
2014-04-10,1381.14,1395.04,1374.61,1348.49,1391.62,1355.14,-2.62140526868,1438.6,1374.61,14063900.0
2014-04-11,1363.9,1370.4,1352.13,1348.09,1387.97,1362.69,-1.82136501509,1438.32,1370.4,10808003.0
2014-04-14,1372.73,1378.32,1367.75,1352.31,1384.9,1367.88,-1.22896960069,1438.65,1367.75,9870846.0
2014-04-15,1369.89,1380.86,1367.23,1356.53,1379.53,1371.63,-0.572658804085,1438.77,1375.69,9744830.0
2014-04-16,1359.3,1367.91,1353.78,1356.95,1373.21,1369.39,-0.278180322019,1438.07,1365.83,8503591.0
2014-04-17,1367.59,1373.85,1360.75,1360.91,1368.28,1366.69,-0.116204285673,1437.28,1360.75,8546019.0
2014-04-18,1377.42,1377.84,1362.61,1366.04,1366.27,1369.39,0.228358962723,1436.98,1365.36,8829689.0
2014-04-21,1363.85,1384.69,1363.01,1367.74,1363.47,1367.61,0.303637043719,1436.45,1367.93,9889346.0
2014-04-22,1336.19,1367.63,1317.1,1366.24,1360.41,1360.86,0.0330782631706,1435.84,1361.58,10385272.0
2014-04-23,1326.44,1338.67,1318.24,1361.84,1356.99,1354.3,-0.198232853595,1434.5,1332.93,7666299.0
2014-04-24,1319.51,1326.96,1303.23,1355.68,1352.09,1344.68,-0.548040441095,1432.63,1325.86,8919226.0
2014-04-25,1291.9,1318.07,1290.36,1348.48,1348.29,1327.57,-1.53676137923,1429.8,1316.37,8835224.0
2014-04-28,1257.26,1283.87,1256.12,1336.94,1344.63,1306.26,-2.85357310189,1426.02,1283.64,9609466.0
2014-04-29,1266.54,1274.21,1248.32,1326.6,1341.56,1292.34,-3.66886311458,1422.5,1253.24,7814229.0
2014-04-30,1283.21,1287.77,1266.34,1318.99,1337.97,1283.69,-4.05689215752,1419.36,1266.34,7374832.0
2014-05-05,1302.15,1302.68,1279.31,1312.44,1336.68,1280.21,-4.22464613819,1416.12,1281.16,7805789.0
2014-05-06,1316.86,1327.8,1301.59,1306.39,1336.21,1285.2,-3.81751371416,1413.14,1301.59,9736761.0
2014-05-07,1290.03,1313.38,1289.56,1299.01,1333.38,1291.76,-3.12139075132,1409.09,1313.38,9100635.0
2014-05-08,1279.84,1300.83,1279.29,1293.38,1329.81,1294.41,-2.66203442597,1404.53,1284.44,8548140.0
2014-05-09,1258.58,1282.82,1249.56,1286.59,1324.22,1289.49,-2.62267599039,1400.06,1279.68,8506314.0
2014-05-12,1278.28,1281.1,1250.94,1282.47,1319.07,1284.72,-2.60410743933,1395.69,1263.92,8980389.0
2014-05-13,1276.24,1293.82,1273.33,1280.9,1314.69,1276.6,-2.89726095125,1392.21,1274.57,9329826.0
2014-05-14,1278.66,1282.35,1269.24,1283.04,1309.99,1274.31,-2.72368491363,1388.26,1273.21,8878107.0
2014-05-15,1253.88,1283.43,1253.62,1281.77,1304.18,1269.13,-2.68751245994,1383.18,1276.64,10236024.0
2014-05-16,1226.47,1252.39,1210.81,1276.1,1297.55,1262.71,-2.68506030596,1377.87,1250.38,9953688.0
2014-05-19,1228.37,1233.84,1213.99,1268.72,1290.58,1252.72,-2.93356475383,1372.6,1224.65,8545538.0
2014-05-20,1244.65,1261.94,1239.65,1261.5,1283.94,1246.4,-2.92381263922,1368.09,1239.65,10926750.0
2014-05-21,1257.8,1257.8,1231.87,1258.28,1278.64,1242.24,-2.84677469812,1363.73,1241.02,9256264.0
2014-05-22,1269.51,1287.87,1259.87,1257.24,1275.31,1245.36,-2.34844861249,1359.22,1259.87,12565253.0
2014-05-23,1296.0,1296.84,1262.1,1260.99,1273.79,1259.26,-1.14069038067,1356.27,1269.18,12017865.0
2014-05-26,1320.76,1323.84,1301.87,1265.23,1273.85,1277.74,0.305373474114,1353.85,1301.87,15387081.0
2014-05-27,1306.28,1319.66,1303.15,1268.24,1274.57,1290.07,1.21609640898,1352.05,1319.66,13090007.0
2014-05-28,1338.97,1339.03,1306.29,1274.27,1278.65,1306.3,2.16243694522,1350.45,1306.29,16564285.0
2014-05-29,1314.21,1341.57,1312.42,1280.31,1281.04,1315.25,2.67048647974,1347.93,1338.3,14197108.0
2014-05-30,1318.13,1323.59,1300.09,1289.47,1282.78,1319.68,2.87656496048,1345.56,1312.3,12574903.0
2014-06-03,1319.63,1332.78,1317.99,1298.59,1283.66,1319.45,2.78812146519,1343.14,1317.99,12791586.0
2014-06-04,1321.72,1321.72,1303.36,1306.3,1283.9,1322.53,3.00880130851,1340.8,1318.33,13109901.0
2014-06-05,1355.48,1356.53,1317.53,1316.07,1287.17,1325.84,3.00426517088,1339.05,1320.14,15641622.0
2014-06-06,1350.45,1362.98,1340.83,1324.16,1290.7,1333.07,3.28271480592,1338.1,1354.91,16552682.0
2014-06-09,1326.68,1349.92,1326.63,1327.23,1294.11,1334.79,3.14347312052,1336.95,1348.77,13532664.0
2014-06-10,1353.87,1356.97,1316.84,1330.54,1297.89,1341.64,3.3708557736,1336.19,1327.11,15779122.0
2014-06-11,1367.39,1371.25,1348.4,1336.65,1302.44,1350.78,3.71149534719,1335.04,1350.38,18025290.0
2014-06-12,1363.74,1375.98,1358.08,1339.13,1306.7,1352.43,3.49965562103,1333.86,1364.41,17077624.0
2014-06-13,1382.73,1386.35,1359.65,1345.98,1313.14,1358.89,3.48401541344,1332.29,1361.09,18362712.0
2014-06-16,1395.61,1397.63,1384.16,1353.73,1321.6,1372.68,3.86501210654,1330.79,1384.16,19278958.0
2014-06-17,1377.43,1396.38,1377.4,1359.51,1329.05,1377.38,3.63643203792,1329.31,1396.38,17134808.0
2014-06-18,1363.99,1384.87,1363.75,1363.74,1335.02,1376.7,3.12205060598,1328.41,1377.58,15282855.0
2014-06-19,1320.66,1370.31,1310.49,1360.26,1338.16,1368.09,2.236653315,1326.76,1363.45,16903318.0
2014-06-20,1333.98,1335.65,1313.14,1358.61,1341.39,1358.34,1.26361460873,1325.7,1319.11,11907174.0
2014-06-23,1361.28,1366.59,1335.18,1362.07,1344.65,1351.46,0.506451492954,1325.14,1335.18,14514949.0
2014-06-24,1369.44,1372.16,1359.13,1363.63,1347.08,1349.88,0.207856994388,1324.34,1360.08,14517845.0
2014-06-25,1358.71,1368.66,1347.82,1362.76,1349.7,1348.81,-0.065940579388,1324.19,1368.66,13895424.0
2014-06-26,1386.27,1391.3,1360.2,1365.01,1352.07,1361.94,0.729991790366,1325.12,1360.2,18635116.0
2014-06-27,1388.82,1397.96,1382.07,1365.62,1355.8,1372.9,1.26124797168,1326.13,1388.38,18283794.0
2014-06-30,1404.71,1404.71,1374.3,1366.53,1360.13,1381.59,1.57779035827,1326.96,1388.47,18787736.0
2014-07-01,1411.74,1415.33,1398.15,1369.96,1364.73,1390.05,1.85531203974,1328.36,1405.44,19457800.0
2014-07-02,1419.94,1425.3,1402.22,1375.56,1369.65,1402.3,2.38382068412,1329.92,1413.17,20532464.0
2014-07-03,1422.6,1428.67,1412.16,1385.75,1373.0,1409.56,2.6627822287,1331.18,1419.81,20417852.0
2014-07-04,1411.64,1423.89,1406.21,1393.51,1376.06,1414.13,2.76659447989,1332.19,1421.68,19215140.0
2014-07-07,1393.89,1411.99,1381.94,1396.78,1379.42,1411.96,2.35896246248,1332.58,1411.99,18228060.0
2014-07-08,1410.73,1410.73,1379.49,1400.91,1382.27,1411.76,2.13344715577,1333.08,1392.35,18990540.0
2014-07-09,1384.58,1418.68,1384.26,1403.49,1383.13,1404.69,1.55878333924,1333.42,1410.39,21751112.0
2014-07-10,1363.88,1387.89,1362.35,1401.25,1383.13,1392.94,0.70926087931,1333.27,1384.45,16514057.0
2014-07-11,1359.34,1372.12,1351.77,1398.31,1381.96,1382.49,0.0383513271006,1333.1,1361.57,15365743.0
2014-07-14,1367.07,1367.82,1342.56,1394.54,1380.53,1377.13,-0.246282224943,1333.23,1358.17,17042172.0
2014-07-15,1341.27,1366.16,1332.87,1387.49,1378.73,1363.22,-1.12494832201,1332.79,1364.08,19208904.0
2014-07-16,1318.62,1344.36,1310.86,1377.36,1376.46,1350.04,-1.91941647414,1331.81,1338.92,16034403.0
2014-07-17,1312.81,1323.24,1304.58,1366.38,1376.07,1339.82,-2.63431366137,1330.96,1315.09,11842502.0
2014-07-18,1305.92,1321.93,1300.76,1355.81,1374.66,1329.14,-3.31136426462,1330.45,1309.96,11155743.0
2014-07-21,1306.97,1313.56,1287.24,1347.12,1371.95,1317.11,-3.99723021976,1330.13,1304.72,12051162.0
2014-07-22,1329.35,1330.29,1305.03,1338.98,1369.94,1314.74,-4.02937354921,1330.29,1306.32,12251800.0
2014-07-23,1293.09,1332.36,1287.64,1329.83,1366.66,1309.63,-4.17294718511,1330.31,1330.14,14436101.0
2014-07-24,1271.88,1291.49,1255.69,1320.63,1360.94,1301.44,-4.37197819154,1330.56,1291.49,14051676.0
2014-07-25,1285.77,1288.67,1270.37,1313.28,1355.79,1297.41,-4.30597658929,1330.88,1271.43,10526882.0
2014-07-28,1314.53,1316.04,1286.66,1308.02,1351.28,1298.93,-3.87410455272,1331.4,1289.1,13836976.0
2014-07-29,1331.76,1337.53,1310.84,1307.07,1347.28,1299.4,-3.55382696989,1331.89,1315.75,15257236.0
2014-07-30,1342.74,1345.35,1329.07,1309.48,1343.42,1309.34,-2.53680903962,1332.32,1330.19,15005274.0
2014-07-31,1344.54,1346.22,1334.26,1312.66,1339.52,1323.88,-1.16758241758,1333.23,1342.73,13773804.0
2014-08-01,1325.94,1343.58,1324.19,1314.66,1335.23,1331.9,-0.249395235278,1334.0,1339.98,16091302.0
2014-08-04,1329.82,1331.8,1324.26,1316.94,1332.03,1334.96,0.219965015803,1335.19,1325.01,12393537.0
2014-08-05,1360.69,1363.12,1321.2,1320.07,1329.53,1340.75,0.843907245418,1336.56,1330.32,19490644.0
2014-08-06,1365.74,1368.53,1353.95,1327.34,1328.59,1345.35,1.26148774264,1338.05,1357.53,15491641.0
2014-08-07,1362.03,1381.46,1361.33,1336.36,1328.49,1348.84,1.5318143155,1339.44,1365.18,16000260.0
2014-08-08,1377.44,1381.44,1368.06,1345.52,1329.4,1359.14,2.23709944336,1341.5,1368.06,14450098.0
2014-08-11,1397.78,1397.97,1379.47,1353.85,1330.93,1372.74,3.14141239584,1344.36,1379.47,17239952.0
2014-08-12,1396.44,1402.75,1393.11,1360.32,1333.69,1379.89,3.46407336038,1347.16,1398.15,17256326.0
2014-08-13,1384.31,1397.1,1370.08,1364.47,1336.98,1383.6,3.48696315577,1349.49,1396.26,18046572.0
2014-08-14,1380.3,1394.52,1378.95,1368.05,1340.35,1387.26,3.4998321334,1351.53,1384.72,18617046.0
2014-08-15,1392.45,1392.49,1377.93,1374.7,1344.68,1390.26,3.38965404408,1353.58,1382.87,17949342.0
2014-08-18,1428.74,1429.0,1394.64,1384.59,1350.77,1396.45,3.38177483954,1355.79,1394.64,22445292.0
2014-08-19,1436.4,1446.79,1427.06,1392.16,1356.12,1404.44,3.56310650975,1357.72,1436.42,24187900.0
2014-08-20,1427.4,1438.29,1421.92,1398.32,1362.83,1413.05,3.68497905095,1359.73,1438.29,19028784.0
2014-08-21,1447.88,1447.91,1421.24,1406.92,1371.64,1426.57,4.0046951095,1361.55,1428.63,19577488.0
2014-08-22,1461.72,1465.67,1446.04,1415.34,1380.43,1440.43,4.34647175156,1364.01,1450.1,22099972.0
2014-08-25,1443.81,1461.49,1439.86,1419.94,1386.9,1443.44,4.07671785998,1366.1,1461.21,19962446.0
2014-08-26,1411.15,1443.6,1406.34,1421.41,1390.87,1438.39,3.41656660939,1367.63,1440.7,18360054.0
2014-08-27,1420.54,1427.32,1411.76,1425.04,1394.76,1437.03,3.03062892541,1369.28,1411.76,13789763.0
2014-08-28,1403.8,1424.29,1398.56,1427.39,1397.72,1428.2,2.18069427353,1370.08,1423.34,13699751.0
2014-08-29,1424.47,1424.47,1400.83,1430.59,1402.64,1420.75,1.29113671363,1371.31,1400.84,11562446.0
2014-09-01,1452.84,1453.12,1427.93,1433.0,1408.8,1422.56,0.976717773992,1373.42,1428.37,15490858.0
2014-09-02,1465.03,1465.04,1452.71,1435.86,1414.01,1433.34,1.36703417939,1375.27,1457.51,20826444.0
2014-09-03,1477.67,1479.83,1461.23,1440.89,1419.61,1444.76,1.77161333042,1377.11,1468.09,23968684.0
2014-09-04,1495.51,1495.81,1472.89,1445.65,1426.28,1463.1,2.58154079143,1379.3,1478.33,24424652.0
2014-09-05,1489.84,1498.26,1482.04,1448.47,1431.91,1476.19,3.09237312401,1381.09,1497.99,21209164.0
2014-09-09,1494.02,1497.42,1479.06,1453.49,1436.72,1484.41,3.31936633443,1382.73,1492.45,21566028.0
2014-09-10,1504.91,1506.47,1484.71,1462.86,1442.14,1492.39,3.48440512017,1384.85,1491.41,21773264.0
2014-09-11,1513.01,1532.31,1502.39,1472.11,1448.57,1499.46,3.51311983542,1387.34,1506.0,26218382.0
2014-09-12,1524.12,1524.33,1506.88,1484.14,1455.77,1505.19,3.39476703051,1390.73,1512.4,20829284.0
2014-09-15,1526.14,1528.57,1517.3,1494.31,1462.45,1512.44,3.41823652091,1393.93,1522.57,23470990.0
2014-09-16,1473.13,1529.4,1471.61,1496.34,1464.67,1508.26,2.97609700479,1395.79,1527.07,27119820.0
2014-09-17,1479.12,1481.06,1456.5,1497.75,1466.81,1503.11,2.47475814864,1397.62,1473.52,17503912.0
2014-09-18,1490.79,1492.61,1474.65,1499.06,1469.97,1498.65,1.95106022572,1399.82,1477.31,15765159.0
2014-09-19,1499.12,1501.39,1486.28,1499.42,1472.53,1493.65,1.43426619492,1401.7,1492.1,16834430.0
2014-09-22,1483.35,1496.96,1480.18,1498.77,1473.62,1485.1,0.779033943622,1403.28,1496.96,18443516.0
2014-09-23,1500.99,1502.04,1483.04,1499.46,1476.47,1490.66,0.96107608011,1404.88,1485.51,17264768.0
2014-09-24,1517.42,1517.42,1497.89,1500.72,1481.79,1498.34,1.11689240716,1406.65,1501.04,20795696.0
2014-09-25,1508.42,1523.25,1505.65,1500.26,1486.18,1501.86,1.05505389657,1408.12,1520.1,22699612.0
2014-09-26,1511.36,1512.8,1502.5,1498.98,1491.56,1504.31,0.854809729411,1409.6,1506.31,18315996.0
2014-09-29,1526.18,1526.36,1515.38,1498.98,1496.65,1512.86,1.08308555775,1411.51,1515.38,21163796.0
2014-09-30,1540.87,1540.95,1527.26,1505.76,1501.05,1520.85,1.31907664635,1413.96,1527.26,19584148.0
2014-10-08,1557.57,1557.57,1537.01,1513.61,1505.68,1528.88,1.54083204931,1416.41,1543.59,21221706.0
2014-10-09,1561.17,1569.06,1541.67,1520.64,1509.85,1539.43,1.95913501341,1419.35,1562.1,25641920.0
2014-10-10,1554.22,1563.87,1546.22,1526.16,1512.79,1548.0,2.32748762221,1422.52,1559.93,22691636.0
2014-10-13,1548.33,1548.88,1527.7,1532.66,1515.71,1552.45,2.42394653331,1425.67,1548.18,21551880.0
2014-10-14,1539.12,1560.06,1532.44,1536.47,1517.97,1552.1,2.24839753091,1428.54,1546.67,20848818.0
2014-10-15,1545.62,1545.75,1527.19,1539.29,1520.01,1549.7,1.95327662318,1431.95,1539.35,19598464.0
2014-10-16,1526.56,1551.84,1526.54,1541.1,1520.68,1542.78,1.45329720914,1435.41,1539.86,20861354.0
2014-10-17,1511.05,1529.55,1488.47,1541.07,1520.03,1534.15,0.928929034295,1438.72,1527.46,20135108.0
2014-10-20,1532.38,1532.38,1513.42,1541.7,1520.34,1530.95,0.697870213242,1442.49,1513.42,14849203.0
2014-10-21,1517.48,1537.67,1515.93,1539.35,1522.55,1526.6,0.266001116548,1446.0,1535.07,15816636.0
2014-10-22,1504.55,1524.8,1503.82,1534.05,1523.83,1518.4,-0.356338961695,1448.92,1518.8,15915656.0
2014-10-23,1477.84,1501.72,1474.04,1525.72,1523.18,1508.68,-0.95195577673,1452.0,1500.55,16279293.0
2014-10-24,1477.59,1493.53,1473.06,1518.05,1522.1,1501.95,-1.32382892057,1455.43,1478.34,12401052.0
2014-10-27,1492.01,1492.01,1465.96,1512.41,1522.53,1493.88,-1.88173632047,1458.86,1473.66,14263073.0
2014-10-28,1522.05,1522.05,1495.69,1510.71,1523.59,1494.82,-1.88830328369,1462.32,1495.69,17756332.0
2014-10-29,1530.08,1535.8,1524.08,1509.15,1524.22,1499.9,-1.59557019328,1465.63,1525.98,21378044.0
2014-10-30,1525.77,1539.21,1522.64,1509.09,1525.09,1509.5,-1.02223475336,1468.68,1532.91,19050520.0
2014-10-31,1513.27,1529.55,1502.25,1509.3,1525.19,1516.65,-0.5599302382,1471.49,1527.61,18562324.0
2014-11-03,1529.89,1529.9,1513.2,1509.05,1525.38,1524.22,-0.0760466244477,1474.89,1513.25,17033744.0
2014-11-04,1516.4,1538.18,1514.47,1508.95,1524.15,1523.07,-0.0708591674048,1478.0,1531.82,17887450.0
2014-11-05,1512.49,1517.02,1505.98,1509.74,1521.89,1519.57,-0.152442029319,1480.53,1514.77,14780292.0
2014-11-06,1532.52,1532.87,1510.78,1515.2,1520.46,1520.9,0.0289386106836,1483.31,1513.72,15875527.0
2014-11-07,1522.63,1543.72,1517.29,1519.71,1518.88,1522.78,0.256768144949,1485.98,1535.49,20891040.0
2014-11-10,1514.82,1526.38,1506.8,1522.0,1517.21,1519.78,0.169389866927,1488.28,1525.2,16067553.0
2014-11-11,1461.51,1514.37,1452.03,1515.94,1513.32,1508.8,-0.298681045648,1489.34,1513.53,21596510.0
2014-11-12,1475.75,1476.03,1455.09,1510.51,1509.83,1501.45,-0.555029374168,1490.66,1457.24,13969499.0
2014-11-13,1442.86,1473.74,1434.27,1502.21,1505.65,1483.53,-1.46913293262,1491.63,1473.74,17414928.0
2014-11-14,1441.21,1449.1,1435.5,1495.0,1502.15,1467.22,-2.32533368838,1492.65,1438.97,12663598.0
2014-11-17,1471.69,1474.36,1437.99,1489.19,1499.12,1458.6,-2.70291904584,1493.97,1444.06,13918227.0
2014-11-18,1481.86,1483.14,1470.51,1485.74,1497.34,1462.68,-2.31477152818,1494.86,1471.08,12484839.0
2014-11-19,1505.55,1509.73,1488.46,1485.04,1497.39,1468.63,-1.92067530837,1496.01,1488.46,15606058.0
2014-11-20,1494.59,1504.58,1491.65,1481.25,1498.22,1478.97,-1.28485803153,1497.13,1504.58,14503131.0
2014-11-21,1504.83,1508.22,1493.16,1479.46,1499.59,1491.7,-0.526143812642,1498.07,1493.16,15206725.0
2014-11-24,1507.81,1515.84,1497.85,1478.76,1500.38,1498.93,-0.0966421839801,1498.84,1513.43,18094254.0
2014-11-25,1541.92,1541.92,1510.25,1486.8,1501.37,1510.93,0.63675176672,1500.48,1510.62,21329324.0
2014-11-26,1554.22,1561.3,1544.1,1494.65,1502.58,1520.68,1.20459476367,1502.86,1544.69,21577370.0
2014-11-27,1563.41,1566.83,1548.29,1506.7,1504.46,1534.43,1.99207689138,1505.24,1557.77,23686674.0
2014-11-28,1570.85,1582.48,1558.31,1519.68,1507.34,1547.65,2.67424734964,1508.03,1562.83,25520128.0
2014-12-01,1552.31,1569.65,1544.18,1527.74,1508.46,1556.55,3.18801956963,1510.16,1569.65,22709752.0
2014-12-02,1565.42,1567.54,1552.13,1536.09,1510.91,1561.25,3.3317669484,1512.04,1554.46,20650692.0
2014-12-03,1604.45,1604.88,1540.42,1545.99,1515.51,1571.3,3.68126901175,1514.36,1568.47,30089868.0
2014-12-04,1621.85,1631.31,1604.89,1558.7,1519.97,1582.97,4.14481864774,1516.76,1604.89,26899516.0
2014-12-05,1581.91,1626.12,1544.47,1566.43,1522.94,1585.2,4.08814529791,1518.2,1626.12,29046140.0
2014-12-08,1567.16,1600.87,1554.79,1572.35,1525.56,1588.15,4.10275570938,1519.49,1575.3,26040994.0
2014-12-09,1504.62,1577.75,1504.23,1568.63,1527.71,1576.0,3.1609402308,1519.67,1557.02,29630278.0
2014-12-10,1572.69,1576.89,1499.33,1570.46,1532.56,1569.63,2.41882862661,1520.8,1499.33,22694196.0
2014-12-11,1587.67,1593.38,1563.32,1572.9,1539.8,1562.82,1.49499935057,1522.04,1572.61,22251396.0
2014-12-12,1623.57,1626.34,1586.75,1578.16,1548.92,1571.13,1.43390233195,1523.7,1588.24,21641050.0
2014-12-15,1657.5,1664.26,1619.7,1588.68,1558.21,1589.2,1.98882050558,1525.89,1623.6,22168990.0
2014-12-16,1649.58,1674.98,1636.18,1597.1,1566.59,1618.2,3.29441653528,1528.83,1665.3,20250356.0
2014-12-17,1644.21,1652.98,1623.7,1601.07,1573.53,1632.53,3.74953130859,1531.58,1639.15,20235828.0
2014-12-18,1634.05,1663.67,1633.26,1602.3,1580.5,1641.78,3.87725403353,1533.97,1641.58,17653812.0
2014-12-19,1596.81,1627.8,1568.98,1603.79,1585.11,1636.45,3.2388919381,1535.6,1627.8,19852326.0
2014-12-22,1517.93,1583.96,1510.05,1598.86,1585.61,1608.53,1.44550046985,1536.17,1583.96,21296532.0
