      date,    open,    high,    low,    close,         vol,  ma5  ,  ma10  ,  ma20   ,   ma60  ,ma5-ma20
 2014/04/01,1463.71,1481.01,1461.18,1473.14,16689133,1468.5,1458,1445.45,1481.2,1.594659103
 2014/04/02,1475.94,1492.75,1473.83,1491.3,23380826,1473.4,1465.25,1447.63,1479.81,1.780151005
 2014/04/03,1498.11,1504.54,1476.02,1477.49,25966372,1476,1472.3,1448.53,1478.42,1.896405321
 2014/04/04,1471.49,1491.05,1469.7,1490.33,15880614,1479.6,1474.9,1450.22,1477.65,2.025899519
 2014/04/08,1488.65,1543.41,1488.06,1534.75,43360180,1493.4,1480.65,1456.55,1478.02,2.529950911
 2014/04/09,1535.21,1539.74,1525.1,1530.88,24623136,1505,1486.75,1462.45,1478.36,2.90950118
 2014/04/10,1532.22,1587.62,1522.49,1570.4,48526796,1520.7,1497.05,1470.03,1479.27,3.446868431
 2014/04/11,1568.24,1576.94,1557.51,1565.31,37400536,1538.3,1507.15,1476.43,1480.29,4.190513604
 2014/04/14,1562.19,1568.53,1547.86,1557.7,21017960,1551.9,1515.75,1483,1481.29,4.645987862
 2014/04/15,1550.43,1550.53,1521,1523.22,24074616,1549.5,1521.45,1487.45,1481.77,4.171568792
 2014/04/16,1519.24,1536.93,1518.43,1527.05,19120480,1548.7,1526.85,1492.43,1482.22,3.770361089
 2014/04/17,1533.07,1534.6,1517.05,1520.56,16258763,1538.8,1529.75,1497.5,1482.76,2.757929883
 2014/04/18,1513.68,1524.73,1503.64,1521.28,19374806,1530,1534.15,1503.22,1483.23,1.781509027
 2014/04/21,1510.18,1526.02,1493.25,1493.76,18973488,1517.1,1534.5,1504.7,1483.53,0.824084535
 2014/04/22,1492.08,1510.87,1487.77,1509.55,20505336,1514.4,1531.95,1506.3,1484.28,0.537741486
 2014/04/23,1504.54,1514.73,1502.64,1507.04,18647888,1510.4,1529.55,1508.15,1484.74,0.149189404
 2014/04/24,1506.59,1523.25,1504.19,1510.29,15914943,1508.4,1523.6,1510.32,1484.68,-0.127125377
 2014/04/25,1516.69,1522.24,1500.6,1501.05,24027518,1504.3,1517.15,1512.15,1484.72,-0.519128393
 2014/04/28,1499.69,1505.11,1481.71,1483.78,19552668,1502.4,1509.75,1512.75,1484.42,-0.684184432
 2014/04/29,1484.01,1497.67,1478.51,1496.01,18788964,1499.7,1507.05,1514.25,1484.7,-0.960871719
 2014/04/30,1499.12,1500.35,1491.44,1494.81,18873916,1497.2,1503.8,1515.32,1484.81,-1.195787028
 2014/05/05,1490.1,1493.85,1473.03,1487.53,19579224,1492.6,1500.5,1515.13,1484.69,-1.487001115
 2014/05/06,1484.01,1497.71,1480.67,1485.25,17532244,1489.5,1496.9,1515.53,1484.83,-1.717550956
 2014/05/07,1481.94,1485.49,1475.31,1476.18,15912907,1487.9,1495.15,1514.82,1484.84,-1.777108831
 2014/05/08,1474.73,1499.74,1471.65,1478.72,17262686,1484.5,1492.1,1512.03,1484.39,-1.82073107
 2014/05/09,1482.32,1486.89,1474.52,1480.74,15391907,1481.7,1489.45,1509.5,1483.6,-1.841669427
 2014/05/12,1492.63,1513.12,1483.46,1508.39,28201708,1485.9,1489.25,1506.43,1483.29,-1.362824691
 2014/05/13,1507,1510.89,1498.4,1503.52,20104584,1489.5,1489.5,1503.32,1482.88,-0.919298619
 2014/05/14,1504.42,1510.33,1498.61,1500.82,15282141,1494.5,1491.2,1500.47,1482.32,-0.397875332
 2014/05/15,1499.22,1503.09,1487.1,1488.77,16133879,1496.4,1490.45,1498.75,1481.5,-0.156797331
 2014/05/16,1489.5,1493.19,1480.83,1487.74,13466178,1497.9,1489.8,1496.8,1481.16,0.073490112
 2014/05/19,1482.04,1482.17,1454.41,1459.21,15755377,1488,1486.95,1493.72,1479.92,-0.382936561
 2014/05/20,1466.05,1468.9,1456.44,1460.82,12435341,1479.5,1484.5,1490.7,1478.93,-0.751324881
 2014/05/21,1454.49,1474.94,1447.94,1474.14,11916952,1474.1,1484.3,1489.72,1478.41,-1.048519185
 2014/05/22,1472.34,1493.18,1469.42,1471.55,15512533,1470.7,1483.55,1487.82,1478.47,-1.150676829
 2014/05/23,1472.41,1484.59,1471.23,1484.38,11885465,1470,1483.95,1486.7,1479.19,-1.1232932
 2014/05/26,1493.34,1495.78,1480.69,1486.05,12091190,1475.4,1481.7,1485.47,1479.89,-0.677899924
 2014/05/27,1484.82,1488.67,1478.31,1479.73,12501447,1479.1,1479.3,1484.4,1480.34,-0.357046618
 2014/05/28,1479.5,1493.15,1474.85,1491.76,15571024,1482.7,1478.4,1484.8,1480.8,-0.14143319
 2014/05/29,1492.66,1497.68,1483.81,1484.31,14290967,1485.3,1478,1484.22,1481.17,0.072765493
 2014/05/30,1485.1,1490.06,1478,1482.1,13602374,1484.8,1477.4,1483.6,1481.46,0.080884335
 2014/06/03,1482.44,1491.04,1476.74,1477.52,13040820,1483.1,1479.25,1483.1,1481.95,0
 2014/06/04,1478.2,1478.44,1459.53,1466.39,13653074,1480.5,1479.8,1482.15,1482.07,-0.111324765
 2014/06/05,1465.54,1484.71,1463.04,1484.24,12765741,1478.9,1480.8,1482.55,1482.53,-0.24619743
 2014/06/06,1484.52,1484.52,1464.53,1472.27,12020464,1476.5,1480.9,1482.22,1483.6,-0.385907625
 2014/06/09,1466.64,1489.77,1466.15,1475.35,13456800,1475.1,1479.95,1481.95,1484.63,-0.46222882
 2014/06/10,1479.87,1493.94,1474.2,1493.53,18966584,1478.3,1480.7,1481.2,1485.88,-0.1957872
 2014/06/11,1489.37,1493.13,1483.51,1488.76,12992231,1482.8,1481.65,1480.47,1486.74,0.157382453
 2014/06/12,1486.89,1490.01,1481.83,1483.86,14076433,1482.8,1480.85,1479.63,1487.7,0.21424275
 2014/06/13,1483.58,1509.02,1483.44,1502.96,21900084,1488.8,1482.65,1480.32,1488.84,0.572849114
 2014/06/16,1503.66,1521.96,1501.33,1518.7,24038816,1497.6,1486.35,1481.88,1490.37,1.060814641
 2014/06/17,1512.46,1512.46,1500.33,1501.94,16461471,1499.3,1488.8,1484.03,1491.75,1.02895494
 2014/06/18,1501.19,1504.5,1493.72,1495.43,15523856,1500.6,1491.7,1485.75,1493.22,0.999495204
 2014/06/19,1496.66,1500.99,1473.67,1478.04,16938156,1499.4,1491.1,1485.95,1493.46,0.905144857
 2014/06/20,1475.94,1485.17,1474.44,1484.48,13385161,1495.8,1492.3,1486.6,1493.57,0.618861832
 2014/06/23,1483.66,1489.31,1474.93,1475.76,13056322,1487.1,1492.35,1486.15,1493.67,0.063923561
 2014/06/24,1471.73,1481.15,1470.59,1480.13,12659980,1482.7,1491,1485.85,1493.88,-0.211999865
 2014/06/25,1477.09,1477.09,1466.4,1469.95,11714189,1477.6,1489.1,1485.38,1493.97,-0.523771695
 2014/06/26,1471.65,1480.83,1471.61,1478.01,13039322,1477.6,1488.5,1484.68,1494.07,-0.476870437
 2014/06/27,1475.72,1480.82,1468.21,1473.76,16320840,1475.5,1485.65,1484.15,1494.21,-0.582825186
 2014/06/30,1475.72,1486.95,1475.72,1482.41,16568445,1476.9,1482,1484.18,1494.37,-0.490506542
 2014/07/01,1486.79,1488.14,1476.39,1481.66,15197377,1477.2,1479.95,1484.38,1494.2,-0.483703634
 2014/07/02,1481.33,1486.41,1476.58,1484.84,16722725,1480.2,1478.9,1485.3,1494.32,-0.343364977
 2014/07/03,1481.85,1492.1,1479.06,1489.55,17188506,1482.5,1480.05,1485.57,1494.32,-0.206654685
 2014/07/04,1489.82,1495.04,1489.46,1492.46,15844620,1486.2,1480.85,1486.57,1493.61,-0.024889511
 2014/07/07,1493.07,1497.72,1488.51,1492.84,15969802,1488.2,1482.55,1487.45,1492.97,0.050421863
 2014/07/08,1491.72,1493.83,1484.13,1491.96,13725069,1490.3,1483.75,1487.38,1491.67,0.196318358
 2014/07/09,1490.94,1491.97,1474.87,1475.14,18727134,1488.4,1484.3,1486.7,1490.17,0.114347212
 2014/07/10,1475.18,1478.71,1468.73,1471.17,16574428,1484.7,1483.6,1486.05,1488.72,-0.090844857
 2014/07/11,1462.35,1474.07,1460.91,1468.54,18217828,1479.9,1483.05,1484.35,1487.81,-0.299794523
 2014/07/14,1468.69,1483,1466.41,1482.78,19829692,1478,1483.1,1482.55,1487.07,-0.306903646
 2014/07/15,1481.11,1487.2,1478.44,1484.66,21572336,1476.5,1483.4,1481.68,1486.47,-0.349603153
 2014/07/16,1482.33,1490.19,1480.6,1483.18,24542176,1478,1483.2,1481.05,1485.83,-0.205934979
 2014/07/17,1479.12,1479.29,1468.38,1473.67,16484741,1478.6,1481.65,1480.85,1485.51,-0.151939764
 2014/07/18,1466.58,1486.27,1464.75,1478.76,20901980,1480.6,1480.25,1480.55,1484.99,0.003377123
 2014/07/21,1478.73,1483.62,1474.8,1479.84,16760296,1480,1479,1480.78,1484.54,-0.052674942
 2014/07/22,1476.23,1500.5,1475.6,1495.93,24840828,1482.3,1479.4,1481.57,1484.3,0.049272056
 2014/07/23,1495.25,1512.37,1494.93,1506.76,28578208,1487,1482.5,1483.4,1484.39,0.242685722
 2014/07/24,1508.98,1546.19,1508.98,1541.9,44311528,1500.6,1489.6,1486.6,1485.36,0.941746267
 2014/07/25,1546.52,1557.58,1541.3,1557.02,31206104,1516.3,1498.45,1490.75,1486.38,1.713902398
 2014/07/28,1566.33,1617.48,1566.33,1609.48,66664104,1542.2,1511.1,1497.1,1488.29,3.012490816
 2014/07/29,1610.91,1621.06,1601.98,1611.85,46806232,1565.4,1523.85,1503.63,1490.37,4.108058498
 2014/07/30,1606.72,1619.18,1598.26,1601.38,44338156,1584.3,1535.65,1509.43,1492.29,4.96015052
 2014/07/31,1602.67,1622.65,1597.27,1621.85,34743916,1600.3,1550.45,1516.05,1494.72,5.557204578
 2014/08/01,1616.79,1639.32,1607.56,1607.97,44267504,1610.5,1563.4,1521.82,1496.88,5.827233181
 2014/08/04,1614.9,1644.96,1608.31,1644.63,44540976,1617.5,1579.85,1529.43,1499.61,5.75835442
 2014/08/05,1644.23,1646.32,1622.03,1632.41,33190832,1621.6,1593.5,1536.45,1501.68,5.54199616
 2014/08/06,1624.03,1626.92,1602.99,1619.01,32836372,1625.2,1604.75,1543.63,1503.6,5.284297403
 2014/08/07,1619.2,1623,1592.04,1593.42,35582568,1619.5,1609.9,1549.75,1505.14,4.500725924
 2014/08/08,1595.19,1600.8,1586.09,1595.66,28411624,1617,1613.75,1556.1,1506.93,3.913630229
 2014/08/11,1601.31,1621.71,1600.68,1619.25,27728836,1612,1614.75,1562.93,1509.12,3.139615978
 2014/08/12,1615.14,1615.14,1601.56,1607.91,24999882,1607.1,1614.35,1569.1,1511.6,2.421770442
 2014/08/13,1609.46,1619.19,1596.22,1610.14,30104196,1605.3,1615.25,1575.45,1514.08,1.894696753
 2014/08/14,1610.39,1614.58,1595.17,1596.84,27945672,1606,1612.75,1581.6,1516.13,1.542741528
 2014/08/15,1598.52,1615.88,1593.22,1612,27406588,1609.3,1613.15,1588.28,1518.47,1.323444229
 2014/08/18,1614.23,1623.9,1607.44,1613.13,26290498,1608,1610,1594.93,1520.62,0.819471701
 2014/08/19,1614.39,1615.21,1598.06,1609.09,28400784,1608.2,1607.65,1600.57,1522.67,0.476705174
 2014/08/20,1605.5,1605.51,1596.96,1600.34,24108182,1606.3,1605.8,1605.28,1524.68,0.063540317
 2014/08/21,1599.55,1600.28,1576.32,1587.03,27277976,1604.3,1605.15,1607.53,1526.27,-0.200929376
 2014/08/22,1585.11,1596.29,1583.61,1594.18,23953436,1600.7,1605,1609.38,1528.09,-0.53933813
 2014/08/25,1594.71,1595.44,1575.71,1577.43,26501264,1593.6,1600.8,1607.78,1529.68,-0.881961462
 2014/08/26,1575.78,1584.15,1568.74,1573.39,23621600,1586.5,1597.35,1605.85,1531.28,-1.204969331
 2014/08/27,1573.52,1578.69,1569.98,1572.79,16419321,1580.9,1593.6,1604.43,1533.05,-1.46656445
 2014/08/28,1573.53,1580.68,1563.4,1563.89,20790154,1576.3,1590.3,1601.53,1534.38,-1.575368554
 2014/08/29,1570.4,1582.28,1565.52,1581.28,22012800,1573.8,1587.25,1600.2,1536.2,-1.649793776
 2014/09/01,1582.02,1587.39,1576.22,1586.02,22132872,1575.5,1584.55,1597.28,1538.05,-1.363568066
 2014/09/02,1588.62,1609.01,1581.14,1607.5,34680712,1582.3,1584.4,1596.03,1539.95,-0.860259519
 2014/09/03,1609.3,1628.19,1608.95,1624.03,38409636,1592.6,1586.75,1596.28,1542.2,-0.230535996
 2014/09/04,1626.91,1638.89,1621.24,1637.29,32700248,1607.2,1591.75,1598.45,1544.75,0.547405299
 2014/09/05,1643.28,1657.61,1641.11,1656.24,41870436,1622.2,1598,1601.5,1547.32,1.292538245
 2014/09/09,1657.61,1660.01,1642.44,1645.11,30664280,1634,1604.75,1602.78,1549.42,1.947865584
 2014/09/10,1637.49,1637.49,1626.11,1629.99,29300722,1638.5,1610.4,1603.88,1551.55,2.1585156
 2014/09/11,1627.96,1648.96,1619.48,1622.81,36456712,1638.3,1615.45,1604.53,1553.68,2.104666164
 2014/09/12,1619.05,1630.28,1614.54,1630.2,28468770,1636.9,1622.05,1606.18,1556.21,1.912612534
 2014/09/15,1625.87,1626.05,1614.23,1624.07,34391188,1630.4,1626.3,1606.78,1558.53,1.470020787
 2014/09/16,1626.39,1629.69,1598.86,1600.92,50454136,1621.6,1627.8,1606.18,1560.63,0.960041838
 2014/09/17,1607.16,1609.53,1596.54,1604.92,29895640,1616.6,1627.55,1605.97,1562.71,0.661905266
 2014/09/18,1601.5,1616.48,1596.71,1609.87,33474020,1614,1626.15,1606.45,1565.04,0.469980392
 2014/09/19,1609.86,1623.24,1604.71,1619.58,30389532,1611.9,1624.4,1608.07,1567.4,0.238173711
 2014/09/22,1613.81,1613.81,1580.97,1583.89,29978968,1603.9,1617.15,1607.57,1569.23,-0.22829488
 2014/09/23,1584.29,1598.65,1584.16,1595.64,24024640,1602.8,1612.2,1608.47,1571.12,-0.352508906
 2014/09/24,1589.35,1628.51,1586.7,1625.73,45332704,1606.9,1611.75,1611.07,1573.52,-0.258834191
 2014/09/25,1633.44,1636.22,1613.53,1618.52,37502536,1608.6,1611.3,1613.38,1575.74,-0.296272422
 2014/09/26,1613.91,1618.32,1605.53,1616.09,26200040,1608,1609.95,1616,1577.86,-0.495049505
 2014/09/29,1621.09,1627.19,1613.79,1621.82,39204920,1615.5,1609.7,1618,1580.01,-0.154511743
 2014/09/30,1623.04,1625.01,1615.07,1619.7,33379744,1620.4,1611.6,1619.7,1582.13,0.04321788
 2014/10/08,1625.26,1633.62,1614.5,1633.57,38780252,1622,1614.45,1621,1584.49,0.061690315
 2014/10/09,1633.54,1639.17,1624.22,1634.04,40357232,1625.1,1616.85,1621.5,1587.13,0.222016651
 2014/10/10,1626.58,1630.37,1616.67,1621.71,36843148,1626.1,1617.05,1620.72,1589.64,0.331951232
 2014/10/13,1614.2,1614.2,1593.66,1605.99,33876188,1623,1619.25,1618.2,1591.93,0.296625881
 2014/10/14,1603.35,1614.98,1595.25,1600.3,33006892,1619.1,1619.75,1615.97,1593.89,0.193691715
 2014/10/15,1599.9,1615.31,1593.39,1612.77,34583316,1614.9,1618.45,1615.1,1596.03,-0.012383134
 2014/10/16,1602.38,1629.09,1599.16,1608.74,49694488,1609.9,1617.5,1614.4,1598.13,-0.278741328
 2014/10/17,1608.98,1616.37,1592.7,1608.52,43252612,1607.3,1616.7,1613.32,1600.37,-0.37314358
 2014/10/20,1613.8,1615.39,1606.12,1612.4,28673982,1608.6,1615.8,1612.75,1602.6,-0.257324446
 2014/10/21,1612.1,1615.29,1599.86,1600.84,30366662,1608.6,1613.85,1612.72,1604.61,-0.255469021
 2014/10/22,1602.45,1612.75,1596.14,1597.13,29282308,1605.6,1610.25,1612.35,1606.3,-0.418643595
 2014/10/23,1595.82,1604.5,1584.62,1586.56,33975768,1601.1,1605.5,1611.18,1607.63,-0.625628421
 2014/10/24,1587.91,1592.32,1580.71,1583.42,26883452,1596.1,1601.7,1609.38,1608.32,-0.825162485
 2014/10/27,1572.89,1572.89,1556.55,1559.91,24731600,1585.5,1597.05,1608.15,1608.37,-1.408450704
 2014/10/28,1562.75,1586.3,1562.75,1585.74,27577348,1582.6,1595.6,1607.68,1607.97,-1.560011943
 2014/10/29,1591.28,1616.06,1586.17,1608.4,40004848,1584.8,1595.2,1606.82,1607.92,-1.370408633
 2014/10/30,1607.48,1623.74,1602.55,1619.1,50078056,1591.3,1596.2,1606.85,1608.22,-0.967731898
 2014/10/31,1623.65,1665.46,1623.32,1657.29,83294944,1606,1601.05,1608.88,1608.8,-0.179006514
 2014/11/03,1662.75,1664.43,1646.43,1651.05,58947424,1624.4,1604.95,1610.38,1609.53,0.87060197
 2014/11/04,1648.11,1650.81,1639.68,1645.62,58389292,1636.3,1609.45,1611.65,1609.54,1.529488412
 2014/11/05,1645.29,1647.67,1632.72,1637.63,51813328,1642.1,1613.45,1611.85,1609.63,1.876725502
 2014/11/06,1639.93,1643.19,1625.99,1635.96,40193344,1645.5,1618.4,1611.95,1609.91,2.081330066
 2014/11/07,1637.14,1667.7,1633.03,1640.32,67293592,1642.2,1624.1,1612.9,1610.69,1.816603633
 2014/11/10,1671.23,1689.05,1657.14,1689.02,85562448,1649.7,1637.05,1617.05,1612.25,2.019108871
 2014/11/11,1701.22,1740.92,1693.25,1710.88,133757328,1662.7,1649.5,1622.55,1613.77,2.474500015
 2014/11/12,1699.2,1731.33,1693.38,1731.02,66017564,1681.4,1661.75,1628.47,1615.82,3.25029015
 2014/11/13,1734.17,1750.84,1720.73,1726.34,79968936,1699.5,1672.5,1634.35,1617.76,3.986294245
 2014/11/14,1719.58,1729.72,1706.83,1728.81,61248756,1717.2,1679.7,1640.38,1619.96,4.683061242
 2014/11/17,1758.99,1758.99,1706.94,1708.1,58158952,1721,1685.35,1645.15,1621.56,4.610521837
 2014/11/18,1709.14,1709.28,1676.44,1679.42,55117408,1714.8,1688.75,1649.1,1622.67,3.983991268
 2014/11/19,1675.84,1681.97,1667.9,1671.65,40782352,1702.9,1692.15,1652.8,1623.71,3.031219748
 2014/11/20,1667.14,1683.61,1662.72,1676.6,37440840,1692.9,1696.2,1657.3,1624.97,2.148072166
 2014/11/21,1676.4,1717.31,1669.18,1714.71,53649568,1690.1,1703.65,1663.88,1627.11,1.575834796
 2014/11/24,1729.27,1772.89,1722.71,1758.1,104986368,1700.1,1710.55,1673.8,1629.84,1.571274943
 2014/11/25,1757.68,1780.56,1752.38,1777.67,73081584,1719.7,1717.25,1683.38,1633.18,2.157563949
 2014/11/26,1786.93,1821.1,1786.56,1820.49,93444128,1749.5,1726.2,1693.97,1637.29,3.278098195
 2014/11/27,1834.25,1853.42,1825.35,1853,108472904,1784.8,1738.85,1705.68,1641.97,4.638619202
 2014/11/28,1853.55,1915.81,1846.15,1914.44,162358432,1824.7,1757.4,1718.55,1647.81,6.176718745
 2014/12/01,1936.81,1968.91,1916.63,1920.38,156151216,1857.2,1778.65,1732,1653.46,7.228637413
 2014/12/02,1910.37,2040.47,1909.37,2021.54,153263424,1906,1812.85,1750.8,1660.72,8.864519077
 2014/12/03,2031.13,2107.68,1999.73,2037.58,191690064,1949.4,1849.45,1770.8,1667.88,10.08583691
 2014/12/04,2043.47,2161.39,2032.41,2160.66,172271088,2010.9,1897.85,1797.03,1676.82,11.90130382
 2014/12/05,2201.82,2259.51,2115.42,2200.25,225317392,2068.1,1946.4,1825.03,1686.22,13.31868517
 2014/12/08,2187.5,2317.55,2160.49,2298.85,199081904,2143.8,2000.5,1855.53,1696.93,15.53572295
 2014/12/09,2283.16,2402.13,2149.6,2182.69,269266720,2176,2041,1879.13,1705.88,15.79826835
 2014/12/10,2198.84,2263.99,2111.88,2254.82,190027968,2219.5,2084.45,1905.32,1716.3,16.48961854
 2014/12/11,2211.54,2269.49,2190.25,2193.54,146047936,2226.1,2118.5,1928.68,1725.81,15.42090964
 2014/12/12,2186.74,2250.57,2176.32,2193.29,111528816,2224.6,2146.35,1951.88,1735.19,13.97217042
 2014/12/15,2170.28,2208.66,2139.47,2201.54,108687328,2205.1,2174.45,1976.55,1744.82,11.56307708
 2014/12/16,2205.88,2299.38,2195.5,2299.28,148175904,2228.5,2202.25,2007.55,1756.46,11.00595253
 2014/12/17,2326.85,2392.57,2307.18,2383.95,211362800,2254.3,2236.9,2043.18,1769.44,10.33291242
 2014/12/18,2389.84,2413.68,2343.74,2364.04,158621504,2288.4,2257.25,2077.55,1782.01,10.14897355
 2014/12/19,2366.45,2408.48,2304.61,2390.28,158438192,2327.9,2276.25,2111.32,1794.86,10.25803763
 2014/12/22,2393.04,2479.11,2375.91,2426.68,218155712,2372.9,2289,2144.75,1808.9,10.63760345
 2014/12/23,2392.61,2462.07,2360.72,2374.95,135946496,2388,2308.25,2174.63,1821.89,9.811784074
 2014/12/24,2381.41,2388.41,2238.65,2270.88,123596992,2365.4,2309.85,2197.15,1832.65,7.657647407
 2014/12/25,2295.22,2360.22,2263.42,2359.66,121259720,2364.5,2326.45,2222.48,1845,6.390158742
 2014/12/26,2365.03,2471.04,2357.67,2464.82,152092880,2379.3,2353.6,2249.98,1859.13,5.747606645
 2014/12/29,2533.99,2557.38,2437.75,2481.66,184581664,2390.4,2381.65,2278.05,1873.47,4.931849608
 2014/12/30,2481.08,2550.47,2464.43,2523.63,149464000,2420.1,2404.05,2303.15,1888.53,5.077828192
 2014/12/31,2529.57,2590.09,2507.94,2581.57,154675808,2482.2,2423.8,2330.35,1904.33,6.516188555
 2015/01/05,2612.85,2678.44,2583.55,2649.64,182425568,2540.2,2452.35,2354.8,1921.26,7.873280109
 2015/01/06,2616.29,2691.49,2591.83,2629.4,173440000,2573.2,2476.25,2376.25,1938.06,8.288269332
 2015/01/07,2608.88,2668.84,2598.89,2635.23,128317720,2603.9,2497.15,2393.07,1955.22,8.810022273
 2015/01/08,2647.82,2656.75,2551.82,2558.11,118367912,2610.8,2515.45,2411.85,1971.18,8.248854614
 2015/01/09,2554.29,2692.61,2540.34,2569.02,156209504,2608.3,2545.25,2427.55,1987.12,7.445778666
 2015/01/12,2565.74,2596.27,2499.87,2543.85,119183584,2587.2,2563.7,2445.07,2002.7,5.812921511
 2015/01/13,2537.98,2567.62,2512.86,2527.83,77079080,2566.8,2570,2461.8,2018.02,4.265171825
 2015/01/14,2539.25,2569.45,2508.66,2534.23,84122312,2546.6,2575.25,2478.45,2033.38,2.749702435
 2015/01/15,2534.77,2633.4,2516.61,2632.89,111923168,2561.6,2586.2,2495.13,2050.59,2.663989451
 2015/01/16,2642.74,2685.31,2626.82,2653.03,134951184,2578.4,2593.35,2508.57,2068.18,2.783657622
 2015/01/19,2448.93,2512.58,2399.44,2410.2,140163568,2551.6,2569.4,2510.88,2081.91,1.621742178
 2015/01/20,2381.14,2439.25,2355.26,2403.72,137476640,2526.9,2546.85,2511.55,2095.58,0.611176365
 2015/01/21,2425.26,2553.7,2414.89,2542.32,148800480,2528.4,2537.5,2517.32,2111.96,0.440150636
 2015/01/22,2546.7,2557.7,2504.07,2544.31,113708776,2510.7,2536.15,2525.8,2127.93,-0.59783039
 2015/01/23,2556.92,2612.93,2543.46,2564.51,124551352,2493,2535.7,2540.48,2143.87,-1.868938153
 2015/01/26,2563.91,2565.36,2528.08,2562.36,95979472,2523.5,2537.55,2550.63,2159.59,-1.063658782
 2015/01/27,2570.43,2574.33,2473.81,2522.1,116542880,2547.1,2537,2553.5,2174.01,-0.250636381
 2015/01/28,2497.05,2534.58,2476.28,2486.28,86356384,2535.9,2532.15,2553.7,2187.92,-0.697027842
 2015/01/29,2444.4,2465.31,2419.99,2442.04,81404968,2515.4,2513.05,2549.63,2201.19,-1.342547742
 2015/01/30,2456.05,2471.23,2400.63,2405.38,76591152,2483.6,2488.3,2540.82,2213.99,-2.252028873
 2015/02/02,2337.2,2376.43,2329.15,2332.53,84676896,2437.6,2480.55,2524.98,2225.6,-3.46062147
 2015/02/03,2362.41,2413.01,2335.11,2405.76,82274656,2414.4,2480.75,2513.8,2238.36,-3.954172965
 2015/02/04,2412.75,2439.61,2370.57,2372.46,77531360,2391.7,2463.8,2500.65,2249.75,-4.356867215
 2015/02/05,2456.38,2456.57,2348.45,2348.92,110713248,2373,2444.2,2490.18,2260.38,-4.705683926
 2015/02/06,2335.36,2366.33,2303.11,2325.24,76931112,2357,2420.3,2478,2270.29,-4.882970137
 2015/02/09,2319.24,2392.82,2311.8,2366.77,73903384,2363.8,2400.7,2469.13,2280.96,-4.265875025
 2015/02/10,2363.16,2409.02,2355.14,2403.55,68862032,2363.4,2388.9,2462.95,2292.21,-4.041900972
 2015/02/11,2408.08,2423.35,2395.2,2415.13,50538984,2371.9,2381.8,2456.98,2303.99,-3.46278765
 2015/02/12,2415.14,2425.64,2384.49,2416.45,60662360,2385.5,2379.25,2446.15,2316.27,-2.479406414
 2015/02/13,2426.95,2464.08,2415.43,2427.47,83793480,2405.9,2381.45,2434.88,2328.88,-1.190202392
 2015/02/16,2427.17,2437.84,2413.6,2431.21,62608116,2418.8,2391.3,2435.93,2341.45,-0.703222178
 2015/02/17,2437.69,2464.52,2437.69,2445.26,60010572,2427.1,2395.25,2438,2353.63,-0.447087777
 2015/02/25,2448.2,2448.2,2395.53,2407.46,63987384,2425.6,2398.75,2431.27,2364.45,-0.233211449
 2015/02/26,2401.14,2482.44,2382.69,2478.06,94707064,2437.9,2411.7,2427.95,2376.13,0.409810746
 2015/02/27,2476.49,2498.7,2466.83,2474.6,85651920,2447.3,2426.6,2423.45,2387.02,0.984134189
 2015/03/02,2495.57,2498.72,2459.42,2479.24,88052520,2456.9,2437.85,2419.27,2397.46,1.555427877
 2015/03/03,2462,2462,2395.83,2396.8,91274744,2447.2,2437.15,2413.02,2405.5,1.41648225
 2015/03/04,2403.86,2416.22,2378.93,2397.99,64295284,2445.3,2435.45,2408.63,2413.46,1.522442218
 2015/03/05,2379.73,2382.89,2344.95,2366.9,77773296,2423.1,2430.5,2404.88,2419.22,0.75762616
 2015/03/06,2370.89,2393.74,2366.02,2371.62,64804204,2402.5,2424.9,2403.18,2424.78,-0.028295841
 2015/03/09,2352.22,2443.2,2321.26,2429.87,106195712,2392.7,2424.8,2408.05,2429.27,-0.637445236
 2015/03/10,2413.84,2424.15,2390.6,2395.43,78435584,2392.4,2419.8,2407.52,2432.52,-0.628032166
 2015/03/11,2401.26,2444.66,2399.54,2408.5,70074192,2394.5,2419.9,2409.32,2434.35,-0.615111318
 2015/03/12,2444.42,2505.63,2423.43,2485.11,124778200,2418.1,2420.6,2416.15,2439.39,0.08070691
 2015/03/13,2494.35,2532.15,2477.4,2495.28,104205944,2442.8,2422.65,2424.63,2443.39,0.749392691
 2015/03/16,2512.35,2551.45,2485.29,2550.86,104132080,2467,2429.85,2433.85,2449.35,1.362039567
 2015/03/17,2576.41,2586.43,2556.47,2583.2,132092048,2504.5,2448.45,2442.8,2455.85,2.525790077
 2015/03/18,2595.74,2649.82,2592.26,2649.64,147958816,2552.8,2473.65,2454.55,2463.32,4.002770365
 2015/03/19,2649,2649,2613.76,2630.24,133595872,2581.8,2499.95,2465.23,2468.83,4.72856488
 2015/03/20,2642.8,2710.13,2617.06,2680.68,153754992,2619,2530.9,2477.9,2473.78,5.694337947
 2015/03/23,2700.16,2724.64,2690.48,2720.67,142091936,2652.9,2559.95,2492.38,2479.73,6.440430432
 2015/03/24,2719.51,2720.03,2649.62,2683.65,153617584,2673,2588.75,2504.27,2484.61,6.737692022
 2015/03/25,2674.35,2691.24,2626.66,2649.16,132270400,2672.9,2612.85,2516.38,2488.32,6.220046257
