      date,    open,    high,    low,    close,         ³É½»Á¿,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2007/12/17,13339.2,13339.45,13158.42,13167.2,0,13386.4,13459.6,13266.8,13568,0,0,0,9.02,-0.78,19.6
 2007/12/18,13168.66,13279.46,13092,13232.47,0,13346.4,13458,13280.4,13559.2,0,0,0,-3.42,-1.31,-4.22
 2007/12/19,13231.98,13300.43,13146.79,13207.27,0,13292.8,13434.4,13290.4,13549.67,0,0,0,-15.14,-4.07,-22.13
 2007/12/20,13206.46,13288.4,13153.62,13245.64,0,13238.4,13396.8,13312.6,13539.13,0,0,0,-21.09,-7.48,-27.22
 2007/12/21,13241.66,13473.98,13241.57,13450.65,0,13260.8,13379.6,13336.2,13531.4,0,0,0,-9.15,-7.81,-2.68
 2007/12/24,13450.73,13563.48,13449.27,13549.33,0,13336.8,13361.6,13376.4,13525.67,0,0,0,8.17,-4.61,25.58
 2007/12/26,13547.95,13563.32,13492.68,13551.69,0,13400.8,13373.6,13406,13516.73,0,0,0,21.84,0.68,42.33
 2007/12/27,13549.17,13551.04,13349.28,13359.61,0,13431.2,13362,13409.6,13505.27,0,0,0,16.98,3.94,26.09
 2007/12/28,13361.23,13451.38,13298.15,13365.87,0,13456,13347.2,13412.4,13495.27,0,0,0,13.48,5.85,15.26
 2007/12/31,13364.16,13364.73,13246.53,13264.82,0,13418.4,13339.6,13407,13483.4,0,0,0,2.52,5.18,-5.32
 2008/01/02,13261.82,13279.54,12991.37,13043.96,0,13317.6,13327.2,13393.4,13466.4,0,0,0,-23.71,-0.6,-46.23
 2008/01/03,13044.12,13137.93,13023.56,13056.72,0,13218.4,13309.6,13383.8,13449.93,0,0,0,-42.98,-9.07,-67.81
 2008/01/04,13046.56,13046.72,12789.04,12800.18,0,13106.4,13268.8,13351.6,13427.2,0,0,0,-78.05,-22.87,-110.36
 2008/01/07,12801.15,12884.15,12733.84,12827.49,0,12998.4,13227.2,13312,13406.33,0,0,0,-102.46,-38.79,-127.34
 2008/01/08,12820.9,12906.42,12565.41,12589.07,0,12863.2,13140.8,13260.2,13382.53,0,0,0,-139.43,-58.91,-161.03
 2008/01/09,12590.21,12738.64,12501.76,12735.31,0,12801.6,13059.6,13210.6,13359.93,0,0,0,-155.14,-78.16,-153.97
 2008/01/10,12733.11,12931.29,12632.15,12853.09,0,12760.8,12989.6,13181.6,13341.07,0,0,0,-156.29,-93.79,-125.01
 2008/01/11,12850.74,12851.14,12543.87,12606.3,0,12722.4,12914.4,13138.2,13319.33,0,0,0,-175.1,-110.05,-130.09
 2008/01/14,12613.78,12794.57,12613.7,12778.15,0,12712,12855.2,13101.2,13300.67,0,0,0,-174.12,-122.86,-102.52
 2008/01/15,12777.5,12777.5,12488.76,12501.11,0,12695.2,12779.2,13059.4,13277.6,0,0,0,-193.48,-136.99,-112.98
 2008/01/16,12476.81,12613.13,12392.27,12466.16,0,12640.8,12721.2,13024.2,13260,0,0,0,-209.23,-151.43,-115.58
 2008/01/17,12467.05,12517.61,12125.56,12159.21,0,12502.4,12631.6,12970.6,13236.53,0,0,0,-243.67,-169.88,-147.57
 2008/01/18,12159.94,12341.54,12022.48,12099.3,0,12400.8,12561.6,12915.2,13210.27,0,0,0,-272.65,-190.43,-164.43
 2008/01/22,12092.72,12092.72,11634.82,11971.19,0,12240,12476,12851.6,13181.87,0,0,0,-302.47,-212.84,-179.26
 2008/01/23,11969.08,12276.67,11644.81,12270.17,0,12192.8,12444,12792.4,13158.47,0,0,0,-298.54,-229.98,-137.11
 2008/01/24,12272.69,12399.18,12241.8,12378.61,0,12176,12408.4,12734,13134.67,0,0,0,-283.4,-240.67,-85.48
 2008/01/25,12391.7,12486.89,12183.68,12207.17,0,12185.6,12344,12666.8,13107,0,0,0,-281.99,-248.93,-66.12
 2008/01/28,12205.71,12386.01,12112.14,12383.89,0,12242.4,12321.6,12618,13083.53,0,0,0,-263.58,-251.86,-23.43
 2008/01/29,12385.19,12503.15,12346.99,12480.3,0,12344,12292,12573.6,13059.33,0,0,0,-238.45,-249.18,21.45
 2008/01/30,12480.14,12681.41,12406.17,12442.83,0,12378.4,12285.6,12532.4,13040.53,0,0,0,-219.04,-243.15,48.22
 2008/01/31,12438.28,12702.38,12249.93,12650.36,0,12432.8,12304.4,12512.8,13024.8,0,0,0,-184.78,-231.48,93.39
 2008/02/01,12638.17,12767.74,12602.32,12743.19,0,12540,12362.8,12497.2,13011.53,0,0,0,-148.43,-214.87,132.88
 2008/02/04,12743.11,12749.78,12621.83,12635.16,0,12590.4,12416.4,12489,12994.4,0,0,0,-126.87,-197.27,140.79
 2008/02/05,12631.85,12631.93,12264.07,12265.13,0,12547.2,12445.6,12460.8,12977.13,0,0,0,-138.06,-185.43,94.74
 2008/02/06,12257.25,12390.32,12178.15,12200.1,0,12499.2,12438.8,12441.4,12959.4,0,0,0,-150.43,-178.43,55.99
 2008/02/07,12196.2,12332.52,12120.44,12247,0,12418.4,12425.6,12417,12946.13,0,0,0,-154.67,-173.68,38
 2008/02/08,12248.47,12281.88,12103.37,12182.13,0,12305.6,12422.8,12383.4,12932.67,0,0,0,-161.41,-171.22,19.63
 2008/02/11,12181.89,12252.12,12069.47,12240.01,0,12226.4,12408.4,12365,12914.87,0,0,0,-160.23,-169.03,17.59
 2008/02/12,12241.56,12469.41,12241.56,12373.41,0,12248,12397.6,12344.8,12900.6,0,0,0,-146.84,-164.59,35.5
 2008/02/13,12368.12,12573.13,12367.8,12552.24,0,12319.2,12409.2,12347.4,12891.33,0,0,0,-120.41,-155.75,70.69
 2008/02/14,12551.51,12557.61,12361.46,12376.98,0,12344.8,12381.6,12343,12878,0,0,0,-112.31,-147.06,69.51
 2008/02/15,12376.66,12376.66,12278.62,12348.21,0,12378.4,12342,12352.4,12867.8,0,0,0,-106.98,-139.05,64.14
 2008/02/19,12349.59,12505.25,12304.08,12337.22,0,12397.6,12312,12364.2,12856.6,0,0,0,-102.46,-131.73,58.54
 2008/02/20,12333.31,12464.06,12227.72,12427.26,0,12408.8,12328.4,12387,12850.4,0,0,0,-90.57,-123.5,65.86
 2008/02/21,12426.85,12503.46,12247.34,12284.3,0,12354.4,12336.8,12387.8,12838.8,0,0,0,-91.62,-117.12,51
 2008/02/22,12281.09,12397.79,12155.26,12381.02,0,12355.2,12350,12387.8,12832.73,0,0,0,-83.69,-110.43,53.49
 2008/02/25,12380.77,12584.62,12341.04,12570.22,0,12400,12389.2,12406,12826.27,0,0,0,-61.43,-100.63,78.41
 2008/02/26,12569.48,12734.18,12512.41,12684.92,0,12469.6,12433.6,12421,12816.2,0,0,0,-34.14,-87.33,106.39
 2008/02/27,12683.54,12756.56,12609.37,12694.28,0,12523.2,12466,12431.8,12805.93,0,0,0,-11.62,-72.19,121.14
 2008/02/28,12689.28,12689.44,12536.43,12582.18,0,12582.4,12468.4,12438.8,12792.73,0,0,0,-2.79,-58.31,111.05
 2008/02/29,12579.58,12580.15,12223.57,12266.39,0,12560,12457.6,12419.6,12775.27,0,0,0,-21.03,-50.85,59.65
 2008/03/03,12264.36,12281.37,12161.05,12258.9,0,12497.6,12448.8,12395.4,12758.8,0,0,0,-35.68,-47.82,24.29
 2008/03/04,12259.14,12259.23,12032.42,12213.8,0,12403.2,12436.4,12374.2,12738.27,0,0,0,-50.34,-48.32,-4.04
 2008/03/05,12204.93,12349.67,12140.53,12254.99,0,12315.2,12419.2,12373.8,12715.53,0,0,0,-57.98,-50.25,-15.44
 2008/03/06,12254.59,12254.59,12026.07,12040.39,0,12207.2,12394.8,12365.8,12689.13,0,0,0,-80.41,-56.29,-48.25
 2008/03/07,12039.09,12094.21,11819.69,11893.69,0,12132,12346,12348,12658.53,0,0,0,-108.78,-66.78,-83.99
 2008/03/10,11893.04,11926.5,11731.6,11740.15,0,12028,12262.8,12326,12630.33,0,0,0,-142.01,-81.83,-120.37
 2008/03/11,11741.33,12160.8,11741.01,12156.81,0,12016.8,12210,12321.8,12608.33,0,0,0,-133.19,-92.1,-82.18
 2008/03/12,12148.61,12303.35,12092.25,12110.24,0,11988,12151.6,12308.8,12584.93,0,0,0,-128.48,-99.38,-58.21
 2008/03/13,12096.49,12215.35,11875.78,12145.74,0,12008.8,12108,12288.2,12565,0,0,0,-120.49,-103.6,-33.78
 2008/03/14,12146.39,12193.61,11832.72,11951.09,0,12020.8,12076.4,12267,12544.73,0,0,0,-128.39,-108.56,-39.66
 2008/03/17,11946.45,12076.22,11756.6,11972.25,0,12067.2,12047.6,12248.2,12523.73,0,0,0,-131.42,-113.13,-36.59
 2008/03/18,11975.92,12392.66,11975.84,12392.66,0,12114.4,12065.6,12251,12510.13,0,0,0,-98.77,-110.26,22.98
 2008/03/19,12391.52,12461.53,12095.1,12099.66,0,12112,12050,12234.6,12491.07,0,0,0,-95.43,-107.29,23.73
 2008/03/20,12102.43,12378.74,12097.87,12361.32,0,12156,12082.4,12238.6,12472.93,0,0,0,-70.85,-100.01,58.3
 2008/03/24,12361.97,12622.07,12361.97,12548.64,0,12275.2,12148,12247,12456.27,0,0,0,-35.85,-87.17,102.65
 2008/03/25,12547.34,12571.84,12449.08,12532.6,0,12387.2,12227.2,12245,12439.27,0,0,0,-9.29,-71.6,124.61
 2008/03/26,12531.79,12531.95,12376.7,12422.86,0,12393.6,12254,12232,12423.67,0,0,0,2.86,-56.71,119.14
 2008/03/27,12421.88,12476.76,12293.34,12302.46,0,12433.6,12272.8,12212.2,12405.87,0,0,0,2.75,-44.81,95.13
 2008/03/28,12303.92,12382.16,12196.87,12216.4,0,12404,12280,12194,12388.4,0,0,0,-4.24,-36.7,64.93
 2008/03/31,12215.92,12326.47,12176.11,12262.89,0,12347.2,12311.2,12193.8,12375.4,0,0,0,-5.95,-30.55,49.2
 2008/04/01,12266.64,12659.82,12266.47,12654.36,0,12372,12379.6,12213.6,12368.73,0,0,0,24,-19.64,87.28
 2008/04/02,12651.67,12696.29,12555.17,12605.83,0,12408,12400.8,12233.2,12365.47,0,0,0,43.32,-7.05,100.74
 2008/04/03,12604.69,12675.12,12527.75,12626.03,0,12473.6,12453.6,12251.8,12362.13,0,0,0,59.58,6.28,106.6
 2008/04/04,12626.35,12688.48,12528.16,12609.42,0,12552,12478,12280.2,12362.47,0,0,0,70.31,19.08,102.45
 2008/04/07,12612.59,12733.66,12583.28,12612.43,0,12621.6,12484.4,12316.2,12360.4,0,0,0,78.16,30.9,94.52
 2008/04/08,12602.66,12607.3,12525.8,12576.44,0,12605.6,12488.8,12358,12355.8,0,0,0,80.54,40.83,79.43
 2008/04/09,12574.65,12621.55,12468.97,12527.26,0,12590.4,12499.2,12376.6,12354.47,0,0,0,77.57,48.18,58.79
 2008/04/10,12526.78,12649.31,12497.22,12581.98,0,12581.6,12527.6,12400.2,12351.27,0,0,0,78.73,54.29,48.88
 2008/04/11,12579.78,12580.27,12302.06,12325.42,0,12524.8,12538.4,12409.2,12348.27,0,0,0,58.27,55.08,6.37
 2008/04/14,12324.77,12367.6,12280.4,12302.06,0,12462.4,12542,12426.6,12345.53,0,0,0,39.71,52.01,-24.6
 2008/04/15,12303.6,12387.79,12269.81,12362.47,0,12420,12512.8,12446.2,12348.93,0,0,0,29.54,47.51,-35.96
 2008/04/16,12371.51,12625.78,12371.51,12619.27,0,12438.4,12514.4,12457.6,12357.6,0,0,0,41.71,46.35,-9.28
 2008/04/17,12617.4,12656.56,12563.25,12620.49,0,12445.6,12513.6,12483.6,12368.4,0,0,0,50.88,47.26,7.24
 2008/04/18,12626.76,12893.98,12626.76,12849.36,0,12550.4,12537.6,12507.8,12378.07,0,0,0,75.73,52.95,45.56
 2008/04/21,12850.91,12850.91,12751.17,12825.02,0,12656,12559.2,12521.8,12385.53,0,0,0,92.4,60.84,63.12
 2008/04/22,12825.02,12825.26,12656.56,12720.23,0,12727.2,12573.6,12531.2,12394.07,0,0,0,96.05,67.89,56.33
 2008/04/23,12721.45,12837.39,12703.05,12763.22,0,12755.2,12596.8,12548,12400.33,0,0,0,101.25,74.56,53.38
 2008/04/24,12764.68,12942.26,12706.63,12848.95,0,12801.6,12623.6,12575.6,12406.53,0,0,0,111,81.85,58.31
 2008/04/25,12848.38,12909.2,12742.78,12891.86,0,12810.4,12680.4,12609.4,12414.07,0,0,0,120.8,89.64,62.33
 2008/04/28,12890.72,12938.76,12857.5,12871.75,0,12819.2,12737.6,12639.8,12417.73,0,0,0,125.5,96.81,57.38
 2008/04/29,12870.37,12889.83,12804.66,12831.94,0,12841.6,12784.4,12648.6,12419.2,0,0,0,124.57,102.36,44.42
 2008/04/30,12831.45,13010,12808.98,12820.13,0,12853.6,12804.4,12659.4,12422.27,0,0,0,121.49,106.19,30.6
 2008/05/01,12818.34,13029.05,12793.1,13010,0,12884.8,12843.2,12678.4,12434.67,0,0,0,132.83,111.52,42.63
 2008/05/02,13012.53,13132.46,12981.83,13058.2,0,12918.4,12864.4,12701,12449,0,0,0,144.05,118.02,52.05
 2008/05/05,13056.57,13058.45,12939.74,12969.54,0,12937.6,12878.4,12718.8,12461,0,0,0,144.12,123.24,41.76
 2008/05/06,12968.89,13046.15,12863.2,13020.83,0,12975.2,12908.4,12741,12475,0,0,0,146.63,127.92,37.42
 2008/05/07,13010.82,13036.71,12796.19,12814.35,0,12974.4,12914,12755.4,12484.6,0,0,0,130.45,128.43,4.05
 2008/05/08,12814.84,12909.86,12794.81,12866.78,0,12946.4,12915.6,12769.6,12492.87,0,0,0,120.47,126.84,-12.72
 2008/05/09,12860.68,12861.41,12715.02,12745.88,0,12883.2,12900.8,12790.6,12496,0,0,0,101.64,121.8,-40.32
 2008/05/12,12745.55,12904.16,12740.5,12876.31,0,12864.8,12901.2,12819.4,12504.33,0,0,0,96.13,116.66,-41.07
 2008/05/13,12872.08,12891.37,12780.97,12832.18,0,12827.2,12901.2,12842.8,12512.4,0,0,0,87.19,110.77,-47.15
 2008/05/14,12825.12,12993.15,12825.12,12898.38,0,12844,12909.2,12856.8,12521.8,0,0,0,84.48,105.51,-42.06
 2008/05/15,12891.29,12999.5,12854.98,12992.66,0,12868.8,12907.6,12875.4,12531.2,0,0,0,88.92,102.19,-26.55
 2008/05/16,12992.74,13001.94,12893.49,12986.8,0,12917.6,12900.4,12882.4,12542.93,0,0,0,90.91,99.94,-18.05
 2008/05/19,12985.41,13136.69,12963.76,13028.16,0,12948,12906.4,12892.4,12553.73,0,0,0,94.73,98.9,-8.32
 2008/05/20,13026.04,13026.04,12781.78,12828.68,0,12947.2,12887.2,12897.8,12558,0,0,0,80.74,95.26,-29.05
 2008/05/21,12824.94,12862.47,12573.67,12601.19,0,12887.2,12865.6,12889.8,12556.6,0,0,0,50.71,86.35,-71.29
 2008/05/22,12597.69,12669.34,12591.34,12625.62,0,12814.4,12841.6,12878.6,12555.47,0,0,0,28.55,74.79,-92.49
 2008/05/23,12620.9,12621.96,12460.09,12479.63,0,12712,12814.8,12857.8,12553.73,0,0,0,-0.79,59.68,-120.92
 2008/05/27,12479.63,12572.53,12442.59,12548.35,0,12616.8,12782.4,12841.8,12558.47,0,0,0,-18.28,44.09,-124.72
 2008/05/28,12542.9,12601.93,12495.27,12594.03,0,12569.6,12758.4,12829.8,12564,0,0,0,-28.13,29.64,-115.54
 2008/05/29,12593.87,12726.66,12554.7,12646.22,0,12579.2,12733.2,12821.2,12571.27,0,0,0,-31.36,17.44,-97.61
 2008/05/30,12647.36,12689.7,12617.4,12638.32,0,12580.8,12697.6,12802.6,12577.6,0,0,0,-34.17,7.12,-82.58
 2008/06/02,12637.67,12638.08,12427.77,12503.82,0,12586.4,12649.2,12774.8,12585.33,0,0,0,-46.71,-3.65,-86.12
 2008/06/03,12503.2,12554.05,12342.12,12402.85,0,12556.8,12586.8,12746.6,12593.87,0,0,0,-64.05,-15.73,-96.65
 2008/06/04,12391.86,12496.16,12338.78,12390.48,0,12516,12542.8,12715,12604.67,0,0,0,-77.9,-28.16,-99.48
 2008/06/05,12388.81,12610.96,12388.81,12604.45,0,12508,12543.6,12704.6,12612.2,0,0,0,-70.79,-36.69,-68.21
 2008/06/06,12602.74,12603.07,12192.06,12209.81,0,12422.4,12501.6,12671.6,12613.8,0,0,0,-95.9,-48.53,-94.74
 2008/06/09,12210.13,12331.86,12195.32,12280.32,0,12377.6,12482,12648.4,12616.07,0,0,0,-108.85,-60.59,-96.51
 2008/06/10,12277.71,12369.23,12206.96,12289.76,0,12355.2,12456,12619.2,12621.73,0,0,0,-117.01,-71.88,-90.26
 2008/06/11,12286.34,12286.67,12079.13,12083.77,0,12293.6,12404.8,12581.6,12623.53,0,0,0,-138.49,-85.2,-106.59
 2008/06/12,12089.63,12269.24,12076.93,12141.58,0,12200.8,12354.4,12543.8,12619.4,0,0,0,-149.14,-97.99,-102.3
 2008/06/13,12144.59,12310.28,12144.59,12307.35,0,12220.8,12321.6,12509.6,12622.87,0,0,0,-142.56,-106.9,-71.31
 2008/06/16,12306.86,12319.72,12212.25,12269.08,0,12218.4,12298,12473.6,12621.27,0,0,0,-138.83,-113.29,-51.08
 2008/06/17,12269.65,12322.82,12150.29,12160.3,0,12192,12273.6,12430.2,12614.8,0,0,0,-143,-119.23,-47.54
 2008/06/18,12158.68,12158.68,11993.64,12029.06,0,12181.6,12237.6,12390.2,12606.4,0,0,0,-155.11,-126.4,-57.41
 2008/06/19,12022.54,12114.79,11978.33,12063.09,0,12165.6,12183.2,12363.4,12600.4,0,0,0,-160.11,-133.15,-53.94
 2008/06/20,12062.19,12062.19,11818.83,11842.69,0,12072.8,12146.8,12324.2,12592.8,0,0,0,-179.79,-142.48,-74.63
 2008/06/23,11843.83,11886.25,11814.6,11842.36,0,11987.2,12102.8,12292.4,12586.53,0,0,0,-193.19,-152.62,-81.14
 2008/06/24,11842.36,11904.32,11725.52,11807.43,0,11916.8,12054.4,12255.2,12578.93,0,0,0,-204.27,-162.95,-82.64
 2008/06/25,11805.31,11924.19,11789.36,11811.83,0,11873.6,12027.6,12216.2,12564.87,0,0,0,-210.27,-172.41,-75.71
 2008/06/26,11808.57,11808.73,11453.42,11453.42,0,11752,11958.8,12156.6,12545.73,0,0,0,-241.17,-186.16,-110.01
 2008/06/27,11452.85,11485.25,11297.99,11346.51,0,11652,11862.4,12092,12524.33,0,0,0,-271.15,-203.16,-135.98
 2008/06/30,11345.7,11437.3,11287.56,11350.01,0,11554.4,11770.8,12034.4,12503.4,0,0,0,-291.28,-220.78,-140.99
 2008/07/01,11344.64,11407.9,11183.43,11382.26,0,11468.8,11692.8,11983.2,12482.87,0,0,0,-301.15,-236.86,-128.59
 2008/07/02,11382.34,11434.12,11214.37,11215.51,0,11349.6,11611.6,11924.6,12460.2,0,0,0,-318.76,-253.24,-131.04
 2008/07/03,11216,11337.48,11157.21,11288.54,0,11316,11534,11858.6,12439.53,0,0,0,-323.1,-267.21,-111.77
 2008/07/07,11289.19,11399.11,11120.74,11231.96,0,11293.6,11472.8,11809.8,12417,0,0,0,-327.33,-279.23,-96.18
 2008/07/08,11225.03,11391.13,11174.88,11384.21,0,11300,11427.2,11765,12401.33,0,0,0,-314.76,-286.34,-56.85
 2008/07/09,11381.93,11418.24,11141.99,11147.44,0,11253.6,11361.2,11707.8,12382.13,0,0,0,-320.22,-293.12,-54.21
 2008/07/10,11148.01,11270.3,11086.95,11229.02,0,11256,11302.8,11665.2,12363.2,0,0,0,-314.34,-297.36,-33.96
 2008/07/11,11226.17,11241.07,10977.68,11100.54,0,11219.2,11267.6,11613.2,12337.93,0,0,0,-316.4,-301.17,-30.46
 2008/07/14,11103.64,11239.04,11003.65,11055.19,0,11183.2,11238.4,11550.4,12311.8,0,0,0,-318.03,-304.54,-26.97
 2008/07/15,11050.8,11123.67,10827.71,10962.54,0,11099.2,11199.6,11485.2,12280.4,0,0,0,-323.07,-308.25,-29.64
 2008/07/16,10961.89,11244.17,10918.33,11239.28,0,11117.6,11185.6,11439.2,12253.93,0,0,0,-301.26,-306.85,11.18
 2008/07/17,11238.39,11446.66,11209.56,11446.66,0,11160.8,11208.4,11410,12232.67,0,0,0,-264.2,-298.32,68.24
 2008/07/18,11436.56,11510.82,11381.93,11496.57,0,11240,11229.6,11381.8,12211.67,0,0,0,-228.17,-284.29,112.24
 2008/07/21,11495.02,11559.67,11423.94,11467.34,0,11322.4,11252.8,11362.8,12188.53,0,0,0,-199.67,-267.36,135.39
 2008/07/22,11457.9,11616.66,11387.39,11602.5,0,11450.4,11274.8,11351,12167.07,0,0,0,-164.28,-246.75,164.93
 2008/07/23,11603.39,11698.17,11558.29,11632.38,0,11528.8,11323.2,11342.2,12146.4,0,0,0,-132.31,-223.86,183.11
 2008/07/24,11630.34,11634.49,11345.37,11349.28,0,11509.6,11335.2,11319,12121.67,0,0,0,-128.33,-204.75,152.85
 2008/07/25,11341.14,11443.81,11325.1,11370.69,0,11484,11362,11314.8,12097.53,0,0,0,-122.04,-188.21,132.34
 2008/07/28,11369.47,11369.55,11125.13,11131.08,0,11417.6,11370,11304.2,12066.27,0,0,0,-134.84,-177.54,85.4
 2008/07/29,11133.44,11398.38,11128.06,11397.56,0,11376,11413.2,11306.4,12038.53,0,0,0,-122.07,-166.44,88.75
 2008/07/30,11397.56,11586.62,11397.56,11583.69,0,11366.4,11447.6,11316.6,12015.47,0,0,0,-95.83,-152.32,112.98
 2008/07/31,11577.99,11578.89,11363.69,11378.02,0,11372.8,11441.2,11324.8,11988.13,0,0,0,-90.58,-139.97,98.78
 2008/08/01,11379.89,11425.73,11267.05,11326.32,0,11363.2,11423.6,11326.6,11963.27,0,0,0,-89.56,-129.89,80.65
 2008/08/04,11326.32,11382.17,11221.53,11284.15,0,11393.6,11405.6,11329.2,11936.87,0,0,0,-91.11,-122.13,62.05
 2008/08/05,11286.02,11615.93,11286.02,11615.77,0,11437.6,11406.8,11340.8,11918.07,0,0,0,-64.83,-110.67,91.69
 2008/08/06,11603.64,11685.46,11521.32,11656.07,0,11452,11409.2,11366.2,11897.73,0,0,0,-40.28,-96.6,112.62
 2008/08/07,11655.42,11655.58,11416.7,11431.43,0,11462.4,11417.6,11376.4,11874.4,0,0,0,-38.52,-84.98,92.93
 2008/08/08,11432.09,11759.96,11388.04,11734.32,0,11544.8,11454,11408,11855,0,0,0,-12.53,-70.49,115.92
 2008/08/11,11729.67,11867.11,11675.53,11782.35,0,11644,11518.8,11444.4,11834.8,0,0,0,11.8,-54.03,131.67
 2008/08/12,11781.7,11782.35,11601.52,11642.47,0,11649.6,11543.6,11478.4,11812.4,0,0,0,19.58,-39.31,117.77
 2008/08/13,11632.81,11633.78,11453.34,11532.96,0,11624.8,11538.4,11493,11787.47,0,0,0,16.71,-28.11,89.63
 2008/08/14,11532.07,11718.28,11450.89,11615.93,0,11661.6,11562,11501.6,11767.27,0,0,0,20.89,-18.31,78.39
 2008/08/15,11611.21,11709.89,11599.73,11659.9,0,11646.4,11595.6,11509.6,11751.6,0,0,0,27.43,-9.16,73.18
 2008/08/18,11659.65,11690.43,11434.12,11479.39,0,11586.4,11615.2,11510.4,11732.47,0,0,0,17.85,-3.76,43.21
 2008/08/19,11478.09,11478.17,11318.5,11348.55,0,11527.2,11588.4,11497.6,11713.67,0,0,0,-0.3,-3.07,5.53
 2008/08/20,11345.94,11454.15,11290.58,11417.43,0,11504.8,11564.8,11487,11694.8,0,0,0,-9.02,-4.26,-9.53
 2008/08/21,11415.23,11476.21,11315.57,11430.21,0,11467.2,11564.4,11491,11675.4,0,0,0,-14.74,-6.35,-16.76
 2008/08/22,11426.79,11632.13,11426.79,11628.06,0,11460.8,11553.6,11503.8,11658.4,0,0,0,-3.26,-5.73,4.95
 2008/08/25,11626.19,11626.27,11362.63,11386.25,0,11442.4,11514.4,11516.6,11637.6,0,0,0,-13.52,-7.29,-12.46
 2008/08/26,11383.56,11436.24,11340.41,11412.87,0,11455.2,11491.2,11517.4,11619.4,0,0,0,-19.28,-9.69,-19.18
 2008/08/27,11412.46,11554.46,11381.77,11502.51,0,11471.2,11488,11513.2,11604.33,0,0,0,-16.43,-11.04,-10.78
 2008/08/28,11499.87,11715.18,11499.79,11715.18,0,11528.8,11498,11530,11593.13,0,0,0,2.96,-8.24,22.4
 2008/08/29,11713.23,11713.23,11543.39,11543.55,0,11512,11486.4,11541,11575.4,0,0,0,4.43,-5.7,20.27
 2008/09/02,11545.63,11790.17,11471.9,11516.92,0,11537.6,11490,11552.6,11563.87,0,0,0,3.41,-3.88,14.57
 2008/09/03,11506.01,11554.38,11416.53,11532.88,0,11562.4,11508.8,11548.6,11551.47,0,0,0,3.84,-2.34,12.35
 2008/09/04,11532.48,11532.48,11176.02,11188.23,0,11500,11485.6,11525.2,11533.07,0,0,0,-23.36,-6.54,-33.64
 2008/09/05,11185.63,11245.15,11037.85,11220.96,0,11400.8,11464.8,11514.6,11518.73,0,0,0,-41.8,-13.59,-56.41
 2008/09/08,11224.87,11570.66,11224.79,11510.74,0,11394.4,11453.2,11503.4,11508.2,0,0,0,-32.65,-17.4,-30.48
 2008/09/09,11514.73,11577.5,11230.73,11230.73,0,11336.8,11437.2,11475.8,11490.2,0,0,0,-47.44,-23.41,-48.06
 2008/09/10,11233.91,11380.63,11215.26,11268.92,0,11284,11423.2,11457.2,11473.6,0,0,0,-55.45,-29.82,-51.26
 2008/09/11,11264.44,11445.68,11098.67,11433.71,0,11332.8,11416.4,11452.2,11461.47,0,0,0,-47.94,-33.44,-29
 2008/09/12,11429.32,11459.93,11280.4,11421.99,0,11372.8,11386.8,11442.4,11451.33,0,0,0,-42.45,-35.24,-14.41
 2008/09/15,11416.37,11416.45,10917.51,10917.51,0,11254.4,11324.4,11405.4,11432.27,0,0,0,-77.91,-43.78,-68.26
 2008/09/16,10905.62,11093.22,10742.7,11059.02,0,11220.8,11278.8,11384.4,11419.2,0,0,0,-93.51,-53.72,-79.57
 2008/09/17,11056.58,11057.31,10595.9,10609.66,0,11088,11186,11347.4,11398.67,0,0,0,-140.51,-71.08,-138.87
 2008/09/18,10609.01,11076.44,10459.44,11019.69,0,11005.6,11169.2,11327.4,11385.53,0,0,0,-143.03,-85.47,-115.12
 2008/09/19,11027.51,11483.05,11026.7,11388.44,0,10999.2,11186,11325.4,11378.47,0,0,0,-113.96,-91.17,-45.58
 2008/09/22,11394.42,11394.58,10992.2,11015.69,0,11018.4,11136.4,11294.8,11371.13,0,0,0,-119.62,-96.86,-45.51
 2008/09/23,11015.69,11143.21,10833.94,10854.17,0,10976.8,11098.8,11268,11362.93,0,0,0,-135.57,-104.6,-61.94
 2008/09/24,10850.02,10928.4,10753.57,10825.17,0,11020.8,11054.4,11238.8,11354.2,0,0,0,-148.84,-113.45,-70.78
 2008/09/25,10827.17,11129.19,10827.01,11022.06,0,11020.8,11013.2,11214.8,11348.2,0,0,0,-141.83,-119.12,-45.41
 2008/09/26,11019.04,11168.06,10868.82,11143.13,0,10972,10985.6,11186.2,11347,0,0,0,-125.07,-120.31,-9.51
 2008/09/29,11139.62,11139.94,10365.45,10365.45,0,10841.6,10930,11127.2,11331.6,0,0,0,-172.54,-130.76,-83.57
 2008/09/30,10371.58,10868.9,10371.42,10850.66,0,10841.6,10909.2,11094,11325.27,0,0,0,-169.07,-138.42,-61.3
 2008/10/01,10847.4,10882.52,10631.95,10831.07,0,10842.4,10931.6,11058.8,11316.07,0,0,0,-165.98,-143.93,-44.1
 2008/10/02,10825.54,10825.54,10439.52,10482.85,0,10735.2,10878,11023.6,11305,0,0,0,-189.45,-153.04,-72.83
 2008/10/03,10483.96,10796.26,10310.25,10325.38,0,10571.2,10771.6,10978.8,11289.93,0,0,0,-218.24,-166.08,-104.33
