date,0d,1m,1y,5y,10y
2002-01-04,2.5132,2.5192,2.585,2.8674,3.2096
2002-01-07,2.5315,2.5373,2.6009,2.8728,3.2003
2002-01-08,1.6574,1.6796,1.9156,2.789,3.5225
2002-01-09,1.6275,1.6512,1.904,2.8317,3.5896
2002-01-10,1.6239,1.6475,1.8987,2.8216,3.5784
2002-01-11,1.6271,1.6484,1.8757,2.7234,3.4532
2002-01-14,1.3843,1.4096,1.6794,2.6768,3.5114
2002-01-15,1.4417,1.4661,1.7265,2.6906,3.5023
2002-01-16,1.4707,1.4937,1.7403,2.6576,3.4414
2002-01-17,1.44,1.4637,1.7165,2.655,3.4511
2002-01-18,2.1773,2.1888,2.313,2.8031,3.2968
2002-01-21,2.178,2.1889,2.3057,2.7723,3.2563
2002-01-22,2.1803,2.1921,2.3195,2.8199,3.3182
2002-01-23,2.3195,2.3276,2.4151,2.7785,3.1897
2002-01-24,2.1502,2.1614,2.282,2.7626,3.2581
2002-01-25,2.3347,2.3408,2.4084,2.7051,3.0795
2002-01-28,2.2602,2.2685,2.3583,2.7323,3.1584
2002-01-29,1.5534,1.5809,1.8731,2.9429,3.81
2002-01-30,2.183,2.193,2.3022,2.7435,3.2152
2002-01-31,2.1987,2.2087,2.3164,2.7524,3.2186
2002-02-01,2.1114,2.1221,2.2378,2.7049,3.2016
2002-02-04,2.098,2.1093,2.2322,2.7197,3.218
2002-02-05,2.0685,2.0796,2.1994,2.681,3.1893
2002-02-06,2.1482,2.1582,2.2673,2.7107,3.1897
2002-02-07,2.0338,2.0469,2.1876,2.731,3.2491
2002-02-08,2.0438,2.056,2.1877,2.7024,3.2085
2002-02-09,2.0626,2.0744,2.2009,2.6984,3.1948
2002-02-10,2.0855,2.0972,2.2233,2.7178,3.2084
2002-02-11,2.1192,2.1306,2.2539,2.7374,3.2173
2002-02-19,2.1142,2.1248,2.2399,2.6976,3.1679
2002-02-20,1.9979,2.01,2.1405,2.6532,3.1647
2002-02-21,2.0952,2.1059,2.2222,2.6842,3.1583
2002-02-22,2.0721,2.0844,2.2165,2.7291,3.2237
2002-02-25,1.9462,1.9589,2.0962,2.6331,3.1616
2002-02-26,1.9155,1.9284,2.0677,2.6129,3.1512
2002-02-27,1.9112,1.9242,2.0638,2.61,3.1481
2002-02-28,1.9053,1.9181,2.056,2.5964,3.1315
2002-03-01,1.9359,1.948,2.0791,2.5959,3.1155
2002-03-04,2.0187,2.0292,2.1438,2.6028,3.0828
2002-03-05,1.9382,1.9498,2.0757,2.5751,3.085
2002-03-06,1.7784,1.7921,1.9399,2.5175,3.0864
2002-03-07,1.7614,1.7753,1.9249,2.5093,3.084
2002-03-08,1.7253,1.7398,1.8961,2.4976,3.0656
2002-03-11,1.757,1.7715,1.9272,2.5222,3.073
2002-03-12,1.7553,1.7686,1.9121,2.4684,3.0044
2002-03-13,1.7809,1.7937,1.9312,2.4664,2.9872
2002-03-14,1.7629,1.7758,1.9146,2.4546,2.9798
2002-03-15,1.7947,1.8079,1.95,2.4982,3.0188
2002-03-18,1.9667,1.9777,2.0959,2.5604,3.0232
2002-03-19,2.0084,2.0176,2.1169,2.5178,2.9442
2002-03-20,2.0078,2.0182,2.1299,2.5676,3.0009
2002-03-21,1.7783,1.7907,1.9244,2.4446,2.9508
2002-03-22,1.7618,1.7745,1.9113,2.4405,2.9468
2002-03-25,1.6896,1.7028,1.8447,2.3931,2.9166
2002-03-26,1.738,1.7504,1.8839,2.4026,2.9052
2002-03-27,1.5678,1.5851,1.7698,2.4629,3.0714
2002-03-28,1.6812,1.6965,1.861,2.4856,3.0536
2002-03-29,1.7318,1.744,1.875,2.3792,2.8551
2002-04-01,1.7965,1.8059,1.908,2.3167,2.7433
2002-04-02,1.8861,1.8915,1.9516,2.2498,2.7048
2002-04-03,1.7736,1.7866,1.9254,2.4495,2.9179
2002-04-04,1.7216,1.7324,1.8484,2.2985,2.7323
2002-04-05,1.5235,1.5449,1.7734,2.6059,3.2699
2002-04-08,1.7338,1.7445,1.8599,2.3066,2.7346
2002-04-09,1.6963,1.7087,1.8409,2.3427,2.7982
2002-04-10,1.7778,1.7877,1.8942,2.3097,2.7158
2002-04-11,1.7777,1.7867,1.8843,2.273,2.6737
2002-04-12,1.8713,1.8793,1.9654,2.3111,2.6736
2002-04-15,1.8287,1.8366,1.9224,2.2687,2.6374
2002-04-16,1.8726,1.8788,1.9474,2.2343,2.5653
2002-04-17,1.8063,1.8136,1.8927,2.2266,2.6181
2002-04-18,1.8568,1.8618,1.9182,2.1763,2.5275
2002-04-19,1.9378,1.9436,2.007,2.2726,2.58
2002-04-22,1.8105,1.818,1.8999,2.2312,2.5865
2002-04-23,1.8447,1.8504,1.9133,2.1951,2.5637
2002-04-24,1.798,1.8064,1.8967,2.2515,2.605
2002-04-25,1.7575,1.7654,1.851,2.1929,2.5478
2002-04-26,5.0297,4.984,4.5045,2.8926,1.9775
2002-04-27,1.7825,1.7917,1.8908,2.2718,2.6304
2002-04-28,0.8292,0.8638,1.2306,2.542,3.5186
2002-04-29,1.7561,1.764,1.8497,2.1895,2.5363
2002-04-30,1.8594,1.8654,1.9305,2.1998,2.5022
2002-05-08,1.815,1.8222,1.8998,2.2109,2.5363
2002-05-09,1.7731,1.7805,1.86,2.1801,2.5192
2002-05-10,1.9487,1.9498,1.9658,2.118,2.4972
2002-05-13,1.7747,1.7819,1.8602,2.1751,2.5072
2002-05-14,1.7996,1.8072,1.8893,2.2145,2.5447
2002-05-15,1.7795,1.7867,1.8644,2.1761,2.5035
2002-05-16,1.802,1.8085,1.8791,2.1704,2.4959
2002-05-17,1.8113,1.8188,1.9003,2.2211,2.5423
2002-05-20,1.7585,1.7657,1.8436,2.1561,2.4837
2002-05-21,1.8049,1.8108,1.8761,2.1564,2.4961
2002-05-22,1.8064,1.814,1.8961,2.2202,2.5476
2002-05-23,1.8729,1.8802,1.9587,2.2626,2.5547
2002-05-24,1.8619,1.8683,1.9377,2.214,2.4983
2002-05-27,1.761,1.7682,1.8459,2.1492,2.4462
2002-05-28,1.7633,1.7701,1.8436,2.1316,2.4178
2002-05-29,1.7669,1.7737,1.8478,2.1367,2.4199
2002-05-30,1.7725,1.7788,1.8465,2.1157,2.3924
2002-05-31,1.7809,1.7869,1.8519,2.1115,2.381
2002-06-03,1.8101,1.8149,1.8676,2.0866,2.3353
2002-06-04,1.4612,1.4753,1.627,2.2055,2.7385
2002-06-05,1.4278,1.4433,1.6091,2.2371,2.8028
2002-06-06,1.7444,1.751,1.8219,2.1057,2.4016
2002-06-07,1.5841,1.5956,1.7202,2.2054,2.6786
2002-06-10,1.7855,1.7921,1.863,2.1457,2.4376
2002-06-11,1.7706,1.7779,1.8562,2.1668,2.4831
2002-06-12,1.793,1.7994,1.8689,2.1463,2.4339
2002-06-13,1.7803,1.7869,1.8577,2.1405,2.4341
2002-06-14,1.734,1.7413,1.8205,2.1349,2.4564
2002-06-17,1.745,1.7521,1.8285,2.1329,2.4467
2002-06-18,1.8252,1.8305,1.888,2.1216,2.3741
2002-06-19,1.7212,1.7291,1.8136,2.1469,2.4818
2002-06-20,1.7394,1.7466,1.8243,2.1337,2.4517
2002-06-21,1.7254,1.7328,1.8135,2.1336,2.4606
2002-06-24,1.7235,1.7315,1.8172,2.1547,2.4936
2002-06-25,1.4979,1.5108,1.6494,2.1877,2.7081
2002-06-26,1.6649,1.6759,1.7942,2.2537,2.6982
2002-06-27,1.7265,1.7356,1.8332,2.215,2.5912
2002-06-28,1.6757,1.6851,1.7864,2.1843,2.5798
2002-07-01,1.7176,1.7266,1.8231,2.2006,2.5719
2002-07-02,1.738,1.7462,1.8344,2.1808,2.5258
2002-07-03,1.6975,1.7073,1.8128,2.224,2.6252
2002-07-04,1.7005,1.709,1.8003,2.1597,2.5196
2002-07-05,1.6057,1.6162,1.7294,2.1723,2.6093
2002-07-08,1.6501,1.6592,1.7566,2.1407,2.5264
2002-07-09,1.6884,1.6968,1.7882,2.1494,2.5154
2002-07-10,1.5921,1.6026,1.7161,2.1591,2.5941
2002-07-11,1.6495,1.6591,1.7629,2.1692,2.5707
2002-07-12,1.8027,1.8104,1.8939,2.2228,2.5536
2002-07-15,1.4081,1.4237,1.5905,2.2329,2.8396
2002-07-16,1.5974,1.6093,1.7369,2.2305,2.7022
2002-07-17,1.6853,1.6969,1.8214,2.301,2.7554
2002-07-18,1.7997,1.8101,1.9216,2.3509,2.7564
2002-07-19,1.6137,1.6282,1.7839,2.3792,2.9312
2002-07-22,1.5703,1.5858,1.752,2.3858,2.9691
2002-07-23,1.4977,1.5128,1.6754,2.2977,2.8758
2002-07-24,1.5092,1.5255,1.7,2.3655,2.9785
2002-07-25,1.6963,1.7081,1.8352,2.3234,2.7816
2002-07-26,1.5689,1.5834,1.7389,2.3353,2.8931
2002-07-29,1.6938,1.7059,1.8351,2.3313,2.7962
2002-07-30,1.718,1.7298,1.8563,2.3453,2.8115
2002-07-31,1.6231,1.6366,1.7808,2.3379,2.869
2002-08-01,1.604,1.6191,1.7821,2.4047,2.9805
2002-08-02,1.6729,1.6876,1.846,2.4552,3.0287
2002-08-05,1.6279,1.6427,1.8022,2.4183,3.0054
2002-08-06,1.6364,1.6503,1.7998,2.3805,2.9415
2002-08-07,1.6315,1.6461,1.8029,2.4093,2.99
2002-08-08,1.7241,1.7366,1.8702,2.3857,2.8753
2002-08-09,1.5025,1.5211,1.7204,2.4791,3.1741
2002-08-12,1.6249,1.641,1.8142,2.4743,3.0804
2002-08-13,1.7003,1.7145,1.8662,2.4441,2.9737
2002-08-14,1.6633,1.6783,1.8388,2.4487,3.0038
2002-08-15,1.6855,1.6994,1.8493,2.4301,2.988
2002-08-16,1.449,1.4701,1.6963,2.5572,3.3451
2002-08-19,1.4022,1.4237,1.655,2.5353,3.3411
2002-08-20,1.3731,1.3956,1.6369,2.5539,3.3896
2002-08-21,1.4186,1.4408,1.6791,2.5824,3.3991
2002-08-22,1.843,1.853,1.9604,2.382,2.8007
2002-08-26,1.4558,1.4772,1.7066,2.579,3.3751
2002-08-27,1.5286,1.5487,1.7648,2.5856,3.3321
2002-08-28,1.6195,1.6385,1.8414,2.6151,3.3262
2002-08-29,1.7025,1.7172,1.8754,2.4832,3.0539
2002-08-30,1.6296,1.6452,1.8121,2.4543,3.0595
2002-09-02,1.5707,1.5881,1.7745,2.4874,3.1491
2002-09-03,1.7381,1.7505,1.8837,2.3948,2.8736
2002-09-04,1.7312,1.7448,1.8908,2.4482,2.9627
2002-09-05,1.4872,1.5107,1.7623,2.7055,3.5311
2002-09-06,1.5259,1.5475,1.7777,2.6432,3.4072
2002-09-09,1.4113,1.4351,1.6896,2.6479,3.497
2002-09-10,1.1391,1.1649,1.4404,2.4773,3.3954
2002-09-11,1.7507,1.7641,1.9081,2.4561,2.9574
2002-09-12,1.815,1.8283,1.9702,2.5096,3.0011
2002-09-13,1.2969,1.3222,1.5929,2.6108,3.5097
2002-09-16,1.5903,1.6078,1.7957,2.5112,3.1667
2002-09-17,1.6144,1.6324,1.825,2.5581,3.2284
2002-09-18,1.8274,1.8397,1.9719,2.4786,2.9506
2002-09-19,1.4383,1.4579,1.6683,2.4694,3.2036
2002-09-20,1.7717,1.7877,1.9591,2.6114,3.2078
2002-09-23,1.9128,1.9251,2.057,2.5623,3.0333
2002-09-24,1.8639,1.877,2.0173,2.5493,3.0304
2002-09-25,1.8159,1.8327,2.0127,2.6897,3.2877
2002-09-26,1.7162,1.7297,1.8747,2.4325,2.9575
2002-09-27,1.8222,1.8365,1.9901,2.5784,3.1266
2002-09-28,1.9748,1.9854,2.099,2.5363,2.9491
2002-09-29,1.719,1.7377,1.9375,2.6939,3.3758
2002-09-30,1.3792,1.399,1.6107,2.4134,3.1397
2002-10-08,1.8737,1.8875,2.0364,2.6055,3.1328
2002-10-09,1.8766,1.8912,2.0477,2.6441,3.1919
2002-10-10,1.831,1.8449,1.9939,2.5629,3.0882
2002-10-11,1.8473,1.8612,2.0099,2.5776,3.101
2002-10-14,1.8606,1.8741,2.019,2.5725,3.0843
2002-10-15,1.8093,1.8234,1.9749,2.5534,3.0876
2002-10-16,1.8229,1.8368,1.9861,2.5561,3.0828
2002-10-17,1.6454,1.6615,1.8335,2.4892,3.0918
2002-10-18,1.9093,1.9212,2.0486,2.5317,2.969
2002-10-21,1.8391,1.8537,2.0104,2.6042,3.1401
2002-10-22,1.8739,1.8884,2.0436,2.6309,3.1594
2002-10-23,1.8884,1.902,2.0472,2.598,3.0967
2002-10-24,1.9725,1.9828,2.0936,2.5171,2.9092
2002-10-25,1.941,1.9531,2.0824,2.5736,3.0202
2002-10-28,2.0911,2.0999,2.1948,2.5576,2.8949
2002-10-29,1.991,2.004,2.1435,2.6683,3.1323
2002-10-30,1.8774,1.8924,2.0527,2.6576,3.1979
2002-10-31,1.8823,1.8944,2.0243,2.5247,2.9978
2002-11-01,1.824,1.8402,2.0138,2.6719,3.2675
2002-11-04,2.0784,2.0913,2.2302,2.7582,3.24
2002-11-05,1.8063,1.8231,2.0029,2.6847,3.3014
2002-11-06,1.7737,1.7909,1.9747,2.6713,3.3012
2002-11-07,1.7627,1.7802,1.9673,2.6763,3.3167
2002-11-08,1.2744,1.2983,1.5531,2.5158,3.3773
2002-11-11,1.7562,1.7735,1.9588,2.6607,3.2947
2002-11-12,1.7578,1.775,1.9593,2.6577,3.2886
2002-11-13,1.7646,1.7819,1.9673,2.6693,3.302
2002-11-14,1.77,1.7873,1.9725,2.6742,3.3067
2002-11-15,1.7784,1.7955,1.9782,2.6705,3.2957
2002-11-18,1.7609,1.7779,1.9597,2.6513,3.2822
2002-11-19,1.3904,1.4116,1.6399,2.5062,3.2926
2002-11-20,1.7753,1.7918,1.9692,2.6443,3.2619
2002-11-21,1.7035,1.7217,1.9168,2.65,3.296
2002-11-22,1.6823,1.7001,1.891,2.6102,3.249
2002-11-25,1.6716,1.6898,1.8846,2.6161,3.2596
2002-11-26,1.6242,1.6431,1.8448,2.6024,3.2682
2002-11-27,1.656,1.6747,1.8746,2.6247,3.2826
2002-11-28,1.6614,1.6802,1.8819,2.6381,3.3
2002-11-29,1.3609,1.386,1.6542,2.6565,3.5248
2002-12-02,1.7152,1.7336,1.9306,2.6709,3.3229
2002-12-03,1.7064,1.7252,1.9265,2.6798,3.3357
2002-12-04,1.7088,1.7275,1.9266,2.6724,3.3227
2002-12-05,1.6656,1.6839,1.8794,2.6138,3.2596
2002-12-06,1.6889,1.708,1.9124,2.6775,3.3433
2002-12-09,1.5926,1.6127,1.8278,2.6335,3.3361
2002-12-10,1.703,1.7194,1.8945,2.5572,3.1527
2002-12-11,1.6386,1.6564,1.8464,2.5618,3.1962
2002-12-12,1.6774,1.6971,1.9075,2.6938,3.3755
2002-12-13,2.1055,2.1189,2.262,2.7982,3.2664
2002-12-16,1.6725,1.6915,1.8948,2.6562,3.3202
2002-12-17,1.6224,1.6422,1.8537,2.6449,3.3332
2002-12-18,1.6876,1.7021,1.8576,2.446,2.9758
2002-12-19,1.6994,1.7164,1.8993,2.5867,3.1929
2002-12-20,1.7042,1.7205,1.8957,2.5672,3.1941
2002-12-23,1.6654,1.6833,1.8744,2.6042,3.2778
2002-12-24,2.1589,2.1658,2.2408,2.5421,2.8596
2002-12-25,1.5371,1.5553,1.7498,2.4852,3.1451
2002-12-26,2.0763,2.0897,2.2333,2.7692,3.232
2002-12-27,1.385,1.4106,1.6835,2.7035,3.5878
2002-12-30,1.8176,1.836,2.0326,2.78,3.4611
2002-12-31,1.9288,1.943,2.0946,2.6667,3.1776
2003-01-02,1.5024,1.5202,1.7107,2.4312,3.0781
2003-01-03,1.5755,1.5925,1.7758,2.4796,3.1402
2003-01-06,1.4978,1.5177,1.7304,2.5305,3.2379
2003-01-07,1.949,1.9631,2.1145,2.6854,3.1941
2003-01-08,1.6082,1.6253,1.8089,2.5128,3.1692
2003-01-09,1.6024,1.6218,1.8291,2.6174,3.3369
2003-01-10,1.5235,1.541,1.7281,2.4471,3.1219
2003-01-13,1.525,1.5421,1.7261,2.4329,3.0967
2003-01-14,1.4982,1.5162,1.7102,2.4541,3.1497
2003-01-15,1.4488,1.4672,1.6644,2.4205,3.1259
2003-01-16,1.4443,1.4638,1.6729,2.4711,3.2081
2003-01-17,1.3627,1.3835,1.6066,2.4571,3.2389
2003-01-20,1.5661,1.5837,1.7716,2.4911,3.1604
2003-01-21,1.4063,1.4263,1.6408,2.4587,3.2106
2003-01-22,1.3902,1.4086,1.606,2.3632,3.0718
2003-01-23,1.3848,1.4033,1.6013,2.3612,3.072
2003-01-24,2.0503,2.0604,2.1695,2.5954,3.0137
2003-01-27,1.5942,1.6101,1.7802,2.4348,3.0528
2003-01-28,1.3619,1.3808,1.5833,2.3482,3.0326
2003-01-29,1.332,1.3525,1.5715,2.396,3.1265
2003-01-30,1.9378,1.9504,2.0857,2.5966,3.0535
2003-01-31,1.9678,1.9807,2.1187,2.638,3.0984
2003-02-08,1.2093,1.2314,1.4676,2.3556,3.1389
2003-02-09,1.1751,1.199,1.4553,2.4296,3.3187
2003-02-10,1.3454,1.366,1.5856,2.4174,3.1675
2003-02-11,1.9987,2.0101,2.1326,2.6079,3.0664
2003-02-12,1.1454,1.1689,1.4201,2.3629,3.1915
2003-02-13,1.1296,1.1534,1.4073,2.3606,3.198
2003-02-14,1.0704,1.0949,1.3571,2.341,3.2047
2003-02-17,1.8821,1.8955,2.0403,2.598,3.1263
2003-02-18,1.0128,1.039,1.3192,2.3685,3.2831
2003-02-19,1.1131,1.1374,1.3972,2.3712,3.2237
2003-02-20,1.0248,1.0497,1.3162,2.3168,3.1959
2003-02-21,1.0758,1.0998,1.3563,2.3199,3.1681
2003-02-24,2.0328,2.042,2.1418,2.5353,2.9318
2003-02-25,0.9442,0.9724,1.2741,2.4146,3.4377
2003-02-26,1.008,1.0334,1.3042,2.3212,3.2151
2003-02-27,0.9965,1.0221,1.2962,2.3239,3.224
2003-02-28,1.0082,1.0324,1.2909,2.2631,3.1225
2003-03-03,1.8855,1.8971,2.0216,2.5069,2.9806
2003-03-04,0.9393,0.9641,1.2303,2.243,3.1687
2003-03-05,2.0437,2.0527,2.1501,2.535,2.9242
2003-03-06,1.9817,1.9934,2.1186,2.5921,3.0171
2003-03-07,0.8699,0.897,1.1877,2.2774,3.2311
2003-03-10,1.9273,1.9393,2.0676,2.5545,2.9959
2003-03-11,2.1033,2.1121,2.2071,2.57,2.9064
2003-03-12,0.9622,0.9871,1.2546,2.272,3.201
2003-03-13,1.8179,1.8367,2.0382,2.8019,3.4914
2003-03-14,1.9241,1.9365,2.0701,2.5875,3.0836
2003-03-17,0.7923,0.8185,1.0985,2.1649,3.1414
2003-03-18,1.5663,1.583,1.7622,2.4491,3.0897
2003-03-19,1.3491,1.3688,1.5798,2.3804,3.1057
2003-03-20,0.8256,0.851,1.1239,2.175,3.1698
2003-03-21,2.1538,2.1602,2.2303,2.5268,2.876
2003-03-24,1.2707,1.2918,1.5181,2.3772,3.1577
2003-03-25,1.3178,1.3383,1.5577,2.3827,3.1115
2003-03-26,2.007,2.0159,2.1118,2.4912,2.8754
2003-03-27,0.5594,0.5905,0.9228,2.1684,3.2573
2003-03-28,1.9905,2.0017,2.1213,2.5822,3.018
2003-03-31,1.9249,1.9355,2.05,2.4941,2.9228
2003-04-01,2.0614,2.069,2.1522,2.4965,2.8838
2003-04-02,1.9787,1.9887,2.0969,2.5165,2.9212
2003-04-03,1.9545,1.9653,2.0814,2.5302,2.9597
2003-04-04,2.0379,2.0478,2.1536,2.5641,2.9595
2003-04-07,1.9267,1.9372,2.0511,2.4929,2.9189
2003-04-08,1.9515,1.9598,2.0503,2.4083,2.7718
2003-04-09,1.8663,1.8782,2.0052,2.4885,2.9295
2003-04-10,1.8047,1.8225,2.0136,2.7275,3.3455
2003-04-11,2.0606,2.0712,2.1845,2.614,3.0019
2003-04-14,0.1361,0.1732,0.5689,2.0506,3.3415
2003-04-15,1.9348,1.9455,2.0606,2.4977,2.8954
2003-04-16,1.8782,1.8905,2.0215,2.5179,2.9654
2003-04-17,1.8838,1.9002,2.0761,2.7468,3.3637
2003-04-18,1.9862,1.997,2.1121,2.5535,2.9659
2003-04-21,2.0072,2.0158,2.108,2.4661,2.8122
2003-04-22,-0.0907,-0.0516,0.3656,1.9329,3.3122
2003-04-23,1.8969,1.9065,2.0096,2.415,2.8198
2003-04-24,1.5039,1.5265,1.7678,2.679,3.4933
2003-04-25,2.0465,2.0545,2.1403,2.4902,2.8707
2003-04-28,2.1167,2.1252,2.217,2.5855,2.9733
2003-04-29,2.1071,2.1139,2.1879,2.4931,2.834
2003-05-06,1.9513,1.9599,2.052,2.4147,2.7789
2003-05-07,1.9476,1.9572,2.0608,2.4659,2.8652
2003-05-08,1.9152,1.9253,2.034,2.4584,2.8743
2003-05-09,1.9971,2.0043,2.0818,2.3978,2.7416
2003-05-12,1.9891,1.9957,2.0683,2.3676,2.7021
2003-05-13,1.8973,1.9081,2.0247,2.4774,2.9153
2003-05-14,1.9933,2.0022,2.0982,2.4749,2.8497
2003-05-15,1.9847,1.9939,2.093,2.4812,2.8648
2003-05-16,2.0278,2.0331,2.0911,2.3447,2.662
2003-05-19,1.895,1.9056,2.0196,2.4632,2.8939
2003-05-20,1.8162,1.8274,1.9479,2.4082,2.834
2003-05-21,1.8917,1.9028,2.0214,2.4727,2.885
2003-05-22,1.8861,1.8976,2.0211,2.4899,2.9155
2003-05-23,1.9541,1.9627,2.0562,2.4256,2.7987
2003-05-26,1.9119,1.9219,2.0295,2.4479,2.8539
2003-05-27,1.9477,1.9573,2.0607,2.4627,2.8527
2003-05-28,1.8289,1.8406,1.9664,2.4444,2.8799
2003-05-29,1.9233,1.9328,2.035,2.4438,2.8693
2003-05-30,1.9247,1.9344,2.0392,2.4532,2.8717
2003-06-02,1.8639,1.8748,1.9918,2.4375,2.8461
2003-06-03,2.0147,2.0232,2.1142,2.4617,2.7828
2003-06-04,1.9216,1.9322,2.0462,2.4795,2.8751
2003-06-05,1.9217,1.9325,2.0477,2.4858,2.8853
2003-06-06,1.8614,1.8741,2.0095,2.5216,2.9811
2003-06-09,1.985,1.9947,2.0993,2.5048,2.8948
2003-06-10,2.844,2.8427,2.8298,2.7967,2.8086
2003-06-11,2.1473,2.1533,2.2177,2.4761,2.7466
2003-06-12,2.0267,2.0353,2.1281,2.4908,2.8471
2003-06-13,2.0868,2.096,2.1943,2.5753,2.9415
2003-06-16,1.9985,2.0088,2.1192,2.5459,2.9529
2003-06-17,2.0306,2.041,2.1533,2.5849,2.9917
2003-06-18,1.9939,2.0028,2.0992,2.4763,2.8482
2003-06-20,2.0424,2.0515,2.1495,2.5352,2.9221
2003-06-23,2.0786,2.0884,2.194,2.6058,3.0084
2003-06-24,2.0521,2.0611,2.1591,2.5445,2.9306
2003-06-25,2.0578,2.0659,2.1525,2.4987,2.8583
2003-06-26,2.5725,2.5746,2.598,2.7057,2.8538
2003-06-27,2.0656,2.0755,2.1819,2.5984,3.0098
2003-06-30,1.8995,1.912,2.0458,2.5686,3.0821
2003-07-01,1.9476,1.9589,2.0797,2.5453,2.9856
2003-07-02,2.0945,2.1035,2.2007,2.5774,2.9407
2003-07-03,2.019,2.0323,2.1758,2.7208,3.2163
2003-07-04,2.0998,2.1091,2.2092,2.5963,2.9671
2003-07-07,2.1531,2.1606,2.2409,2.555,2.8642
2003-07-08,2.0318,2.0419,2.1504,2.5691,2.9663
2003-07-09,1.9839,1.9965,2.1309,2.6451,3.1218
2003-07-10,2.0617,2.0721,2.1844,2.6153,3.0194
2003-07-11,2.0045,2.0145,2.1222,2.5385,2.9361
2003-07-14,2.3854,2.391,2.4514,2.6907,2.9337
2003-07-15,2.3686,2.374,2.4322,2.6646,2.905
2003-07-16,2.4245,2.4289,2.4763,2.6684,2.8744
2003-07-17,2.3686,2.3745,2.4381,2.6892,2.9423
2003-07-18,2.3726,2.378,2.4362,2.668,2.9065
2003-07-21,2.3869,2.3928,2.4563,2.7068,2.9592
2003-07-22,2.364,2.3693,2.4263,2.654,2.8903
2003-07-23,2.244,2.2509,2.3248,2.6086,2.8749
2003-07-24,2.1933,2.2019,2.294,2.644,2.9626
2003-07-25,2.2244,2.232,2.3136,2.6241,2.9083
2003-07-28,2.2613,2.2688,2.3486,2.6523,2.9299
2003-07-29,2.2469,2.2541,2.3314,2.6258,2.8954
2003-07-30,2.2267,2.2346,2.3193,2.6414,2.935
2003-07-31,2.219,2.2269,2.3117,2.6345,2.9294
2003-08-01,2.2362,2.2443,2.3303,2.6552,2.946
2003-08-04,2.0156,2.0274,2.153,2.612,2.9823
2003-08-05,2.2224,2.23,2.3116,2.622,2.906
2003-08-06,2.2365,2.244,2.3242,2.6299,2.911
2003-08-07,2.2261,2.2345,2.3248,2.6667,2.975
2003-08-11,2.3945,2.4,2.46,2.6977,2.9402
2003-08-12,2.5035,2.5071,2.5462,2.711,2.9035
2003-08-13,2.4377,2.4411,2.478,2.6367,2.8305
2003-08-14,2.4399,2.4436,2.4843,2.6568,2.8604
2003-08-19,2.5085,2.5118,2.548,2.7024,2.8873
2003-08-20,2.4608,2.464,2.4987,2.6494,2.8358
2003-08-21,2.5255,2.5282,2.5583,2.6904,2.858
2003-08-22,2.5078,2.5111,2.5467,2.699,2.8825
2003-08-25,2.4997,2.5026,2.5344,2.6735,2.8483
2003-08-26,2.478,2.4816,2.5212,2.6887,2.8856
2003-08-27,2.6097,2.6114,2.6306,2.7218,2.8531
2003-08-28,2.6108,2.6133,2.6406,2.7608,2.9125
2003-08-29,2.5373,2.5395,2.5643,2.6776,2.831
2003-09-01,2.5346,2.537,2.5629,2.6801,2.8366
2003-09-02,2.5592,2.5621,2.5945,2.7338,2.9039
2003-09-03,2.535,2.5373,2.563,2.6793,2.8351
2003-09-04,2.5536,2.5566,2.5892,2.7298,2.9013
2003-09-05,2.5441,2.5473,2.5827,2.7332,2.9126
2003-09-08,2.5052,2.51,2.5623,2.7743,3.0028
2003-09-09,2.5837,2.5867,2.6193,2.759,2.9273
2003-09-10,2.5889,2.5912,2.6166,2.7306,2.8804
2003-09-11,2.5889,2.5917,2.6233,2.7591,2.9241
2003-09-12,2.5914,2.5949,2.6334,2.7934,2.9758
2003-09-15,2.3425,2.3463,2.3881,2.5675,2.7846
2003-09-16,2.6231,2.6254,2.651,2.7641,2.9086
2003-09-17,2.6879,2.691,2.7243,2.8638,3.024
2003-09-18,2.6156,2.6194,2.6606,2.83,3.018
2003-09-19,2.8103,2.8127,2.8387,2.949,3.0789
2003-09-22,2.5274,2.5336,2.601,2.867,3.1364
2003-09-23,2.369,2.3803,2.5014,2.9499,3.3278
2003-09-24,2.4676,2.4754,2.5584,2.8666,3.128
2003-09-25,2.6256,2.6328,2.7088,2.9875,3.2146
2003-09-26,2.4832,2.49,2.5631,2.8356,3.0704
2003-09-27,2.4223,2.4336,2.5545,2.9981,3.3612
2003-09-28,2.551,2.5575,2.6277,2.8874,3.1061
2003-09-29,2.1264,2.1435,2.3261,2.9991,3.5568
2003-09-30,2.1771,2.1895,2.3225,2.8164,3.2369
2003-10-08,2.194,2.2058,2.332,2.8012,3.2024
2003-10-09,2.4138,2.4217,2.5067,2.8242,3.0988
2003-10-10,2.7004,2.7055,2.7598,2.9604,3.1277
2003-10-13,2.7713,2.78,2.8721,3.2048,3.4612
2003-10-14,2.4615,2.4734,2.6002,3.0658,3.4475
2003-10-15,2.3815,2.3913,2.4967,2.8884,3.2226
2003-10-16,2.3151,2.3279,2.4647,2.9706,3.3946
2003-10-17,2.5906,2.5997,2.6967,3.0523,3.3422
2003-10-20,2.5451,2.5553,2.6636,3.0642,3.4005
2003-10-21,2.2396,2.2496,2.3559,2.7543,3.1024
