2013/10/11,0.059582907
2013/10/10,0.056797373
2013/10/9,0.051559828
2013/10/8,0.045524853
2013/9/30,0.044530457
2013/9/27,0.043766167
2013/9/26,0.042318956
2013/9/25,0.03874309
2013/9/24,0.035203615
2013/9/23,0.027699329
2013/9/18,0.016056477
2013/9/17,0.009358842
2013/9/16,0.012254805
2013/9/13,0.016214018
2013/9/12,0.026064485
2013/9/11,0.035973857
2013/9/10,0.040252751
2013/9/9,0.03938342
2013/9/6,0.033397736
2013/9/5,0.021880329
2013/9/4,0.018505083
2013/9/3,0.019693449
2013/9/2,0.023379447
2013/8/30,0.028391538
2013/8/29,0.034050632
2013/8/28,0.030721469
2013/8/27,0.026936064
2013/8/26,0.01973663
2013/8/23,0.012756799
2013/8/22,0.000430385
2013/8/21,-0.00270983
2013/8/20,-0.003763017
2013/8/19,-0.004473707
2013/8/16,-0.005352996
2013/8/15,0.002253777
2013/8/14,0.007168794
2013/8/13,0.008531931
2013/8/12,0.016585376
2013/8/9,0.024616466
2013/8/8,0.030812286
2013/8/7,0.036239784
2013/8/6,0.033796899
2013/8/5,0.025708961
2013/8/2,0.021870689
2013/8/1,0.022425987
2013/7/31,0.019992704
2013/7/30,0.033744995
2013/7/29,0.045413327
2013/7/26,0.052254338
2013/7/25,0.05157313
2013/7/24,0.053614643
2013/7/23,0.048004849
2013/7/22,0.050858137
2013/7/19,0.057155433
2013/7/18,0.057945281
2013/7/17,0.053957299
2013/7/16,0.045574549
2013/7/15,0.031511467
2013/7/12,0.014005434
2013/7/11,0.007926978
2013/7/10,0.011768786
2013/7/9,0.020481118
2013/7/8,0.028114209
2013/7/5,0.032844431
2013/7/4,0.025813196
2013/7/3,0.014999529
2013/7/2,0.003907017
2013/7/1,-0.014620601
2013/6/28,-0.031353251
2013/6/27,-0.030896663
2013/6/26,-0.032670499
2013/6/25,-0.028802154
2013/6/24,-0.014677713
2013/6/21,0.001553859
2013/6/20,0.007359028
2013/6/19,0.006255387
2013/6/18,0.001250096
2013/6/17,-0.005400115
2013/6/14,-0.0103199
2013/6/13,-0.014725148
2013/6/7,-0.008716635
2013/6/6,0.001535269
2013/6/5,0.012957306
2013/6/4,0.02195262
2013/6/3,0.032258127
2013/5/31,0.044310719
2013/5/30,0.051308368
2013/5/29,0.05350973
2013/5/28,0.057567832
2013/5/27,0.068749134
2013/5/24,0.070039364
2013/5/23,0.069583787
2013/5/22,0.069697353
2013/5/21,0.072251444
2013/5/20,0.063113296
2013/5/17,0.061505439
2013/5/16,0.064060299
2013/5/15,0.07024813
2013/5/14,0.072826009
2013/5/13,0.076241224
2013/5/10,0.076641042
2013/5/9,0.073284593
2013/5/8,0.064030197
2013/5/7,0.05224984
2013/5/6,0.046732244
2013/5/3,0.043667344
2013/5/2,0.037603987
2013/4/26,0.040901486
2013/4/25,0.041948872
2013/4/24,0.036639093
2013/4/23,0.026222518
2013/4/22,0.015886829
2013/4/19,-0.000606731
2013/4/18,-0.00967825
2013/4/17,-0.014969365
2013/4/16,-0.018545669
2013/4/15,-0.015879937
2013/4/12,-0.013763193
2013/4/11,-0.017734927
2013/4/10,-0.019744497
2013/4/9,-0.015019837
2013/4/8,-0.014519867
2013/4/3,-0.012793084
2013/4/2,-0.005756187
2013/4/1,-0.002117892
2013/3/29,-0.000871273
2013/3/28,0.001164123
2013/3/27,0.002817975
2013/3/26,0
2013/3/25,0
2013/3/22,0
2013/3/21,0
2013/3/20,0
