code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002660,茂硕电源,电气设备,深圳,236.11,1.91,2.75,240342.42,138795.77,68762.25,45028.2,1.64,0.019,3.06,2.92,20120316,10001.32,0.36,42.76,-29.36,20.15,0.64,29000
600241,时代万恒,商贸代理,辽宁,0.0,1.93,2.26,195170.94,112112.36,30384.99,37956.14,1.68,-0.008,2.79,4.18,20001128,-146.96,-0.01,25.43,90.45,23.06,-0.33,24455
600999,招商证券,证券,深圳,21.73,49.04,66.99,24293728.0,0.0,55188.41,2753394.0,4.11,0.205,10.49,1.7,20091117,1573229.5,2.35,17.59,36.23,0.0,48.66,110907
300249,依米康,专用机械,四川,114.78,2.78,4.35,230407.88,162837.75,16528.63,7750.99,0.18,0.054,1.64,7.53,20110803,16810.57,0.39,0.84,113.54,29.22,5.93,7321
603017,中衡设计,建筑施工,江苏,63.59,1.21,2.75,238853.47,121815.65,35355.55,98926.05,3.59,0.065,5.73,2.86,20141231,29997.81,1.09,28.35,9.76,23.82,9.14,18162
601777,力帆股份,摩托车,重庆,45.71,12.37,12.56,2936861.5,1612439.13,570609.44,477487.34,3.8,0.045,5.41,1.52,20101125,136322.69,1.09,27.46,-49.36,12.17,1.67,70060
002591,恒大高新,化工原料,江西,0.0,1.67,3.01,89097.36,52005.67,24779.1,32301.21,1.07,-0.05,2.7,4.81,20110621,7864.81,0.26,-27.7,-421.36,33.39,-58.84,19680
300329,海伦钢琴,文教休闲,浙江,68.38,2.51,2.51,94354.86,67562.61,18024.71,34978.73,1.39,0.04,3.22,3.38,20120619,18295.92,0.73,10.91,11.62,26.75,10.89,32537
300220,金运激光,元器件,湖北,142.84,1.25,1.26,45608.64,29489.25,8687.4,8362.66,0.66,0.031,2.29,7.72,20110525,6898.68,0.55,34.39,19.5,29.38,7.39,12933
300359,全通教育,文教休闲,广东,0.0,3.39,6.34,272090.5,98133.77,3809.48,105741.65,1.67,-0.01,3.17,4.07,20140121,29432.44,0.46,16.45,-148.97,24.67,-2.89,55575
300254,仟源医药,化学制药,山西,63.15,1.51,2.08,152719.36,64626.66,25287.14,44337.9,2.13,0.102,3.93,3.28,20110819,15214.82,0.73,26.46,6.38,65.65,5.06,12864
300347,泰格医药,医疗保健,浙江,78.31,4.37,5.0,245916.52,107042.6,20317.0,66709.2,1.33,0.09,3.52,7.72,20120817,47897.87,0.96,29.45,7.89,42.8,12.21,16287
000989,九 芝 堂,中成药,湖南,22.82,4.14,8.69,527662.38,328286.81,114121.82,176319.8,2.03,0.417,4.77,3.98,20000628,130381.35,1.5,40.96,19.27,66.43,20.37,24941
603338,浙江鼎力,专用机械,浙江,33.91,0.46,1.63,157825.55,103116.0,21360.82,38886.46,2.39,0.92,7.43,8.41,20150325,59089.18,3.64,74.55,77.55,43.88,27.06,8110
002838,道恩股份,塑料,山东,50.01,0.32,1.26,92437.82,63233.23,15382.29,31955.3,2.54,0.373,6.26,5.95,20170106,31417.59,2.49,26.21,10.96,20.88,10.44,7001
300202,聚龙股份,专用机械,辽宁,304.17,4.21,5.5,242924.77,183698.02,31921.8,9757.1,0.18,0.029,3.1,5.68,20110415,93174.9,1.7,5.16,16.35,38.45,7.16,14759
300240,飞力达,仓储物流,江苏,44.86,3.65,3.66,212403.7,135722.19,33226.82,21113.93,0.58,0.105,2.83,3.34,20110706,43974.84,1.2,18.79,17.15,13.05,2.71,21580
000929,兰州黄河,啤酒,甘肃,177.18,1.86,1.86,151964.59,116509.11,26381.8,19266.24,1.04,0.038,3.9,3.46,19990623,32146.35,1.73,-6.74,122.13,26.68,2.14,16891
603679,华体科技,电气设备,四川,80.62,0.25,1.0,65368.55,52165.62,5438.31,19407.0,1.94,0.21,4.79,5.35,20170621,16401.25,1.64,0.0,0.0,33.17,9.51,22064
300622,博士眼镜,其他商业,深圳,61.97,0.21,0.86,49979.4,43554.84,4236.56,24991.1,2.91,0.15,4.98,5.42,20170315,7459.3,0.87,0.0,0.0,73.27,8.29,39399
002342,巨力索具,机械基件,河北,224.21,8.81,9.6,414270.06,230407.77,140431.59,67299.28,0.7,0.021,2.54,3.71,20100126,68248.61,0.71,0.3,8.26,20.07,2.77,136062
601599,鹿港文化,影视音像,江苏,148.54,8.53,8.94,540135.94,346287.28,92383.03,128937.3,1.44,0.01,2.99,2.02,20110527,47560.71,0.53,36.57,20.33,13.77,1.41,43838
002079,苏州固锝,半导体,江苏,71.42,7.26,7.28,181805.98,119893.61,47278.35,31655.86,0.43,0.026,2.04,3.62,20061116,35660.2,0.49,45.03,42.72,18.2,5.68,63378
002761,多喜爱,纺织,湖南,245.08,0.56,1.2,86451.09,48055.1,14282.86,24021.73,2.0,0.036,5.44,6.4,20150610,26067.02,2.17,2.39,-48.89,39.16,2.99,6050
002740,爱迪尔,服饰,深圳,53.16,1.66,3.31,252593.41,223007.52,5122.85,59109.7,1.79,0.094,4.28,2.34,20150122,44255.1,1.34,99.45,72.2,7.66,3.51,21594
300550,和仁科技,软件服务,浙江,636.65,0.2,0.8,56883.78,39286.53,16198.12,22678.3,2.83,0.014,6.01,5.78,20161018,15652.99,1.96,0.0,0.0,49.85,2.86,15213
300593,新雷能,电气设备,北京,133.64,0.29,1.16,73877.35,57855.67,4329.31,22650.96,1.96,0.041,4.62,4.78,20170113,17788.92,1.54,0.0,0.0,48.45,6.33,15838
000823,超声电子,元器件,广东,33.34,5.37,5.37,472212.81,286650.81,154069.91,142463.91,2.65,0.105,5.69,2.46,19971008,87451.65,1.63,15.39,283.99,22.16,5.95,32324
600367,红星发展,化工原料,贵州,44.73,2.91,2.91,162672.02,98845.61,37712.48,28521.06,0.98,0.134,3.8,3.17,20010320,33216.12,1.14,19.02,36.65,25.29,6.09,38687
601003,柳钢股份,普钢,广西,18.97,25.63,25.63,2364717.0,1329812.38,987893.5,20843.6,0.08,0.079,1.89,3.18,20070227,108772.86,0.42,47.15,1214.17,4.39,2.24,82817
000682,东方电子,电气设备,山东,99.51,9.78,9.78,449168.25,355290.75,59379.86,45377.03,0.46,0.027,1.74,3.06,19970121,25898.11,0.26,3.11,15.7,33.58,2.56,134923
603800,道森股份,专用机械,江苏,137.73,0.68,2.08,130350.11,94005.25,25368.92,49797.62,2.39,0.035,4.41,4.37,20151210,18267.7,0.88,95.27,136.27,17.5,4.97,34000
300062,中能电气,电气设备,福建,204.81,1.89,3.08,179550.13,120976.92,38112.8,38938.26,1.26,0.013,2.85,3.72,20100319,31071.56,1.01,-48.6,-66.67,40.72,3.02,17802
600151,航天机电,半导体,上海,0.0,13.89,14.34,1324384.25,625934.31,379775.34,468947.09,3.27,-0.088,4.16,1.91,19980605,-37874.65,-0.26,34.79,-370.93,12.57,-12.16,128912
002306,*ST云网,酒店餐饮,北京,0.0,8.0,8.0,10332.05,7890.57,606.71,25892.1,0.32,-0.005,-0.04,-88.94,20091111,-112937.67,-1.41,-10.31,55.78,47.54,-14.76,68952
002268,卫 士 通,软件服务,四川,0.0,5.51,8.38,496981.59,342573.59,26319.4,287120.0,3.42,-0.122,4.83,3.02,20080811,60633.73,0.72,-32.11,-137.71,28.99,-85.56,27266
300131,英唐智控,元器件,深圳,64.41,6.28,10.7,386778.28,276060.16,4364.12,52091.6,0.49,0.031,1.78,4.46,20101019,26635.26,0.25,126.42,-52.14,8.11,2.69,55760
000988,华工科技,电器仪表,湖北,64.5,8.91,8.91,596280.94,404560.88,115464.57,93274.74,1.05,0.062,3.62,4.4,20000608,128719.51,1.44,20.48,22.33,24.87,5.93,104123
603081,大丰实业,专用机械,浙江,50.6,0.52,4.02,183072.97,134155.52,25226.28,5280.75,0.13,0.092,2.46,7.53,20170420,40209.3,1.0,0.0,0.0,31.46,13.87,48245
002671,龙泉股份,其他建材,山东,0.0,3.25,4.77,344988.38,178325.97,63570.9,120671.6,2.53,-0.052,4.23,2.19,20120426,30608.7,0.64,-19.02,-1596.89,22.08,-37.68,26004
600734,实达集团,电脑设备,福建,1060.07,3.51,6.24,640957.69,423753.94,21775.32,212314.77,3.41,0.003,4.37,2.57,19960808,-4296.64,-0.07,42385.08,-95.39,7.41,0.13,53149
300018,中元股份,电气设备,湖北,91.58,3.36,4.87,158571.75,87365.85,5697.0,59894.0,1.23,0.02,2.98,2.66,20091030,31595.27,0.65,-2.57,4.81,58.51,17.98,26714
600714,金瑞矿业,煤炭开采,青海,88.48,2.85,2.88,72598.61,31861.94,6377.08,30016.33,1.04,0.035,2.08,6.04,19960606,-1687.54,-0.06,-76.81,170.19,8.42,107.11,24216
000878,云南铜业,铜,云南,73.28,14.16,14.16,2420911.0,1140144.5,723389.63,440104.19,3.11,0.047,3.94,3.52,19980602,-51801.94,-0.37,94.47,178.45,4.16,0.61,145013
300528,幸福蓝海,影视音像,江苏,45.12,1.52,3.73,235977.42,165400.63,34237.1,85996.86,2.31,0.176,5.04,3.14,20160808,61119.05,1.64,6.98,-1.42,48.18,8.99,37562
300194,福安药业,化学制药,重庆,23.98,5.85,11.9,448969.34,122647.63,99506.32,302214.44,2.54,0.076,3.41,2.13,20110322,58543.36,0.49,112.54,194.86,46.64,20.01,21402
300098,高新兴,通信设备,广东,48.78,5.62,11.06,489205.34,258784.66,7724.41,205578.81,1.86,0.07,3.56,3.52,20100728,66658.9,0.6,14.93,10.38,44.72,26.61,37041
000681,视觉中国,互联网,江苏,90.65,2.8,7.01,349760.63,100404.57,535.62,160035.42,2.28,0.042,3.32,4.57,19970121,64843.73,0.93,12.16,13.92,64.57,26.04,32946
002770,科迪乳业,乳制品,河南,63.9,5.5,10.95,273904.91,115327.82,96656.11,52494.01,0.48,0.021,1.44,3.67,20150630,42258.67,0.39,57.16,38.51,26.91,10.02,38122
300023,宝德股份,专用机械,陕西,217.31,1.31,3.16,583317.19,101265.36,12921.25,58975.38,1.87,0.014,3.31,3.77,20091030,13462.82,0.43,48.71,-59.43,18.13,3.46,26366
603803,瑞斯康达,通信设备,北京,36.02,0.57,4.21,272469.63,226110.3,27243.55,1860.82,0.04,0.141,4.45,4.58,20170420,108473.65,2.58,0.0,0.0,56.57,12.43,52523
600853,龙建股份,建筑施工,黑龙江,0.0,5.37,5.37,986541.38,783171.88,31554.14,10771.74,0.2,-0.012,1.52,3.88,19940404,16924.5,0.32,-1.49,48.11,11.21,-0.83,67481
300565,科信技术,通信设备,深圳,103.55,0.4,1.6,108554.9,96613.99,1150.95,30412.7,1.9,0.048,4.54,4.34,20161122,23667.25,1.48,0.0,0.0,33.3,6.07,25158
300165,天瑞仪器,电器仪表,江苏,51.61,2.95,4.62,203615.73,132752.5,16286.51,76782.93,1.66,0.038,3.34,2.36,20110125,26265.93,0.57,35.66,21.0,54.36,15.11,24767
002477,雏鹰农牧,农业综合,河南,15.63,18.66,31.35,2120493.25,1409215.0,142116.22,57099.53,0.18,0.147,1.79,2.56,20100915,171155.11,0.55,-10.83,1.34,22.52,18.25,160095
603233,大参林,医药商业,广东,31.31,0.4,4.0,370185.47,248024.75,60029.93,4942.5,0.12,0.293,3.99,9.2,20170731,95671.96,2.39,0.0,0.0,38.75,6.75,39039
603838,四通股份,陶瓷,广东,59.76,0.97,2.67,81923.88,45678.73,8899.36,13989.55,0.52,0.052,2.55,4.88,20150701,24692.98,0.93,-10.66,-7.79,33.79,14.52,32587
601555,东吴证券,证券,江苏,28.49,28.91,30.0,8828363.0,0.0,76059.38,1176400.25,3.92,0.103,6.84,1.72,20111212,349604.56,1.17,-4.87,-9.4,0.0,31.72,120885
300294,博雅生物,生物制药,江西,45.65,3.26,4.01,290613.0,135452.11,31892.63,105598.7,2.63,0.393,5.55,6.47,20120308,69604.68,1.74,34.55,49.23,67.7,29.19,17080
603990,麦迪科技,软件服务,江苏,100.39,0.2,0.81,56298.82,33628.56,21514.55,17648.65,2.18,0.169,4.88,6.96,20161208,15093.94,1.87,14.7,32.11,75.26,13.05,8336
603877,太平鸟,服饰,浙江,50.25,0.55,4.75,521424.16,400897.94,43408.23,133776.75,2.82,0.123,6.61,3.75,20170109,122495.36,2.58,0.0,0.0,54.4,3.87,32633
002540,亚太科技,铝,江苏,26.35,7.04,10.4,333370.66,186998.13,94625.06,71100.31,0.68,0.068,2.91,2.47,20110118,116428.05,1.12,33.64,47.26,21.89,9.19,82493
300111,向日葵,半导体,浙江,0.0,11.16,11.2,276946.34,117554.36,141980.8,21357.96,0.19,-0.023,1.14,3.44,20100827,-12972.61,-0.12,-46.35,-214.7,8.96,-13.44,130233
000544,中原环保,环境保护,河南,32.58,2.69,6.5,624326.94,140347.8,281001.84,419318.31,6.45,0.27,8.19,2.15,19931208,42563.71,0.66,4.63,38.37,42.32,37.79,23400
300232,洲明科技,半导体,深圳,49.54,3.71,6.3,288702.31,199989.48,43872.62,56511.61,0.9,0.08,2.73,5.73,20110622,47391.87,0.75,101.29,146.42,30.12,9.19,12000
603118,共进股份,通信设备,深圳,35.8,3.72,7.83,685524.06,503075.81,110749.77,267946.66,3.42,0.18,5.52,2.24,20150225,86009.43,1.1,12.74,-24.69,12.21,3.81,37000
601579,会稽山,红黄药酒,浙江,18.59,2.48,4.97,363343.22,179758.31,76523.61,173164.98,3.48,0.166,6.0,2.06,20140825,66560.38,1.34,40.44,41.2,49.86,22.05,17458
300274,阳光电源,电气设备,安徽,24.25,10.57,14.49,1380049.5,1149910.38,167196.31,310631.5,2.14,0.26,4.44,2.78,20111102,169995.88,1.17,48.68,63.99,27.41,10.42,38451
300490,华自科技,电气设备,湖南,122.98,0.91,2.0,90212.81,60714.73,9772.55,19816.77,0.99,0.034,2.94,5.75,20151231,16600.05,0.83,-3.47,-20.15,39.79,6.55,18152
002807,江阴银行,银行,江苏,29.56,2.09,17.67,10433998.0,0.0,86821.6,71443.8,0.4,0.099,5.0,2.34,20160902,267287.41,1.51,-8.34,-1.16,0.0,31.73,59149
000810,创维数字,家用电器,四川,92.63,4.08,10.35,655735.38,545845.44,65867.0,24339.82,0.24,0.03,2.6,4.24,19980602,142061.38,1.37,-0.92,-79.22,13.75,1.87,38788
600380,健康元,化学制药,深圳,18.63,15.62,15.74,1762344.38,942223.13,428358.41,94709.25,0.6,0.122,3.67,2.47,20010608,282704.59,1.8,17.13,20.38,64.45,6.94,123257
000792,盐湖股份,农药化肥,青海,0.0,27.5,27.86,8346367.0,1463888.38,3605392.0,1040689.69,3.74,-0.095,8.71,1.26,19970904,847323.19,3.04,-3.87,-284.2,23.65,-12.51,66421
300626,华瑞股份,电气设备,浙江,143.98,0.25,1.0,97229.86,65422.5,23183.53,21015.75,2.1,0.045,4.33,5.99,20170320,11920.69,1.19,0.0,0.0,22.76,2.9,46124
002551,尚荣医疗,医疗保健,深圳,30.36,4.08,6.65,418493.66,242769.16,21952.39,81515.13,1.23,0.08,2.73,3.55,20110225,54980.26,0.83,18.27,12.9,23.85,8.88,41115
603066,音飞储存,专用机械,江苏,84.43,1.38,3.02,101859.17,83408.13,9182.63,39080.26,1.29,0.038,2.67,4.83,20150611,28706.46,0.95,27.18,30.05,36.27,12.79,11744
300271,华宇软件,软件服务,北京,34.51,4.92,6.69,293249.69,193541.0,21950.84,49666.65,0.74,0.24,2.95,5.48,20111026,101028.52,1.51,27.37,25.17,45.34,18.45,24505
300632,光莆股份,半导体,福建,57.21,0.29,1.16,65740.93,42352.46,19766.7,18909.76,1.63,0.13,5.45,4.14,20170406,15761.82,1.36,0.0,0.0,31.54,13.15,16599
300420,五洋科技,机械基件,江苏,49.72,1.84,4.85,151833.47,89780.68,16764.34,44951.55,0.93,0.091,2.4,3.77,20150217,21347.78,0.44,12.26,37.3,38.16,15.64,23490
002742,三圣股份,其他建材,重庆,24.02,0.71,2.16,372876.94,179218.38,94189.13,46837.19,2.17,0.589,6.47,4.37,20150217,64155.44,2.97,7.72,107.15,24.66,16.08,10310
002065,东华软件,软件服务,北京,17.3,27.95,31.4,1293567.75,1046801.13,36327.37,234153.05,0.75,0.149,5.78,1.78,20060823,454233.25,1.45,21.61,168.77,32.28,36.45,59144
603398,邦宝益智,文教休闲,广东,71.11,0.53,2.11,63572.92,36972.65,8121.99,20298.11,0.96,0.136,2.79,6.91,20151209,14422.13,0.68,4.77,-3.3,34.96,19.74,17535
300328,宜安科技,铝,广东,105.88,4.1,4.1,133159.63,62607.2,45077.95,7440.85,0.18,0.026,1.81,6.04,20120619,22826.71,0.56,74.58,140.65,27.24,6.39,22267
300671,富满电子,半导体,深圳,76.02,0.25,1.01,48510.34,36662.6,10224.03,11176.2,1.1,0.082,3.66,6.82,20170705,8280.41,0.82,0.0,0.0,27.96,9.83,50980
300245,天玑科技,软件服务,上海,146.25,2.06,2.72,95085.11,51802.65,26360.78,19214.1,0.71,0.023,2.73,4.93,20110719,29724.47,1.09,-7.64,-3.67,37.76,7.91,34488
603313,梦百合,家居用品,江苏,26.81,0.6,2.4,221977.8,160498.38,46215.23,89032.56,3.71,0.281,7.21,4.18,20161013,53333.32,2.22,0.0,0.0,32.66,13.99,33231
600063,皖维高新,化纤,安徽,58.89,15.2,19.26,959025.63,260831.41,500700.94,159929.0,0.83,0.038,2.55,1.76,19970528,34133.18,0.18,27.07,19.36,17.51,3.41,103096
300591,万里马,服饰,广东,0.0,0.78,3.12,71705.56,54790.94,14892.05,10734.82,0.34,-0.008,1.38,8.33,20170110,7540.52,0.24,0.0,0.0,29.99,-3.13,36856
300241,瑞丰光电,半导体,深圳,39.85,1.69,2.76,225901.59,126834.96,44092.67,65691.8,2.38,0.161,3.88,3.3,20110712,25512.24,0.92,51.66,87.45,16.8,5.64,11215
600118,中国卫星,航空,北京,139.76,11.82,11.82,1119159.0,864457.63,63379.95,161623.5,1.37,0.049,4.18,6.58,19970908,202740.55,1.71,13.11,2.83,13.3,5.19,149676
002588,史丹利,农药化肥,山东,27.88,7.18,11.57,714006.19,373418.56,180611.95,31804.5,0.27,0.069,3.53,2.17,20110610,240102.75,2.07,-4.04,-47.42,21.41,5.88,54586
600718,东软集团,软件服务,辽宁,185.88,12.32,12.43,1121962.75,582218.19,147337.55,81941.47,0.66,0.022,6.33,2.62,19960618,488367.91,3.93,-22.19,3.63,33.63,2.29,103795
603886,元祖股份,食品,上海,737.12,0.6,2.4,175753.73,123184.06,27883.02,51494.55,2.15,0.014,4.25,4.95,20161228,17245.57,0.72,13.03,111.15,61.69,0.52,24085
002624,完美世界,影视音像,浙江,34.79,3.36,13.15,1641220.25,1137702.38,51845.28,421647.0,3.21,0.248,5.78,5.96,20111028,193755.38,1.47,95.16,63.26,56.27,17.04,14817
600615,丰华股份,小金属,上海,14.76,1.88,1.88,66468.85,60118.65,3695.96,43600.46,2.32,0.54,3.12,5.11,19920910,-10076.85,-0.54,-3.01,1216.78,21.16,209.73,15351
300013,新宁物流,仓储物流,江苏,98.09,2.31,2.98,202424.02,94476.5,18757.89,90345.22,3.03,0.041,4.48,3.55,20091030,3092.5,0.1,-13.61,105.65,39.24,7.01,22903
600109,国金证券,证券,四川,30.3,30.24,30.24,4362092.0,0.0,12329.42,784232.94,2.59,0.094,5.9,1.94,19970807,464738.69,1.54,-5.51,-9.88,0.0,27.48,146527
002731,萃华珠宝,服饰,辽宁,38.58,0.53,1.51,277555.88,247724.09,16080.88,40195.59,2.67,0.288,7.77,2.86,20141104,58554.38,3.89,-11.85,307.13,10.02,3.39,15001
600184,光电股份,专用机械,湖北,2563.33,4.19,5.09,379623.72,254883.67,53895.85,135505.34,2.66,0.002,4.41,4.46,20031106,32964.35,0.65,35.09,60.37,15.28,0.44,30213
002817,黄山胶囊,化学制药,安徽,54.54,0.22,0.87,71062.63,45565.9,20065.05,29768.86,3.43,0.151,7.43,4.44,20161025,23094.93,2.66,0.0,0.0,38.08,17.09,18961
002722,金轮股份,纺织机械,江苏,51.4,0.87,1.75,238195.55,133131.92,28947.9,111009.1,6.33,0.141,9.62,3.02,20140128,36456.85,2.08,25.31,10.6,20.62,6.0,34814
300243,瑞丰高材,化工原料,山东,118.17,1.68,2.07,92227.25,57064.28,24375.11,4455.12,0.22,0.023,2.35,4.55,20110712,21333.4,1.03,32.96,-48.68,18.22,1.87,11543
600738,兰州民百,百货,甘肃,100.08,3.68,7.83,233474.59,151458.86,31860.4,39990.56,0.51,0.05,3.42,2.57,19960802,42247.62,0.54,-3.73,-28.0,21.32,6.05,26808
002879,长缆科技,电气设备,湖南,31.3,0.35,1.38,163889.45,139091.02,18739.47,76383.56,5.54,0.66,9.74,3.16,20170707,38999.76,2.83,0.0,0.0,58.02,23.15,53683
300365,恒华科技,软件服务,北京,64.93,1.03,1.76,102052.9,84766.5,7274.11,6938.35,0.39,0.271,3.73,9.43,20140123,39178.48,2.23,60.81,59.97,39.46,16.2,5002
601899,紫金矿业,黄金,福建,28.76,158.04,230.31,9487568.0,3119015.75,3189577.75,1115319.0,0.48,0.065,1.43,2.63,20080425,1819244.38,0.79,-3.51,179.63,14.59,4.01,844417
300480,光力科技,电器仪表,河南,503.57,0.64,1.92,55007.55,46488.65,3575.7,11100.61,0.58,0.01,2.58,6.06,20150702,17456.63,0.91,14.69,24.18,48.46,5.0,17959
300497,富祥股份,化学制药,江西,26.39,0.59,1.12,163996.75,103348.36,33090.55,42663.57,3.8,0.93,7.64,6.22,20151222,34777.44,3.1,30.52,17.0,39.75,21.31,16416
300513,恒泰实达,软件服务,北京,7896.77,0.61,1.22,70108.68,66017.46,1495.81,26912.77,2.21,0.001,4.45,7.59,20160530,17771.92,1.46,-8.47,106.04,15.59,0.67,13114
000969,安泰科技,钢加工,北京,214.05,8.91,10.26,989943.81,429529.69,294298.22,269738.69,2.63,0.012,4.45,2.25,20000529,49543.12,0.48,8.54,-23.54,14.62,1.18,67431
002243,通产丽星,塑料,深圳,99.47,3.65,3.65,180799.45,72007.84,88712.86,75973.88,2.08,0.025,4.05,2.47,20080528,32217.64,0.88,7.48,126.34,20.73,3.42,21340
300428,四通新材,铝,河北,81.55,0.62,2.42,87482.4,51909.23,14994.61,13180.1,0.54,0.149,2.66,9.15,20150319,21808.7,0.9,37.22,5.36,11.41,6.69,24296
600652,游久游戏,互联网,上海,143.7,6.75,8.33,245471.72,32186.6,2910.75,89066.07,1.07,0.017,2.63,3.79,19901219,42371.26,0.51,-30.18,76.24,69.02,25.08,94934
002073,软控股份,软件服务,山东,147.69,6.26,9.35,836229.56,574626.13,158880.5,206097.81,2.2,0.016,4.89,1.91,20061018,123310.57,1.32,80.62,141.95,18.98,2.54,50000
603798,康普顿,石油加工,山东,32.98,0.85,2.0,95505.06,55909.95,7530.8,26247.93,1.31,0.377,4.0,6.22,20160406,29492.7,1.47,23.29,28.07,34.42,15.5,12296
300545,联得装备,专用机械,深圳,189.93,0.18,0.72,70727.71,67348.75,1386.68,22061.99,3.06,0.07,6.57,7.86,20160928,15644.12,2.17,0.0,0.0,30.58,7.33,10095
300505,川金诺,化工原料,云南,66.72,0.38,0.93,81535.36,49070.9,22310.89,27733.4,2.97,0.274,6.78,5.4,20160315,22945.28,2.46,30.19,22.84,29.95,7.03,20664
002134,*ST普林,元器件,天津,0.0,2.46,2.46,60676.25,26898.47,23391.32,30227.18,1.23,-0.033,1.69,5.85,20070516,-15236.77,-0.62,15.59,71.55,6.57,-3.94,20206
300553,集智股份,电器仪表,浙江,116.79,0.12,0.48,34496.8,26529.34,709.87,16469.34,3.43,0.099,6.6,7.04,20161021,8980.25,1.87,0.0,0.0,54.51,25.32,9657
603585,苏利股份,化工原料,江苏,25.41,0.38,1.5,193690.19,142895.27,33199.48,77029.06,5.14,0.31,9.3,3.39,20161214,47021.95,3.13,0.0,0.0,34.57,13.18,12724
600707,彩虹股份,元器件,陕西,0.0,7.36,7.37,660986.44,57290.48,252958.47,435178.81,5.91,-0.064,1.7,5.1,19960520,-406655.03,-5.52,28.89,1.25,-11.76,-52.99,85981
300552,万集科技,软件服务,北京,207.15,0.27,1.07,90367.31,76962.11,10916.98,34414.45,3.23,0.069,6.79,4.19,20161021,24251.11,2.27,-22.88,-79.06,44.3,3.27,19032
600571,信雅达,软件服务,浙江,104.88,4.2,4.4,172359.95,112805.95,6417.66,17894.65,0.41,0.034,2.66,5.34,20021101,49532.05,1.13,0.5,3.61,55.41,5.67,61889
300401,花园生物,食品,浙江,44.63,0.99,1.81,92891.11,41055.8,37037.96,5058.16,0.28,0.414,4.52,8.19,20141009,54178.63,2.99,46.4,378.01,51.42,32.27,10265
300628,亿联网络,通信设备,福建,35.36,0.19,0.75,264206.94,254016.05,1615.8,159568.63,21.37,1.891,33.95,7.88,20170317,83683.36,11.21,0.0,0.0,64.3,45.11,34254
300592,华凯创意,软件服务,湖南,0.0,0.31,1.22,81328.5,72294.27,5853.87,16976.25,1.39,0.0,3.75,5.09,20170120,16301.45,1.33,0.0,0.0,26.97,-0.06,13566
300561,汇金科技,软件服务,广东,42.54,0.21,0.84,65799.55,62169.73,1581.93,33172.12,3.95,0.239,7.39,5.5,20161117,17626.22,2.1,0.0,0.0,74.88,41.3,12695
600107,美尔雅,服饰,湖北,0.0,3.6,3.6,117815.97,72927.5,14514.86,17878.26,0.5,-0.014,1.52,7.69,19971106,-1652.04,-0.05,0.13,-10.01,39.97,-3.69,30345
600546,山煤国际,煤炭开采,山西,118.46,19.82,19.82,4401131.5,2008911.25,1045053.5,224566.55,1.13,0.012,2.05,2.7,20030731,-60361.76,-0.3,35.1,146.34,7.48,0.22,58305
601636,旗滨集团,玻璃,湖南,13.42,25.13,26.84,1247310.38,243555.27,782956.69,150524.13,0.56,0.09,2.42,2.03,20110812,219898.27,0.82,33.15,644.37,33.8,15.01,90696
600549,厦门钨业,小金属,福建,37.54,8.87,10.87,1742780.0,915700.19,532022.5,327397.38,3.01,0.417,6.22,5.03,20021107,191714.05,1.76,76.62,562.12,25.42,7.33,73768
300652,雷迪克,汽车配件,浙江,37.56,0.22,0.88,54176.6,36565.82,8361.62,6512.0,0.74,0.187,4.39,6.41,20170516,14270.05,1.62,0.0,0.0,32.95,16.16,16479
300335,迪森股份,供气供热,广东,47.68,2.63,3.62,297486.03,136212.63,61830.61,32718.86,0.9,0.1,3.03,6.07,20120710,38283.31,1.06,96.69,65.01,33.04,11.06,10464
