,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,001979,招商蛇口,,,,,,171909.43,,,12-28
1,603778,乾景园林,0.4,,,6.35,,2381.49,,,12-16
2,300494,盛天网络,0.93,,,32.05,,8363.98,,,12-16
3,002778,高科石化,0.43,,,8.21,,2841.67,,,12-16
4,300491,通合科技,0.39,,,14.21,,2309.85,,,12-16
5,002777,久远银海,0.5,,,12.88,,3000.57,,,12-16
6,002787,华源包装,0.52,,,,,5441.16,,,12-16
7,300490,华自科技,0.39,,,10.02,,2923.35,,,12-16
8,002786,银宝山新,0.44,,,7.58,,4224.77,,,12-04
9,300497,富祥股份,0.81,,,,,4355.18,,,12-04
10,002785,万里石,0.07,,,,,1104.5,,,12-04
11,300492,山鼎设计,-0.02,,,,,-131.45,,,12-04
12,603866,桃李面包,0.48,,,,,19341.52,,,12-04
13,300496,中科创达,1.34,,,34.93,,10027.26,,,11-23
14,603696,安记食品,0.46,,,,,4097.98,,,11-23
15,002779,中坚科技,0.72,,,16.4,,4747.03,,,11-23
16,603398,邦宝益智,0.55,,,21.67,,3961.06,,,11-23
17,300493,润欣科技,0.36,,,13.15,,3238.42,,,11-23
18,603885,吉祥航空,0.87,,,24.1,,43693.39,,,10-31
19,002759,天际股份,0.45,,,,,3261.47,,,10-31
20,002746,仙坛股份,0.37,,,,,4387.88,,,10-31
21,603223,恒通股份,0.38,,,10.59,,3420.7,,,10-31
22,002775,文科园林,0.59,,,,,5333.25,,,10-31
23,002755,东方新星,0.2,,,,,1520.59,,,10-30
24,601211,国泰君安,0.64,,,10.79,,393349.94,,,10-30
25,002771,真视通,0.55,,,,,3319.86,,,10-30
26,603300,华铁科技,0.41,,,10.96,,6240.82,,,10-30
27,603355,莱克电气,0.71,,,19.73,,25505.25,,,10-30
28,603158,腾龙股份,0.78,,,21.3,,6241.43,,,10-30
29,603198,迎驾贡酒,0.48,,,15.06,,34521.02,,,10-30
30,603616,韩建河山,0.61,,,16.32,,6714.12,,,10-30
31,603022,新通联,0.61,,,15.14,,3631.22,,,10-30
32,603066,音飞储存,0.43,,,9.23,,3255.1,,,10-30
33,603116,红蜻蜓,0.61,,,14.19,,21283.42,,,10-30
34,002763,汇洁股份,0.8,,,,,13000.17,,,10-30
35,603618,杭电股份,0.44,,,9.29,,7594.0,,,10-30
36,603703,盛洋科技,0.53,,,15.67,,3666.53,,,10-30
37,603598,引力传媒,0.43,,,14.81,,4278.53,,,10-30
38,002770,科迪乳业,0.37,,,,,7482.91,,,10-30
39,603023,威帝股份,1.09,,,31.38,,6547.57,,,10-30
40,603318,派思股份,0.22,,,7.49,,1970.15,,,10-29
41,002748,世龙实业,0.77,,,,,6935.68,,,10-29
42,002760,凤形股份,0.39,,,,,2586.33,,,10-29
43,002741,光华科技,0.51,,,,,4630.2,,,10-29
44,603315,福鞍股份,0.47,,,10.19,,3512.91,,,10-29
45,603989,艾华集团,0.66,,,18.55,,13343.11,,,10-29
46,603589,口子窖,0.65,,,16.97,,35325.05,,,10-29
47,603968,醋化股份,0.57,,,17.31,,8710.33,,,10-29
48,002766,索菱股份,0.42,,,,,5746.82,,,10-29
49,002758,华通医药,0.68,,,,,2858.81,,,10-29
50,603026,石大胜华,0.49,,,7.69,,7519.04,0.56,,10-29
51,601689,拓普集团,0.61,,,20.32,,31576.12,,,10-29
52,603568,伟明环保,0.48,,,22.53,,19446.62,,,10-29
53,603979,金诚信,0.79,,,13.41,,22102.12,,,10-29
54,603939,益丰药房,0.81,,,18.59,,9659.14,,,10-28
55,603818,曲美家居,0.39,,,12.24,,7122.77,,,10-28
56,603838,四通股份,0.42,,,12.05,,4203.17,,,10-28
57,300468,四方精创,0.62,,,,,4679.81,,,10-28
58,603025,大豪科技,0.47,,,22.38,,18414.09,,,10-28
59,002752,昇兴股份,0.23,,,,,8128.8,,,10-28
60,603030,全筑股份,0.2,,,6.79,,2422.63,,,10-28
61,002751,易尚展示,0.27,,,,,2875.32,,,10-28
62,300476,胜宏科技,0.73,,,,,8034.92,,,10-28
63,000166,申万宏源,0.24,14.29,,,,325953.1,131.95,,10-28
68,300427,红相电力,0.1,,,,,657.4,,,10-27
69,300486,东杰智能,0.13,,,,,1335.18,,,10-27
70,002773,康弘药业,0.43,,,,,17039.86,,,10-27
71,002765,蓝黛传动,0.32,,,,,5009.77,,,10-27
72,300394,天孚通信,1.11,,,,,6552.1,,,10-27
73,300456,耐威科技,0.28,,,,,1785.7,,,10-27
74,603599,广信股份,0.91,,,9.89,,12830.32,,,10-27
75,002762,金发拉比,1.29,,,,,6591.13,,,10-27
76,603567,珍宝岛,0.75,,,14.35,,27050.78,,,10-27
77,603085,天成自控,0.3,,,11.48,,2274.33,,,10-27
78,002761,多喜爱,0.32,,,,,2875.87,,,10-27
79,603309,维力医疗,0.72,,,16.42,,5399.83,,,10-27
80,300461,田中精机,0.39,,,,,1967.83,,,10-27
81,300459,浙江金科,0.36,,,,,2880.01,,,10-27
82,002776,柏堡龙,1.06,,,,,8365.91,,,10-27
83,300448,浩云科技,0.16,,,,,948.4,,,10-27
84,300482,万孚生物,1.17,,,,,7732.6,,,10-26
85,300467,迅游科技,0.38,,,,,4594.47,,,10-26
86,300479,神思电子,0.37,,,,,2218.36,,,10-26
87,300489,中飞股份,0.83,,,,,2829.37,,,10-26
88,300426,唐德影视,0.15,,,,,1784.17,,,10-26
89,300440,运达科技,0.66,,,,,5584.18,,,10-26
90,002757,南兴装备,0.57,,,,,4648.84,,,10-26
91,300428,四通新材,0.7,,,,,4245.15,,,10-26
92,300446,乐凯新材,1.3,,,,,5995.03,,,10-26
93,002769,普路通,0.56,,,,,7308.03,,,10-26
94,300449,汉邦高科,0.39,,,,,2091.69,,,10-26
95,300422,博世科,0.07,,,,,320.82,,,10-26
96,603227,雪峰科技,0.27,,,6.6,,6616.15,,,10-26
97,002767,先锋电子,0.66,,,,,4948.84,,,10-26
98,300487,蓝晓科技,0.63,,,,,3781.29,,,10-24
99,300430,诚益通,0.71,,,,,3252.63,,,10-24
100,300473,德尔股份,1.6,,,,,12020.32,,,10-24
101,603918,金桥信息,-0.08,,,-2.31,,-524.08,,,10-24
102,300472,新元科技,0.32,,,,,1576.83,,,10-24
103,300433,蓝思科技,1.3,,,,,78758.3,,,10-24
104,300443,金雷风电,1.64,,,,,7366.08,,,10-24
105,603901,永创智能,0.69,,,14.58,,5204.66,,,10-24
106,300441,鲍斯股份,0.55,,,,,3478.29,,,10-23
107,300438,鹏辉能源,0.7,,,,,4379.33,,,10-23
108,300457,赢合科技,0.66,,,,,3867.27,,,10-23
109,603718,海利生物,0.39,,,16.49,,8269.0,,,10-23
110,300478,杭州高新,0.68,,,,,3406.57,,,10-23
111,300485,赛升药业,1.71,,,,,15433.28,,,10-23
112,300453,三鑫医疗,0.6,,,,,3322.41,,,10-23
113,603566,普莱柯,0.88,,,17.09,,10524.4,,,10-23
114,300463,迈克生物,1.19,,,,,17602.46,,,10-23
115,300452,山河药辅,0.67,,,,,2323.35,,,10-23
116,300471,厚普股份,1.89,,,,,10650.98,,,10-23
117,300481,濮阳惠成,0.64,,,,,3859.16,,,10-23
118,300462,华铭智能,0.23,,,,,3155.3,,,10-23
119,300470,日机密封,1.59,,,,,6351.04,,,10-23
121,300435,中泰股份,0.85,,,,,5112.89,,,10-22
122,300483,沃施股份,0.28,,,,,1275.02,,,10-22
123,300475,聚隆科技,0.8,,,,,11927.89,,,10-22
124,300451,创业软件,0.32,,,,,1637.66,,,10-22
125,300480,光力科技,0.3,,,,,2099.46,,,10-22
126,300434,金石东方,0.54,,,,,2736.27,,,10-22
127,300466,赛摩电气,0.26,,,,,1557.07,,,10-22
128,300460,惠伦晶体,0.27,,,,,3361.68,,,10-21
129,300450,先导智能,0.38,,,,,1926.8,,,10-21
130,002756,永兴特钢,1.46,,,,,21961.53,,,10-20
131,300469,信息发展,-0.2,,,,,-882.25,,,10-19
132,002772,众兴菌业,0.5,,,,,5597.4,,,10-13
133,300424,航新科技,0.53,,4.23,13.07,-0.77,5267.24,,,04-03
134,603808,歌力思,0.86,,5.19,16.17,0.91,10279.13,,,04-03
135,300442,普丽盛,0.79,,6.24,13.57,-0.52,5943.22,,,04-03
136,300437,清水源,0.57,,4.54,13.17,0.63,2874.48,,,04-03
137,002750,龙津药业,0.87,,5.31,15.5,0.9,4326.04,,,03-04
138,603012,创力集团,0.54,,4.78,11.32,0.47,12904.04,,,03-04
139,300374,恒通科技,0.18,,,3.47,-0.77,1300.07,,,03-03
140,603519,立霸股份,0.72,,6.16,12.35,0.16,4299.64,,,03-03
141,002747,埃斯顿,0.28,,3.0,9.65,0.04,2523.68,,,03-03
142,603729,龙韵股份,1.12,,10.44,11.37,-0.82,5597.46,,,03-03
143,603199,九华旅游,0.64,,6.27,10.58,1.21,5278.1,,,03-03
144,300429,强力新材,0.85,,4.1,23.0,0.66,5099.2,,,03-03
145,603020,爱普股份,1.05,,7.07,15.52,0.6,12621.08,,,03-03
146,603869,北部湾旅,0.26,,2.82,9.63,0.53,4262.53,,,03-03
147,002742,三圣特材,0.93,,8.99,10.88,-1.36,6708.83,,,02-02
148,603222,济民制药,0.36,,3.56,9.12,0.45,4367.85,,,02-02
149,603898,好莱客,1.21,,4.47,28.77,0.9,8902.68,,,02-02
150,300421,力星股份,0.46,,3.67,11.16,0.55,3875.68,,,02-02
151,603118,共进股份,0.72,,5.97,12.78,0.75,16141.31,,,02-02
152,603828,柯利达,0.63,,4.9,13.85,-2.49,5708.2,,,02-02
153,300420,五洋科技,0.34,,4.0,8.89,0.08,2043.12,,,02-02
154,603015,弘讯科技,0.5,,3.5,14.31,0.03,7545.51,,,02-02
155,002745,木林森,0.83,,3.42,27.78,1.43,33383.75,,,02-02
156,300425,环能科技,0.67,,7.2,9.61,-0.26,3606.76,,,02-02
157,603969,银龙股份,0.8,,,16.96,0.66,11930.58,,,02-02
158,002743,富煌钢构,0.33,,,5.85,-0.64,2976.01,,,02-02
159,603997,继峰股份,0.41,,2.03,21.11,0.35,14751.26,,,02-02
160,300465,高伟达,0.37,,3.26,11.28,-1.68,3657.15,,,01-28
161,603611,诺力股份,1.03,7.29,,,,6160.04,6.47,,01-27
162,002753,永东股份,0.65,,6.74,10.07,0.26,4772.7,,,01-26
163,603558,健盛集团,1.07,11.46,,,,6397.91,10.62,,01-26
164,601368,绿城水务,,,,,,19768.91,,,01-23
165,300404,博济医药,0.33,,3.94,8.17,-0.32,1631.48,,,01-21
166,603021,山东华鹏,0.64,,6.02,10.81,1.1,5052.87,,,01-21
167,300414,中光防雷,1.24,,4.73,29.82,1.1,7853.09,,,01-21
168,601069,西部黄金,,,,,,4801.01,-15.62,,01-21
169,300439,美康生物,1.21,,4.46,30.13,0.13,10268.53,,,01-21
170,300464,星徽精密,0.36,,4.2,8.99,0.38,2242.12,,,01-20
171,300447,全信股份,0.7,,4.42,15.91,0.23,4226.28,,,01-15
172,300455,康拓红外,0.27,,2.96,9.27,-0.18,2789.02,,,01-15
173,603883,老百姓,0.7,,4.59,16.47,0.94,14084.53,,,01-15
174,603338,浙江鼎力,1.35,,6.93,21.31,1.04,6593.48,,,01-09
175,300419,浩丰科技,1.15,,7.25,16.9,-0.67,3534.9,,,01-07
176,603799,华友钴业,,,,,,11818.54,-6.83,,01-07
177,002749,国光股份,1.97,,6.79,32.9,1.69,11830.64,,,01-07
178,603698,航天工程,0.49,2.08,,16.7,,16513.8,3.29,,01-07
179,002768,国恩股份,0.7,,,15.14,-0.25,4229.77,,,01-07
180,002734,利民股份,,,,,,3655.17,-2.46,,01-06
181,300415,伊之密,0.57,,3.96,15.41,-0.14,5090.61,,,01-06
182,603600,永艺股份,0.58,,3.31,18.14,0.35,4350.88,,,01-06
183,603899,晨光文具,0.68,,2.93,26.43,0.73,27319.72,,,01-06
184,300413,快乐购,0.33,-8.33,,12.62,,11035.65,-8.48,,01-06
185,603686,龙马环卫,1.03,45.07,,24.99,,10319.92,44.51,,01-06
186,300364,中文在线,,,,,,1037.41,1.2,,01-06
187,300417,南华仪器,0.61,15.09,,11.03,,1859.62,14.68,,01-06
188,603678,火炬电子,0.84,37.7,,19.04,,10450.38,36.31,,01-06
189,002740,爱迪尔,,,,,,6174.52,-11.28,,01-06
190,300418,昆仑万维,1.2,103.39,,25.74,,25210.2,104.38,,01-06
191,002739,万达院线,,,,,,67606.93,38.82,,01-06
192,300416,苏试试验,0.45,,5.25,9.02,-0.19,2134.78,,,01-06
193,603601,再升科技,0.62,43.75,,17.73,,3156.93,43.74,,01-06
194,300432,富临精工,1.09,,4.0,31.28,0.97,9845.5,,,12-31
195,300495,美尚生态,1.64,,7.87,23.21,-0.33,8183.87,,,12-31
196,603889,新澳股份,1.09,1.87,,,,8756.33,2.17,,12-30
197,300411,金盾股份,0.41,-10.87,3.56,12.09,-0.35,3250.59,-12.29,,12-30
198,300412,迦南科技,,,,,,3451.63,45.86,,12-30
199,002738,中矿资源,0.36,2.86,4.61,7.78,0.07,3275.67,5.19,,12-29
200,300488,恒锋工具,0.9,,6.04,14.89,1.15,4515.47,,,12-26
201,300431,暴风科技,0.35,,3.07,11.97,0.62,3116.26,,,12-26
202,603268,松发股份,0.52,,4.18,12.21,-0.1,3460.01,,,12-26
203,603588,高能环境,0.37,-14.02,7.88,,-1.48,4465.46,-13.84,,12-26
204,300423,鲁亿通,0.39,,3.0,13.98,-0.92,2586.48,,,12-26
205,002736,国信证券,0.4,60.0,3.27,12.79,0.28,275225.92,54.96,,12-26
206,603117,万林股份,0.24,,2.71,9.27,0.13,8410.67,,,12-25
207,300436,广生堂,1.17,,2.47,46.18,1.43,6537.87,,,12-18
208,601198,东兴证券,0.36,,3.48,11.0,2.06,71599.8,,,12-17
209,603788,宁波高发,0.63,14.55,,23.18,,6476.49,14.94,,12-11
210,300410,正业科技,0.57,7.55,5.38,11.09,-0.25,2571.7,8.75,,12-11
211,603636,南威软件,,,,,,4333.08,59.15,,12-11
212,002737,葵花药业,,,,,,19402.73,2.54,,12-11
213,603017,中衡设计,1.41,19.49,,,,6334.15,19.12,,12-11
214,601021,春秋航空,2.19,4.29,,26.42,,65747.31,4.16,,12-11
215,600958,东方证券,0.33,,4.0,8.76,-0.99,142754.59,,,12-09
216,601969,海南矿业,0.19,-59.57,1.63,11.02,0.23,31881.31,-59.42,,12-08
217,002732,燕塘乳业,0.55,14.58,3.06,17.77,0.22,6471.93,13.46,,12-04
218,603998,方盛制药,0.77,20.31,5.14,16.27,0.66,6327.44,20.37,,12-04
219,603518,维格娜丝,0.8,5.26,5.2,16.48,,8870.45,4.58,,12-02
220,603166,福达股份,0.19,-13.64,1.98,10.28,0.64,7561.63,-12.23,,11-26
221,300408,三环集团,,,,,,50360.38,23.25,,11-14
222,300407,凯发电气,0.69,,,10.49,,3520.16,28.04,,11-14
223,603368,柳州医药,1.4,12.0,,,,12631.22,12.45,,11-14
224,002735,王子新材,,,,,,2126.6,-28.7,,11-14
225,002733,雄韬股份,0.7,32.08,,10.94,,7177.69,32.9,,11-14
226,601226,华电重工,0.46,9.68,,15.3,,28655.87,9.68,,11-14
227,300409,道氏技术,1.23,,,21.86,,5975.9,,,11-14
228,603088,宁波精达,0.41,5.13,5.03,8.36,0.09,2474.32,6.36,,11-10
229,603011,合锻股份,0.15,-16.67,2.98,5.12,0.16,2001.99,-18.84,,11-06
230,603019,中科曙光,0.13,54.46,3.32,3.89,-1.17,2961.29,54.43,,11-05
231,601015,陕西黑猫,0.27,8.0,4.16,6.58,0.19,13269.62,5.49,,11-04
232,002731,萃华珠宝,0.83,112.82,5.47,16.5,1.01,9416.2,114.56,,11-03
233,002724,海洋王,0.25,-3.43,3.01,8.73,0.06,8867.72,-3.43,,11-03
234,603988,中电电机,0.71,4.41,5.5,13.82,-0.19,4267.67,4.05,,11-03
235,600834,申通地铁,0.17,-8.69,,6.27,,8323.92,-8.83,,10-31
236,600773,西藏城投,0.09,-28.33,,4.55,,4945.23,-28.73,,10-31
237,600091,*ST明科,-0.33,50.0,,-28.08,,-11043.78,49.26,,10-31
238,600396,金山股份,0.34,-38.62,,14.81,,28811.25,54.68,,10-31
239,600547,山东黄金,0.42,-47.5,,6.79,,59142.83,-47.77,,10-31
240,000988,华工科技,0.17,70.0,,5.4,,14762.41,58.9,,10-31
241,600031,三一重工,0.21,-46.15,,6.5,,159234.2,-46.52,,10-31
242,600622,嘉宝集团,0.56,43.48,,10.31,,28860.57,43.35,,10-31
243,600654,中安消,0.06,-45.45,,2.98,,4450.77,-45.84,,10-31
244,600860,京城股份,0.21,-333.33,,10.67,,9054.64,-345.4,,10-31
245,600096,云天化,-1.39,173.32,,-21.52,,-157417.46,84.92,,10-31
246,600120,浙江东方,0.8,-11.11,,10.01,,40585.65,-10.87,,10-31
247,603003,龙宇燃油,0.01,-104.7,,0.34,,265.01,-104.71,,10-31
248,600175,美都能源,0.04,-26.79,,3.0,,10061.6,-26.36,,10-31
249,600478,科力远,-0.03,-200.0,,-1.41,,-1381.57,-268.49,,10-31
250,600319,亚星化学,-0.4,33.33,,,,-12606.44,31.08,,10-31
251,000837,秦川机床,0.0,-106.16,,0.1,,244.21,-111.92,,10-31
252,600755,厦门国贸,0.51,41.67,,11.88,,71966.85,49.06,,10-31
253,600350,山东高速,0.36,5.92,,8.64,,172308.54,5.93,,10-31
254,600381,青海春天,0.78,-167.0,,147.47,,15460.58,-108.32,,10-31
255,600375,华菱星马,0.19,-56.82,,2.58,,10524.81,-47.69,,10-31
256,000410,沈阳机床,0.02,0.0,,0.63,,1685.17,41.7,,10-31
257,000061,农产品,0.04,-1.4,,1.23,,5986.32,0.47,,10-31
258,000993,闽东电力,0.24,-1.09,,5.32,,8817.68,-1.1,,10-31
259,601988,中国银行,0.47,9.3,3.6,13.52,1.48,13113300.0,9.09,,10-31
260,600128,弘业股份,0.18,-0.17,,3.06,,4392.16,-0.17,,10-31
261,600105,永鼎股份,0.33,437.1,,8.01,,12671.25,436.62,,10-31
262,600155,宝硕股份,-0.17,186.44,0.03,-153.32,-0.29,-6965.61,188.15,,10-31
263,600221,海南航空,0.16,-38.0,,6.98,,188784.8,-13.56,,10-31
264,601616,广电电气,0.04,-15.02,,1.59,,4010.48,-15.02,,10-31
265,601288,农业银行,0.47,11.9,2.95,16.76,0.2,15243900.0,10.47,,10-31
266,600273,嘉化能源,0.45,-1225.0,,19.95,,41547.93,-3600.25,,10-31
267,600827,百联股份,0.51,-3.77,,6.63,,87935.0,-3.35,,10-31
268,600850,华东电脑,0.52,51.01,,12.96,,16783.27,51.04,,10-31
269,600306,商业城,-0.92,-0.65,,,,-16320.9,-0.62,,10-31
270,600775,南京熊猫,0.1,-41.32,,2.97,,9391.63,-28.33,,10-31
271,600811,东方集团,0.68,36.32,,12.63,,112788.71,36.33,,10-31
272,600022,山东钢铁,-0.15,673.87,,-7.92,,-99101.92,672.68,,10-31
273,600747,大连控股,-0.05,48.57,,-5.27,,-6183.87,68.23,,10-31
274,600211,西藏药业,0.21,125.53,,7.65,,3085.38,126.64,,10-31
275,600416,湘电股份,0.05,66.67,,1.56,,3317.93,99.89,,10-31
276,000058,深赛格,0.06,-17.04,,3.66,,4659.01,-17.11,,10-31
277,600792,云煤能源,0.01,-95.45,,0.16,,535.43,-88.31,,10-31
278,000021,深科技,0.09,-18.96,,2.79,,13715.9,-9.57,,10-31
279,000862,银星能源,-0.04,-78.22,,-2.01,,-2623.7,-51.1,,10-31
280,600019,宝钢股份,0.3,7.14,,4.47,,500996.78,7.94,,10-31
281,600613,神奇制药,0.3,36.36,,7.28,,13489.45,131.01,,10-31
282,601866,中海集运,0.06,-139.75,,2.75,,66356.89,-139.74,,10-31
283,600085,同仁堂,0.44,13.62,,11.1,,57946.24,14.19,,10-31
284,600667,太极实业,0.01,400.0,,0.36,,565.66,243.25,,10-31
285,600693,东百集团,0.5,233.24,3.61,15.0,-1.9,17132.5,233.31,,10-31
286,600133,东湖高新,0.18,-117.65,,9.41,,11710.26,-118.76,,10-31
287,601919,中国远洋,-0.06,-70.0,,-2.73,,-65430.62,-67.83,,10-31
288,000403,ST生化,0.44,41.94,,29.14,,11994.72,40.84,,10-31
289,601218,吉鑫科技,0.06,510.0,,2.61,,6034.31,434.96,,10-31
290,603609,禾丰牧业,0.35,66.67,,9.42,,16952.02,67.29,,10-31
291,600833,第一医药,0.13,6.62,,4.96,,2912.2,6.66,,10-31
292,600843,上工申贝,0.12,23.61,,4.93,,6177.65,41.81,,10-31
293,600753,东方银星,-0.01,75.0,,-1.51,,-180.17,84.66,,10-31
294,600546,山煤国际,0.04,-76.47,,0.89,,7159.83,-78.73,,10-31
295,000065,北方国际,0.55,205.56,,16.13,,13900.58,210.36,,10-31
296,600500,中化国际,0.38,-5.0,,7.25,,78229.45,35.42,,10-31
297,600056,中国医药,0.42,25.11,,10.01,,42138.35,29.3,,10-31
298,600000,浦发银行,1.87,16.7,12.4,15.92,2.68,3479900.0,16.7,,10-31
299,600588,用友网络,-0.05,-785.71,,-1.75,,-5556.44,-948.74,,10-31
300,600030,中信证券,0.58,70.59,,7.05,,636481.44,72.18,,10-31
301,600988,赤峰黄金,0.23,-34.29,1.29,20.04,0.06,13302.68,35.68,,10-31
302,600069,*ST银鸽,-0.25,8.7,,-13.98,,-20559.39,10.19,,10-31
303,601669,中国电建,0.35,3.1,,9.5,,332562.41,3.09,,10-31
304,600095,哈高科,0.02,-128.78,,1.13,,790.55,-128.77,,10-31
305,000625,长安汽车,1.17,154.35,,25.5,,545285.65,138.69,,10-31
306,600146,商赢环球,-0.1,42.86,,-14.63,,-1924.53,39.8,,10-31
307,600885,宏发股份,0.66,32.0,,14.92,,34981.41,46.21,,10-31
308,600978,宜华木业,0.32,6.67,4.25,9.27,0.28,44938.87,28.57,,10-31
309,601390,中国中铁,0.33,13.79,,7.81,,707361.8,13.06,,10-31
310,600895,张江高科,0.09,80.0,,2.1,,14491.69,82.95,,10-31
311,600177,雅戈尔,0.88,49.15,,13.85,,196152.61,48.66,,10-31
312,600339,天利高新,-0.1,123.65,,-5.01,,-5738.25,123.47,,10-31
313,600571,信雅达,0.33,36.55,,10.34,,6579.78,36.52,,10-31
314,600168,武汉控股,0.44,7.32,,7.82,,31151.67,31.67,,10-31
315,600039,四川路桥,0.41,-3.48,,9.07,,61497.14,39.26,,10-31
316,600630,龙头股份,0.12,33.33,,3.14,,5002.05,34.5,,10-31
317,000928,中钢国际,0.14,-113.74,,3.74,,7212.41,-124.89,,10-31
318,601766,中国中车,0.29,61.11,,10.47,,397371.26,58.29,,10-31
319,600104,上汽集团,1.85,13.42,,14.44,,2040932.37,13.4,,10-31
320,603077,和邦生物,0.72,674.19,,16.98,,69280.97,1548.05,,10-31
321,600597,光明乳业,0.33,32.07,,9.3,,40638.11,32.02,,10-31
322,600127,金健米业,-0.02,-157.46,,-1.11,,-989.86,-167.72,,10-31
323,600713,南京医药,0.07,146.67,,4.98,,5102.32,147.94,,10-31
324,000606,青海明胶,-0.09,-1016.16,,-4.79,,-4281.67,-1018.75,,10-31
325,600153,建发股份,0.61,-14.08,,10.66,,157395.55,-0.43,,10-31
326,600649,城投控股,0.35,29.63,,7.21,,104958.35,28.88,,10-31
327,601058,赛轮金宇,0.67,28.85,,10.11,,29656.35,49.46,,10-31
328,600997,开滦股份,0.11,-35.29,,1.85,,13073.7,-39.28,,10-31
329,600247,*ST成城,-0.08,-2100.0,,-7.3,,-2692.13,-2037.25,,10-31
330,601901,方正证券,0.23,64.29,3.62,6.29,0.84,148223.86,76.79,,10-31
331,600716,凤凰股份,0.06,-228.81,,4.51,,4635.73,-228.8,,10-31
332,600682,南京新百,0.27,12.5,,6.67,,9838.09,14.25,,10-31
333,600628,新世界,0.3,0.0,,6.56,,16178.25,-0.16,,10-31
334,600603,大洲兴业,-0.01,-78.9,,-11.66,,-269.12,-70.84,,10-31
335,600548,深高速,0.92,215.81,,18.54,,200497.42,215.65,,10-31
336,600061,国投安信,-0.04,-371.43,,-2.77,,-1631.59,-372.94,,10-31
337,600639,浦东金桥,0.34,18.12,,6.72,,31909.68,18.13,,10-31
338,600701,工大高新,-0.05,-700.0,1.78,-2.43,0.45,-2377.15,-680.39,,10-31
339,000913,钱江摩托,-0.22,-414.29,,-4.61,,-10085.48,-437.98,,10-31
340,000792,盐湖股份,0.41,-11.34,,3.89,,65282.77,-11.36,,10-31
341,600132,重庆啤酒,0.33,-26.67,,10.09,,15971.04,-26.95,,10-31
342,601118,海南橡胶,0.0,-94.75,,0.09,,810.67,-94.98,,10-31
343,600228,昌九生化,-0.14,-40.35,,,,-3291.08,-40.23,,10-31
344,601558,华锐风电,-0.11,-35.29,,-4.93,,-43570.2,-37.68,,10-31
345,600330,天通股份,0.02,-700.0,,0.81,,1144.57,-726.54,,10-31
346,600781,辅仁药业,0.09,35.78,,5.74,,1643.72,35.79,,10-31
347,600393,东华实业,0.05,178.95,,1.67,,1594.19,182.59,,10-31
348,000157,中联重科,0.13,-73.47,,2.4,,100026.0,-73.64,,10-31
349,600538,国发股份,-0.06,50.0,,-6.12,,-2066.5,66.55,,10-31
350,601555,东吴证券,0.36,140.0,,4.24,,77282.95,153.16,,10-31
351,000790,华神集团,0.04,-28.74,,2.78,,1630.08,-28.8,,10-31
352,600587,新华医疗,0.99,5.32,,9.49,,24040.02,42.27,,10-31
353,600029,南方航空,0.13,-48.0,,3.63,,125600.0,-48.94,,10-31
354,600648,外高桥,0.51,0.18,,7.91,,54538.19,7.03,,10-31
355,600730,中国高科,0.52,3697.08,,11.87,,15258.23,3695.33,,10-31
356,000903,云内动力,0.15,-4.94,,3.79,,10456.38,-5.36,,10-31
357,600676,交运股份,0.28,5.17,,7.3,,23858.71,5.16,,10-31
358,601107,四川成渝,0.28,8.62,,7.45,,85182.06,8.62,,10-31
359,600882,华联矿业,0.36,-21.74,,9.35,,14206.23,-22.31,,10-31
360,600355,精伦电子,-0.05,-54.55,,-3.15,,-1276.75,-53.5,,10-31
361,600452,涪陵电力,0.33,-5.71,,11.56,,5265.44,-6.96,,10-31
362,600600,青岛啤酒,1.61,0.69,,14.57,,217949.15,0.67,,10-31
363,600485,信威集团,0.0,-94.55,,0.06,,303.71,-0.45,,10-31
364,600428,中远航运,0.11,-552.0,,2.91,,19177.9,-548.19,,10-31
365,600015,华夏银行,1.48,18.4,10.81,14.47,-5.06,1317700.0,18.39,,10-31
366,600598,北大荒,0.68,1112.5,,22.0,,120758.32,1114.67,,10-31
367,601989,中国重工,0.13,-27.37,,3.91,,219835.68,-16.32,,10-31
368,600054,黄山旅游,0.45,39.99,,10.03,,21354.16,40.01,,10-31
369,000880,潍柴重机,0.15,7.14,,3.31,,4056.43,7.27,,10-31
370,600107,美尔雅,-0.02,-155.17,,-1.06,,-559.22,-152.91,,10-31
371,000651,格力电器,3.27,29.76,,25.91,,982754.67,29.67,,10-31
372,600136,道博股份,0.0,57.14,,0.04,,5.53,-22.36,,10-31
373,600727,鲁北化工,0.02,-50.0,,0.79,,816.29,-45.65,,10-31
374,600166,福田汽车,0.11,-42.16,,2.0,,30124.46,-42.17,,10-31
375,600870,*ST厦华,-0.43,1122.25,0.01,-292.77,-0.14,-22699.6,1121.56,,10-31
376,600847,万里股份,0.04,-263.87,,0.84,,614.85,-391.75,,10-31
377,600960,渤海活塞,0.31,56.33,,5.46,,8473.66,101.89,,10-31
378,600875,东方电气,0.54,-42.55,,6.03,,108935.37,-42.32,,10-31
379,600671,天目药业,0.02,-176.92,,2.71,,219.76,-177.18,,10-31
380,600307,酒钢宏兴,-0.02,-152.16,,-0.83,,-13611.52,-154.36,,10-31
381,600810,神马股份,0.15,-1600.0,,2.81,,6529.33,-1331.97,,10-31
